Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	adult superior medial protocerebrum neuron 206	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 207	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 208	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 209	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 210	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 211	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 212	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 213	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 214	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 215	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 216	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 217	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 218	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 219	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 220	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 221	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 222	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 223	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 224	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 225	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 226	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 227	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 228	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 229	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 230	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 231	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 232	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 233	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 234	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 235	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 236	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 237	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 238	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 239	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 240	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 241	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 242	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 243	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 244	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 245	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 246	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 247	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 248	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 249	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 250	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 251	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 252	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 253	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 254	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 255	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 256	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 257	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 258	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 259	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 260	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 261	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 262	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 263	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 264	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 265	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 266	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 267	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 268	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 269	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 270	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 271	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 272	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 273	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 274	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 275	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 276	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 277	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 278	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 279	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 280	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 281	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 282	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 283	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 284	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 285	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 286	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 287	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 288	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 289	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 290	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 291	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 292	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 293	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 294	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 295	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 296	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 297	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 298	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 299	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 300	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 301	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 302	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 303	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 304	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 305	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 306	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 307	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 308	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 309	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 310	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 311	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 312	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 313	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 314	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 315	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 316	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 317	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 318	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 319	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 320	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 321	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 322	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 323	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 324	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 325	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 326	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 327	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 328	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 329	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 330	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 331	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 332	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 333	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 334	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 335	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 336	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 337	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 338	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 339	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 340	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 341	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 342	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 343	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 344	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 345	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 346	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 347	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 348	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 349	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 350	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 351	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 352	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 353	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 354	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 355	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 356	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 357	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 358	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 359	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 360	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 361	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 362	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 363	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 364	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 365	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 366	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 367	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 368	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 369	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 370	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 371	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 372	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 373	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 374	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 375	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 376	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 377	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 378	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 379	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 380	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 381	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 382	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 383	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 384	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 385	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 386	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 387	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 388	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 389	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 390	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 391	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 392	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 393	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 394	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 395	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 396	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 397	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 398	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 399	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 400	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 401	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 402	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 403	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 404	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 405	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 406	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 407	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 408	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 409	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 410	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 411	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 412	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 413	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 414	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 415	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 416	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 417	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 418	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 419	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 420	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 421	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 422	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 423	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 424	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 425	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 426	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 427	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 428	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 429	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 430	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 431	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 432	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 433	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 434	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 435	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 436	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 437	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 438	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 439	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 440	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 441	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 442	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 443	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 444	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 445	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 446	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 447	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 448	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 449	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 450	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 451	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 452	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 453	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 454	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 455	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 456	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 457	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 458	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 459	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 460	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 461	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 462	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 463	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 464	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 465	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 466	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 467	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 468	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 469	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 470	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 471	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 472	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 473	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 474	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 475	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 476	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 477	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 478	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 479	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 480	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 481	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 482	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 483	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 484	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 485	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 486	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 487	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 488	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 489	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 490	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 491	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 492	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 493	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 494	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 495	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 496	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 497	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 498	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 499	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 500	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 501	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 502	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 503	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 504	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 505	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 506	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 507	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 508	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 509	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 510	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 511	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 512	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 513	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 514	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 515	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 516	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 517	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 518	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 519	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 520	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 521	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 522	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 523	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 524	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 525	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 526	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 527	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 528	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 529	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 530	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 531	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 532	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 533	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 534	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 535	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 536	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 537	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 538	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 539	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 540	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 541	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 542	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 543	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 544	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 545	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 546	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 547	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 548	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 549	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 550	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 551	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 552	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 553	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 554	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 555	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 556	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 557	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 558	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 559	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 560	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 561	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 562	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 563	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 564	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 565	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 566	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 567	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 568	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 569	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 570	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 571	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 572	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 573	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 574	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 575	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 576	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 577	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 578	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 579	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 580	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 581	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 582	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 583	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 584	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 585	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 586	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 587	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 588	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 589	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 590	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 591	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 592	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 593	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 594	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 595	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 596	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 597	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 598	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 599	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 600	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 601	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 602	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 603	definition	.
INFO	lowercase_definition	adult superior medial protocerebrum neuron 604	definition	.
