np_type	FBbt_id	FBbt_name	ref	date	synonym	synonym_ref
PS213	FBbt:20001968	adult posterior slope neuron 213	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS214	FBbt:20001969	adult posterior slope neuron 214	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS215	FBbt:20001970	adult posterior slope neuron 215	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS216	FBbt:20001971	adult posterior slope neuron 216	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS217	FBbt:20001972	adult posterior slope neuron 217	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS218	FBbt:20001973	adult posterior slope neuron 218	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS219	FBbt:20001974	adult posterior slope neuron 219	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS220	FBbt:20001975	adult posterior slope neuron 220	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS221	FBbt:20001976	adult posterior slope neuron 221	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS222	FBbt:20001977	adult posterior slope neuron 222	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS223	FBbt:20001978	adult posterior slope neuron 223	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS224	FBbt:20001979	adult posterior slope neuron 224	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS225	FBbt:20001980	adult posterior slope neuron 225	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS226	FBbt:20001981	adult posterior slope neuron 226	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS227	FBbt:20001982	adult posterior slope neuron 227	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS228	FBbt:20001983	adult posterior slope neuron 228	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS229	FBbt:20001984	adult posterior slope neuron 229	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS230	FBbt:20001985	adult posterior slope neuron 230	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS231	FBbt:20001986	adult posterior slope neuron 231	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS232	FBbt:20001987	adult posterior slope neuron 232	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS233	FBbt:20001988	adult posterior slope neuron 233	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS234	FBbt:20001989	adult posterior slope neuron 234	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS235	FBbt:20001990	adult posterior slope neuron 235	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS236	FBbt:20001991	adult posterior slope neuron 236	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS237	FBbt:20001992	adult posterior slope neuron 237	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS238	FBbt:20001993	adult posterior slope neuron 238	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS239	FBbt:20001994	adult posterior slope neuron 239	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS240	FBbt:20001995	adult posterior slope neuron 240	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS241	FBbt:20001996	adult posterior slope neuron 241	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS242	FBbt:20001997	adult posterior slope neuron 242	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS243	FBbt:20001998	adult posterior slope neuron 243	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS244	FBbt:20001999	adult posterior slope neuron 244	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS245	FBbt:20002000	adult posterior slope neuron 245	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS246	FBbt:20002001	adult posterior slope neuron 246	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS247	FBbt:20002002	adult posterior slope neuron 247	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS248	FBbt:20002003	adult posterior slope neuron 248	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS249	FBbt:20002004	adult posterior slope neuron 249	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS250	FBbt:20002005	adult posterior slope neuron 250	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS251	FBbt:20002006	adult posterior slope neuron 251	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS252	FBbt:20002007	adult posterior slope neuron 252	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS253	FBbt:20002008	adult posterior slope neuron 253	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS254	FBbt:20002009	adult posterior slope neuron 254	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS255	FBbt:20002010	adult posterior slope neuron 255	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS256	FBbt:20002011	adult posterior slope neuron 256	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS257	FBbt:20002012	adult posterior slope neuron 257	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS258	FBbt:20002013	adult posterior slope neuron 258	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS259	FBbt:20002014	adult posterior slope neuron 259	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS260	FBbt:20002015	adult posterior slope neuron 260	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS261	FBbt:20002016	adult posterior slope neuron 261	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS262	FBbt:20002017	adult posterior slope neuron 262	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS263	FBbt:20002018	adult posterior slope neuron 263	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS264	FBbt:20002019	adult posterior slope neuron 264	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS265	FBbt:20002020	adult posterior slope neuron 265	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS266	FBbt:20002021	adult posterior slope neuron 266	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS267	FBbt:20002022	adult posterior slope neuron 267	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS268	FBbt:20002023	adult posterior slope neuron 268	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS269	FBbt:20002024	adult posterior slope neuron 269	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS270	FBbt:20002025	adult posterior slope neuron 270	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS271	FBbt:20002026	adult posterior slope neuron 271	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS272	FBbt:20002027	adult posterior slope neuron 272	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS273	FBbt:20002028	adult posterior slope neuron 273	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS274	FBbt:20002029	adult posterior slope neuron 274	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS275	FBbt:20002030	adult posterior slope neuron 275	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS276	FBbt:20002031	adult posterior slope neuron 276	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS277	FBbt:20002032	adult posterior slope neuron 277	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS278	FBbt:20002033	adult posterior slope neuron 278	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS279	FBbt:20002034	adult posterior slope neuron 279	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS280	FBbt:20002035	adult posterior slope neuron 280	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS281	FBbt:20002036	adult posterior slope neuron 281	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS282	FBbt:20002037	adult posterior slope neuron 282	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS283	FBbt:20002038	adult posterior slope neuron 283	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS284	FBbt:20002039	adult posterior slope neuron 284	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS285	FBbt:20002040	adult posterior slope neuron 285	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS286	FBbt:20002041	adult posterior slope neuron 286	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS287	FBbt:20002042	adult posterior slope neuron 287	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS288	FBbt:20002043	adult posterior slope neuron 288	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS289	FBbt:20002044	adult posterior slope neuron 289	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS290	FBbt:20002045	adult posterior slope neuron 290	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS291	FBbt:20002046	adult posterior slope neuron 291	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS292	FBbt:20002047	adult posterior slope neuron 292	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS293	FBbt:20002048	adult posterior slope neuron 293	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS294	FBbt:20002049	adult posterior slope neuron 294	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS295	FBbt:20002050	adult posterior slope neuron 295	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS296	FBbt:20002051	adult posterior slope neuron 296	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS297	FBbt:20002052	adult posterior slope neuron 297	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS298	FBbt:20002053	adult posterior slope neuron 298	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS299	FBbt:20002054	adult posterior slope neuron 299	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS300	FBbt:20002055	adult posterior slope neuron 300	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS301	FBbt:20002056	adult posterior slope neuron 301	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS302	FBbt:20002057	adult posterior slope neuron 302	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PS303	FBbt:20002058	adult posterior slope neuron 303	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP001	FBbt:20002059	adult posterior ventrolateral protocerebrum neuron 001	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP002	FBbt:20002060	adult posterior ventrolateral protocerebrum neuron 002	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP003	FBbt:20002061	adult posterior ventrolateral protocerebrum neuron 003	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP004	FBbt:20002062	adult posterior ventrolateral protocerebrum neuron 004	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP005	FBbt:20002063	adult posterior ventrolateral protocerebrum neuron 005	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP006	FBbt:20002064	adult posterior ventrolateral protocerebrum neuron 006	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP007	FBbt:20002065	adult posterior ventrolateral protocerebrum neuron 007	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP008	FBbt:20002066	adult posterior ventrolateral protocerebrum neuron 008	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP009	FBbt:20002067	adult posterior ventrolateral protocerebrum neuron 009	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP010	FBbt:20002068	adult posterior ventrolateral protocerebrum neuron 010	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP011	FBbt:20002069	adult posterior ventrolateral protocerebrum neuron 011	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP012	FBbt:20002070	adult posterior ventrolateral protocerebrum neuron 012	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP013	FBbt:20002071	adult posterior ventrolateral protocerebrum neuron 013	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP014	FBbt:20002072	adult posterior ventrolateral protocerebrum neuron 014	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP015	FBbt:20002073	adult posterior ventrolateral protocerebrum neuron 015	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP016	FBbt:20002074	adult posterior ventrolateral protocerebrum neuron 016	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP017	FBbt:20002075	adult posterior ventrolateral protocerebrum neuron 017	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP018	FBbt:20002076	adult posterior ventrolateral protocerebrum neuron 018	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP019	FBbt:20002077	adult posterior ventrolateral protocerebrum neuron 019	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP020	FBbt:20002078	adult posterior ventrolateral protocerebrum neuron 020	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP021	FBbt:20002079	adult posterior ventrolateral protocerebrum neuron 021	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP022	FBbt:20002080	adult posterior ventrolateral protocerebrum neuron 022	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP023	FBbt:20002081	adult posterior ventrolateral protocerebrum neuron 023	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP024	FBbt:20002082	adult posterior ventrolateral protocerebrum neuron 024	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP025	FBbt:20002083	adult posterior ventrolateral protocerebrum neuron 025	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP026	FBbt:20002084	adult posterior ventrolateral protocerebrum neuron 026	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP027	FBbt:20002085	adult posterior ventrolateral protocerebrum neuron 027	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP028	FBbt:20002086	adult posterior ventrolateral protocerebrum neuron 028	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP029	FBbt:20002087	adult posterior ventrolateral protocerebrum neuron 029	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP030	FBbt:20002088	adult posterior ventrolateral protocerebrum neuron 030	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP031	FBbt:20002089	adult posterior ventrolateral protocerebrum neuron 031	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP032	FBbt:20002090	adult posterior ventrolateral protocerebrum neuron 032	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP033	FBbt:20002091	adult posterior ventrolateral protocerebrum neuron 033	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP034	FBbt:20002092	adult posterior ventrolateral protocerebrum neuron 034	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP035	FBbt:20002093	adult posterior ventrolateral protocerebrum neuron 035	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP036	FBbt:20002094	adult posterior ventrolateral protocerebrum neuron 036	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP037	FBbt:20002095	adult posterior ventrolateral protocerebrum neuron 037	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP038	FBbt:20002096	adult posterior ventrolateral protocerebrum neuron 038	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP039	FBbt:20002097	adult posterior ventrolateral protocerebrum neuron 039	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP040	FBbt:20002098	adult posterior ventrolateral protocerebrum neuron 040	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP041	FBbt:20002099	adult posterior ventrolateral protocerebrum neuron 041	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP042	FBbt:20002100	adult posterior ventrolateral protocerebrum neuron 042	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP043	FBbt:20002101	adult posterior ventrolateral protocerebrum neuron 043	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP044	FBbt:20002102	adult posterior ventrolateral protocerebrum neuron 044	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP045	FBbt:20002103	adult posterior ventrolateral protocerebrum neuron 045	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP046	FBbt:20002104	adult posterior ventrolateral protocerebrum neuron 046	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP047	FBbt:20002105	adult posterior ventrolateral protocerebrum neuron 047	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP048	FBbt:20002106	adult posterior ventrolateral protocerebrum neuron 048	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP049	FBbt:20002107	adult posterior ventrolateral protocerebrum neuron 049	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP050	FBbt:20002108	adult posterior ventrolateral protocerebrum neuron 050	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP051	FBbt:20002109	adult posterior ventrolateral protocerebrum neuron 051	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP052	FBbt:20002110	adult posterior ventrolateral protocerebrum neuron 052	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP053	FBbt:20002111	adult posterior ventrolateral protocerebrum neuron 053	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP054	FBbt:20002112	adult posterior ventrolateral protocerebrum neuron 054	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP055	FBbt:20002113	adult posterior ventrolateral protocerebrum neuron 055	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP056	FBbt:20002114	adult posterior ventrolateral protocerebrum neuron 056	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP057	FBbt:20002115	adult posterior ventrolateral protocerebrum neuron 057	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP058	FBbt:20002116	adult posterior ventrolateral protocerebrum neuron 058	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP059	FBbt:20002117	adult posterior ventrolateral protocerebrum neuron 059	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP060	FBbt:20002118	adult posterior ventrolateral protocerebrum neuron 060	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP061	FBbt:20002119	adult posterior ventrolateral protocerebrum neuron 061	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP062	FBbt:20002120	adult posterior ventrolateral protocerebrum neuron 062	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP063	FBbt:20002121	adult posterior ventrolateral protocerebrum neuron 063	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP064	FBbt:20002122	adult posterior ventrolateral protocerebrum neuron 064	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP065	FBbt:20002123	adult posterior ventrolateral protocerebrum neuron 065	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP066	FBbt:20002124	adult posterior ventrolateral protocerebrum neuron 066	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP067	FBbt:20002125	adult posterior ventrolateral protocerebrum neuron 067	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP068	FBbt:20002126	adult posterior ventrolateral protocerebrum neuron 068	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP069	FBbt:20002127	adult posterior ventrolateral protocerebrum neuron 069	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP070	FBbt:20002128	adult posterior ventrolateral protocerebrum neuron 070	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP071	FBbt:20002129	adult posterior ventrolateral protocerebrum neuron 071	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP072	FBbt:20002130	adult posterior ventrolateral protocerebrum neuron 072	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP073	FBbt:20002131	adult posterior ventrolateral protocerebrum neuron 073	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP074	FBbt:20002132	adult posterior ventrolateral protocerebrum neuron 074	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP075	FBbt:20002133	adult posterior ventrolateral protocerebrum neuron 075	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP076	FBbt:20002134	adult posterior ventrolateral protocerebrum neuron 076	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP077	FBbt:20002135	adult posterior ventrolateral protocerebrum neuron 077	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP078	FBbt:20002136	adult posterior ventrolateral protocerebrum neuron 078	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP079	FBbt:20002137	adult posterior ventrolateral protocerebrum neuron 079	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP080	FBbt:20002138	adult posterior ventrolateral protocerebrum neuron 080	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP081	FBbt:20002139	adult posterior ventrolateral protocerebrum neuron 081	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP082	FBbt:20002140	adult posterior ventrolateral protocerebrum neuron 082	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP083	FBbt:20002141	adult posterior ventrolateral protocerebrum neuron 083	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP084	FBbt:20002142	adult posterior ventrolateral protocerebrum neuron 084	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP085	FBbt:20002143	adult posterior ventrolateral protocerebrum neuron 085	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP086	FBbt:20002144	adult posterior ventrolateral protocerebrum neuron 086	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP087	FBbt:20002145	adult posterior ventrolateral protocerebrum neuron 087	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP088	FBbt:20002146	adult posterior ventrolateral protocerebrum neuron 088	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP089	FBbt:20002147	adult posterior ventrolateral protocerebrum neuron 089	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP090	FBbt:20002148	adult posterior ventrolateral protocerebrum neuron 090	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP091	FBbt:20002149	adult posterior ventrolateral protocerebrum neuron 091	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP092	FBbt:20002150	adult posterior ventrolateral protocerebrum neuron 092	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP093	FBbt:20002151	adult posterior ventrolateral protocerebrum neuron 093	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP094	FBbt:20002152	adult posterior ventrolateral protocerebrum neuron 094	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP095	FBbt:20002153	adult posterior ventrolateral protocerebrum neuron 095	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP096	FBbt:20002154	adult posterior ventrolateral protocerebrum neuron 096	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP097	FBbt:20002155	adult posterior ventrolateral protocerebrum neuron 097	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP098	FBbt:20002156	adult posterior ventrolateral protocerebrum neuron 098	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP099	FBbt:20002157	adult posterior ventrolateral protocerebrum neuron 099	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP100	FBbt:20002158	adult posterior ventrolateral protocerebrum neuron 100	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP101	FBbt:20002159	adult posterior ventrolateral protocerebrum neuron 101	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP102	FBbt:20002160	adult posterior ventrolateral protocerebrum neuron 102	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP103	FBbt:20002161	adult posterior ventrolateral protocerebrum neuron 103	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP104	FBbt:20002162	adult posterior ventrolateral protocerebrum neuron 104	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP105	FBbt:20002163	adult posterior ventrolateral protocerebrum neuron 105	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP106	FBbt:20002164	adult posterior ventrolateral protocerebrum neuron 106	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP107	FBbt:20002165	adult posterior ventrolateral protocerebrum neuron 107	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP108	FBbt:20002166	adult posterior ventrolateral protocerebrum neuron 108	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP109	FBbt:20002167	adult posterior ventrolateral protocerebrum neuron 109	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP110	FBbt:20002168	adult posterior ventrolateral protocerebrum neuron 110	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP111	FBbt:20002169	adult posterior ventrolateral protocerebrum neuron 111	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP112	FBbt:20002170	adult posterior ventrolateral protocerebrum neuron 112	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP113	FBbt:20002171	adult posterior ventrolateral protocerebrum neuron 113	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP114	FBbt:20002172	adult posterior ventrolateral protocerebrum neuron 114	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP115	FBbt:20002173	adult posterior ventrolateral protocerebrum neuron 115	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP116	FBbt:20002174	adult posterior ventrolateral protocerebrum neuron 116	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP117	FBbt:20002175	adult posterior ventrolateral protocerebrum neuron 117	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP118	FBbt:20002176	adult posterior ventrolateral protocerebrum neuron 118	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP119	FBbt:20002177	adult posterior ventrolateral protocerebrum neuron 119	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP120	FBbt:20002178	adult posterior ventrolateral protocerebrum neuron 120	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP121	FBbt:20002179	adult posterior ventrolateral protocerebrum neuron 121	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP122	FBbt:20002180	adult posterior ventrolateral protocerebrum neuron 122	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP123	FBbt:20002181	adult posterior ventrolateral protocerebrum neuron 123	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP124	FBbt:20002182	adult posterior ventrolateral protocerebrum neuron 124	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP125	FBbt:20002183	adult posterior ventrolateral protocerebrum neuron 125	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP126	FBbt:20002184	adult posterior ventrolateral protocerebrum neuron 126	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP127	FBbt:20002185	adult posterior ventrolateral protocerebrum neuron 127	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP128	FBbt:20002186	adult posterior ventrolateral protocerebrum neuron 128	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP129	FBbt:20002187	adult posterior ventrolateral protocerebrum neuron 129	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
PVLP130	FBbt:20002188	adult posterior ventrolateral protocerebrum neuron 130	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
