root_id,UMAP1,UMAP2,root_626,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941546667452,4.759276408954269,-3.584178817215818,720575941546667452,76212442992608747,"122735, 92500, 2749",right,neck_connective,descending,SMPpv2_dorsal,NA,NA,DNp60,DNp60,DNg45,walking,CNS_02
720575941546668988,16.49496938685954,-25.33824003929223,720575941546668988,76142074315169489,"119588, 92500, 2870",right,neck_connective,descending,putative_primary,NA,NA,DNpe053,DNpe053,DNxn177,visceral control,CNS_08
720575941585144415,-5.465217571453446,-13.986351382676022,720575941585144415,76001336759743387,"115502, 92500, 2637",left,neck_connective,ascending,TBD,NA,NA,ANXXX072,AN_GNG_38,ANXXX072,probing,CNS_02
720575941546829601,-26.791907291607256,5.318623650130373,720575941546829601,76917779701403991,"142719, 141787, 2587",left,neck_connective,ascending,07B,NA,NA,AN07B052,auto:AN_GNG_IPS_18,AN07B052,flight steering 1,CNS_01
720575941546970292,-33.899264316753744,7.201727020796878,720575941546970292,76001336827038859,"115664, 92500, 2948",right,neck_connective,descending,PSp2,NA,NA,DNp16,DNp16,DNp16,flight steering 1,CNS_01
720575941547044980,-27.48369882603108,3.1332806230155046,720575941547044980,76282811803394015,"124812, 92500, 2822",right,neck_connective,ascending,07B,NA,NA,AN07B052,SA_DMT_DMetaN_8,AN07B052,flight steering 1,CNS_01
720575941547048052,-31.076697330669752,15.240755665358645,720575941547048052,76354829547305129,"125540, 142688, 2027",right,neck_connective,ascending,07B,NA,NA,AN07B071,AN_GNG_172,AN07B071,flight steering 1,CNS_01
720575941547175092,2.673936147494918,0.46496342426214804,720575941547175092,76353180480592779,"126776, 92500, 2785",right,neck_connective,ascending,19B,NA,NA,AN19B051,AN_4_None,AN19B051,walking,CNS_02
720575941563868328,14.900631923480637,1.8455206037131366,720575941563868328,76356135754082454,"125321, 181862, 4048",left,neck_connective,ascending,05B,NA,NA,AN05B049,AN_GNG_69,AN05B049,threat response,CNS_02
720575941547229620,26.53917219142497,-11.725862872544187,720575941547229620,76212442992112197,"120927, 92500, 2576",right,neck_connective,ascending,TBD,NA,NA,ANXXX170,auto:AN_GNG_SAD_30,ANXXX170,feeding,CNS_02
720575941547246260,29.365952510638834,-5.822213542405026,720575941547246260,76142074248013358,"120656, 92500, 2603",right,neck_connective,ascending,TBD,NA,NA,ANXXX046,AN_multi_69,ANXXX046,tactile,CNS_02
720575941547275144,-26.92879007358967,11.23673115974341,720575941547275144,76428222753012159,"127632, 232736, 4892",left,neck_connective,ascending,07B,NA,NA,AN07B072,AN_4_None,AN07B072,flight steering 1,CNS_01
720575941547317940,-0.33170005281388254,-21.979381930771723,720575941547317940,75930968083085319,"114609, 92500, 3031",right,neck_connective,descending,MD3,NA,NA,DNge032,DNge032,DNxl108,grooming,CNS_02
720575941547337140,4.855977554126386,8.237094509657963,720575941547337140,76001336759929007,"115241, 92500, 2702",left,neck_connective,ascending,07B,NA,NA,AN07B062,AN_GNG_163,AN07B062,threat response,CNS_01
720575941596627569,27.71687986354411,3.8779421926108415,720575941596627569,76636854615181333,"134264, 158425, 3257",left,neck_connective,ascending,07B,NA,NA,AN07B018,AN_AVLP_1,AN07B018,feeding,CNS_05
720575941672002727,-4.129767160610552,0.7837880731192646,720575941672002727,76071705504347523,"118658, 92500, 2785",left,neck_connective,ascending,06B,NA,NA,AN06B039,AN_IPS_GNG_7,AN06B039,walking,CNS_02
720575941547426484,23.86586477260173,-15.849963557663816,720575941547426484,76142074248136910,"120058, 92500, 2650",left,neck_connective,ascending,NA,NA,NA,NA,AN_multi_121,ANXXX116,feeding,CNS_03
720575941547432116,26.13751317958415,-11.875519168320556,720575941547432116,76142074247948470,"120765, 92500, 2580",right,neck_connective,ascending,TBD,NA,NA,ANXXX170,AN_GNG_SAD_30,ANXXX170,feeding,CNS_02
720575941547452084,7.231472987933762,3.0418554425803244,720575941547452084,76071705504037878,"116958, 92500, 2673",right,neck_connective,descending,PSp3,NA,NA,DNp49,DNp49,DNp49,threat response,CNS_01
720575941547473268,-11.61570356388509,-19.682390582505118,720575941547473268,76353180547865721,"125851, 92500, 2915",left,neck_connective,descending,MX12,NA,NA,DNg12_a,DNg12_a,DNnt008,grooming,CNS_01
720575941547718461,-20.722083072857252,16.35854302650366,720575941547718461,76001336827273459,"115457, 92500, 3029",left,neck_connective,descending,LB6,NA,NA,DNg18_b,DNg18_b,DNxn106,flight steering 2,CNS_01
720575941547763060,7.260192889972335,-7.884997260514157,720575941547763060,76353180480448252,"126360, 92500, 2722",left,ventral_nerve_cord,descending,NA,NA,NA,DNge061,DNge061,DNfl037,walking steering,CNS_02
720575941548066184,0.7673375795322706,-5.049309623185057,720575941548066184,75930968015405878,"114505, 92500, 2699",left,neck_connective,descending,putative_primary,NA,NA,DNge073,DNge073,DNxl129,walking,CNS_02
720575941464350989,23.15572835902751,-18.920360934677973,720575941464350989,76142074180684785,"119934, 92500, 2523",left,neck_connective,ascending,09B,NA,NA,AN09B018_c,AN_GNG_71,AN09B018,feeding,CNS_03
720575941548169608,-29.14583490391194,0.8361354947653828,720575941548169608,76001336827207766,"116453, 92500, 3008",right,neck_connective,descending,putative_primary,NA,NA,DNp51,DNp51,DNxn136,flight steering 1,CNS_01
720575941548170120,23.795979518695482,-13.8753589510354,720575941548170120,76353180480354691,"125407, 92500, 2670",midline,neck_connective,descending,putative_primary,NA,NA,DNde007,DNde007,DNxl094,feeding,CNS_02
720575941548187681,3.7970214078861533,-0.817931276503462,720575941548187681,76142074248441642,"118790, 92500, 2759",left,neck_connective,ascending,08B,NA,NA,AN08B112,AN_GNG_164,AN08B112,walking,CNS_02
720575941548225928,10.56238176326335,-7.595495593491452,720575941548225928,76071705436511827,"117856, 92500, 2522",left,neck_connective,ascending,09B,NA,NA,AN09B026,NA,AN09B026,walking steering,CNS_02
720575941548246920,-20.777701358990072,-7.1928500055703095,720575941548246920,76425542492674322,"128258, 153301, 4271",right,neck_connective,ascending,27X,NA,NA,AN27X015,AN_multi_73,AN27X015,flight power,CNS_04
720575941548340104,24.61855413417399,7.1332603574362805,720575941548340104,76071705503888566,"118009, 92500, 2622",left,neck_connective,ascending,01A,NA,NA,AN01A033,AN_AVLP_26,AN01A033,proprioceptive,CNS_05
720575941548351549,-4.759653549389238,-1.6615887998970926,720575941548351549,76142074314899341,"120677, 92500, 2816",left,neck_connective,ascending,04B,NA,NA,AN04B003,AN_multi_48,AN04B003,walking,CNS_02
720575941548409377,-32.545359592632636,4.805139172133547,720575941548409377,76001336826879135,"116091, 92500, 2891",right,neck_connective,descending,PSp2,NA,NA,DNpe018,DNpe018,DNxn128,flight steering 1,CNS_04
720575941548476276,29.585373897357584,-8.87051333183374,720575941548476276,76142074180728448,"120639, 92500, 2552",left,neck_connective,ascending,05B,NA,NA,AN05B023,SA_VTV_3,AN05B023,feeding,CNS_02
720575941548641085,-8.942482929424642,-16.48488653892602,720575941548641085,76353180480448225,"125002, 92500, 2726",right,neck_connective,descending,NA,NA,NA,DNge057,DNge057,DNfl020,probing,CNS_06
720575941548829473,-22.945153217510576,23.513726818617922,720575941548829473,75930968082740119,"114681, 92500, 2908",left,neck_connective,ascending,19B,NA,NA,AN19B063,AN_4_None,AN19B063,flight steering 2,CNS_01
720575941548952609,-28.60365961094319,11.211342442092041,720575941548952609,76001336759998459,"115014, 92500, 2728",left,neck_connective,ascending,07B,NA,NA,AN07B069,AN_SPS_IPS_2,AN07B069,flight steering 1,CNS_01
720575941549022497,-36.553572635845526,11.913650143202883,720575941549022497,76212443059738575,"122756, 92500, 3011",left,neck_connective,descending,PSp2,NA,NA,DNpe054,DNpe054,DNut042,flight steering 1,CNS_01
720575941549063167,9.144647617145186,-3.204849135819334,720575941549063167,76282811736239856,"123979, 92500, 2617",right,neck_connective,ascending,12B,NA,NA,AN12B089,AN_GNG_135,AN12B089,threat response,CNS_02
720575941549156980,-22.784518223003737,-6.242093932572264,720575941549156980,76001336827390441,"114844, 92500, 3071",right,neck_connective,descending,LB12,NA,NA,DNg02_b,DNg02_b,DNg02,flight power,CNS_01
720575941409214894,18.2055559347111,-26.600605380478758,720575941409214894,76142074315324629,"119470, 92500, 2919",left,neck_connective,descending,DM2_central,NA,NA,DNp25,DNp25,DNp25,visceral control,CNS_06
720575941549428991,-27.137930851177572,11.186471569594485,720575941549428991,76286179595105758,"123418, 192992, 5032",left,neck_connective,ascending,NA,NA,NA,NA,auto:AN_GNG_175,auto:AN07B072,flight steering 1,CNS_01
720575941549448225,-12.65420625706136,5.300775158461672,720575941549448225,76071705570922584,"116790, 92500, 2844",left,neck_connective,ascending,23B,NA,NA,AN23B002,SA_DMT_DMetaN,AN23B002,flight steering 2,CNS_01
720575941549450301,19.60706998805583,-1.1560595154198587,720575941549450301,76426710656429721,"127338, 187481, 3963",left,neck_connective,ascending,05B,NA,NA,AN05B050,AN_GNG_1,AN05B050,proprioceptive,CNS_02
720575941549490209,-24.930607776836744,-4.801308524552245,720575941549490209,76001336893819958,"114961, 92500, 3077",right,neck_connective,descending,LB12,NA,NA,DNg02_a,DNg02_a,auto:DNg02,flight power,CNS_01
720575941549506932,-15.254800777630205,4.688634502944094,720575941549506932,76071705504292900,"118286, 92500, 2768",right,neck_connective,descending,putative_primary,NA,NA,DNb03,DNb03,DNb03,head and eye orienting,CNS_01
720575941549510974,-25.6354913522762,19.72532426124487,720575941549510974,76282811803419251,"123695, 92500, 2833",left,neck_connective,ascending,16B,NA,NA,AN16B078,SA_DMT_DMetaN_12,AN16B078,flight steering 2,CNS_01
720575941549558388,-21.27860734959065,19.85657845741187,720575941549558388,76848579390005829,"139872, 176816, 3471",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B063,AN_4_63,AN07B063,flight steering 2,CNS_01
720575941549788961,-36.81303308506427,13.203156101760012,720575941549788961,76282811803945709,"123058, 92500, 3018",left,neck_connective,descending,PSp2,NA,NA,DNpe054,DNpe054,DNht001,flight steering 1,CNS_01
720575941549927229,25.224904079242354,-1.2201597809227884,720575941549927229,76071705436538370,"117430, 92500, 2540",left,neck_connective,ascending,TBD,NA,NA,ANXXX043,AN_AVLP_GNG_22,ANXXX043,feeding,CNS_02
720575941549936957,-30.861865024761556,14.012513744887453,720575941549936957,76212443059197518,"122620, 92500, 2819",right,neck_connective,ascending,06A,NA,NA,AN06A017,auto:AN_4_None,AN06A017,flight steering 1,CNS_01
720575941549950207,13.8441868017155,9.161162960585695,720575941549950207,76071705504133819,"117521, 92500, 2712",left,neck_connective,ascending,NA,NA,NA,AN_GNG_164,AN_GNG_164,NA,threat response,CNS_02
720575941550148724,-4.106987219051713,-14.82690180534448,720575941550148724,76001336759622580,"115413, 92500, 2601",left,neck_connective,descending,MD3,NA,NA,DNg31,DNg31,DNg31,probing,CNS_02
720575941550165054,-31.191962223247884,20.194360363539797,720575941550165054,76353180548059164,"124983, 92500, 2987",right,neck_connective,descending,LB6,NA,NA,DNg10,DNg10,DNg10,flight steering 2,CNS_01
720575941550196797,-2.346854787067766,-9.767725360337153,720575941550196797,76001336759911258,"114925, 92500, 2705",right,neck_connective,descending,putative_primary,NA,NA,DNbe007,DNbe007,DNxl082,probing,CNS_02
720575941550401086,-2.747816782192584,-26.468151462021726,720575941550401086,75930968082712480,"113903, 92500, 2902",right,neck_connective,descending,MX12,NA,NA,DNge001,DNge001,DNfl029,grooming,CNS_06
720575941585004127,4.061841029925946,-22.694029223862547,720575941585004127,75930968083033852,"113958, 92500, 3017",right,neck_connective,ascending,19A,NA,NA,AN19A018_a,AN_3_None,AN19A018,reproduction,CNS_02
720575941550649599,-36.26031015415609,13.86997376686011,720575941550649599,76282811736728066,"123086, 92500, 2791",right,neck_connective,ascending,06B,NA,NA,AN06B037,AN_IPS_GNG_5,AN06B037,flight steering 1,CNS_01
720575941550685063,-28.724362354473467,12.974932301100832,720575941550685063,76917779634306374,"141398, 141986, 2327",left,neck_connective,ascending,07B,NA,NA,AN07B082,AN_GNG_175,AN07B082,flight steering 1,CNS_01
720575941556877796,16.804280299945482,0.6974568248358785,720575941556877796,76142074248391388,"120406, 92500, 2741",right,neck_connective,ascending,08B,NA,NA,AN08B066,AN_multi_54,AN08B066,proprioceptive,CNS_02
720575941550794751,-25.767308216289873,14.329379665907963,720575941550794751,76282811736770994,"123515, 92500, 2806",right,neck_connective,descending,LB7,NA,NA,DNg36_a,DNg36_a,DNg36,flight steering 2,CNS_01
720575941550909951,-5.337750415996904,-13.805841815415285,720575941550909951,76282811736471091,"124354, 92500, 2697",right,neck_connective,ascending,TBD,NA,NA,ANXXX072,AN_GNG_13,ANXXX072,probing,CNS_02
720575941550999175,-25.21095178623617,21.81363831764136,720575941550999175,76353180547961812,"125040, 92500, 2955",right,neck_connective,ascending,19B,NA,NA,AN19B076,SA_DMT_DMetaN_8,AN19B076,flight steering 2,CNS_01
720575941551093639,-8.509351711468096,-23.55182112449732,720575941551093639,76353180547988764,"125709, 92500, 2964",left,neck_connective,descending,MX12,NA,NA,DNg12_c,DNg12_c,DNnt008,grooming,CNS_01
720575941551193115,-30.28213785190998,18.81586991554175,720575941551193115,76282811803904102,"124017, 92500, 3003",right,neck_connective,descending,LB6,NA,NA,DNg10,DNg10,DNg10,flight steering 2,CNS_01
720575941551408538,10.47270776729167,6.186203587111575,720575941551408538,76071705504065774,"117426, 92500, 2684",left,neck_connective,ascending,08B,NA,NA,AN08B107,AN_GNG_182,AN08B107,threat response,CNS_02
720575941551414170,-17.50011156101644,12.80326234107886,720575941551414170,76282811736674127,"123531, 92500, 2774",right,neck_connective,descending,LB7,NA,NA,DNg07,DNg07,auto:DNg07,flight steering 2,CNS_01
720575941551486463,25.56023885707438,2.1939195275870387,720575941551486463,76496254565765275,"130798, 162386, 3265",left,neck_connective,ascending,05B,NA,NA,AN05B078,AN_AVLP_GNG_23,AN05B078,feeding,CNS_02
720575941551514174,8.948900241656903,7.533431637343508,720575941551514174,76706673402190246,"136752, 141677, 2491",left,neck_connective,ascending,08B,NA,NA,AN08B098,AN_5_None,AN08B098,threat response,CNS_02
720575941551514686,10.307164211078295,7.8411441922751495,720575941551514686,76142074248422400,"120572, 92500, 2752",right,neck_connective,ascending,08B,NA,NA,AN08B102,AN_5_None,AN08B102,threat response,CNS_02
720575941551640711,0.3023552487331678,-15.689550769272703,720575941551640711,76353180480395438,"125162, 92500, 2694",left,neck_connective,ascending,TBD,NA,NA,ANXXX049,AN_GNG_22,ANXXX049,walking steering,CNS_02
720575941551774526,0.7615199277836133,-14.523141276780027,720575941551774526,76071705570912182,"117512, 92500, 2839",left,neck_connective,descending,putative_primary,NA,NA,DNpe023,DNpe023,DNit013,walking steering,CNS_07
720575941551948543,-24.62719247837483,-0.26771584594573394,720575941551948543,76142074248557341,"119235, 92500, 2804",left,neck_connective,descending,SMPpm1,NA,NA,DNp63,DNp63,DNp63,flight steering 1,CNS_01
720575941551955199,18.315466899676924,-7.080084216538327,720575941551955199,76282811736335068,"124752, 92500, 2654",right,neck_connective,ascending,09B,NA,NA,AN09B014,AN_GNG_40,AN09B014,tactile,CNS_02
720575941551991295,0.6473590324360183,-7.817553889695065,720575941551991295,76423549291662182,"127284, 92500, 2881",left,neck_connective,descending,putative_primary,NA,NA,DNg16,DNg16,DNg16,walking steering,CNS_02
720575941552002815,17.666777629657393,-3.840779435578244,720575941552002815,75792154404108770,"109571, 149852, 1586",right,neck_connective,descending,LB23,NA,NA,DNg57,DNg57,DNg84,proprioceptive,CNS_02
720575941552009727,-31.392699222759596,7.1077171445456555,720575941552009727,76001336760082194,"114776, 92500, 2757",left,neck_connective,descending,putative_primary,NA,NA,DNg49,DNg49,DNg49,flight steering 1,CNS_01
720575941552013055,19.89074995021403,-9.087155711594479,720575941552013055,76212442992201397,"122641, 92500, 2610",right,neck_connective,ascending,09B,NA,NA,AN09B009,AN_GNG_160,AN09B009,tactile,CNS_02
720575941552017663,-0.05869550605236984,-4.6047176241311005,720575941552017663,76282811736473920,"124806, 92500, 2701",left,neck_connective,descending,putative_primary,NA,NA,DNge064,DNge064,DNxl100,walking,CNS_02
720575941552024575,4.877565402789717,-9.2029203295144,720575941552024575,76212442992882458,"121903, 92500, 2815",right,neck_connective,ascending,07B,NA,NA,AN07B005,auto:AN_GNG_178,AN07B005,walking steering,CNS_02
720575941601297705,22.273451823993327,-11.395701777878662,720575941601297705,76071705436519630,"118414, 92500, 2527",right,neck_connective,descending,putative_primary,NA,NA,DNde001,DNde001,DNxl096,feeding,CNS_02
720575941552142727,-22.165095310406087,1.4967660785285055,720575941552142727,76212443059397235,"120971, 92500, 2885",left,neck_connective,descending,WEDd1,NA,NA,DNa03,DNa03,DNa03,flight steering 1,CNS_04
720575941552163583,3.660822410388594,-6.232024562302487,720575941552163583,76282811736567846,"123073, 92500, 2738",left,neck_connective,descending,PSp3,NA,NA,DNpe022,DNpe022,DNxl105,walking steering,CNS_02
720575941552168959,23.403332729144694,27.908904659804445,720575941552168959,76212442992326834,"122562, 92500, 2652",right,neck_connective,ascending,10B,NA,NA,AN10B048,auto:SA_DLV,AN10B048,proprioceptive,CNS_05
720575941552203930,-24.543967228130693,19.583226788100337,720575941552203930,76282811803402553,"123141, 92500, 2829",right,neck_connective,ascending,07B,NA,NA,AN07B089,AN_4_None,AN07B089,flight steering 2,CNS_01
720575941552229887,14.291823406024577,-26.91885412925806,720575941552229887,76071705571229517,"118689, 92500, 2957",right,neck_connective,ascending,06A,NA,NA,AN06A027,AN_multi_1,AN06A027,visceral control,CNS_03
720575941552584510,-23.307993869976396,10.93733464485083,720575941552584510,76071705504360972,"117067, 92500, 2790",left,neck_connective,descending,LB7,NA,NA,DNge094,DNge094,DNxn144,flight steering 1,CNS_01
720575941552590910,8.70940782527507,-9.189854037705322,720575941552590910,76282811736488294,"123609, 92500, 2706",left,neck_connective,ascending,01B,NA,NA,AN01B005,AN_multi_123,AN01B005,walking steering,CNS_02
720575941552602686,14.510224361224774,-18.941248309555903,720575941552602686,76142074315327330,"119382, 92500, 2917",left,neck_connective,ascending,TBD,NA,NA,ANXXX254,AN_FLA_GNG_2,ANXXX254,reproduction,CNS_03
720575941552603966,-18.27118585606038,16.188441860732176,720575941552603966,76001336826870580,"116257, 92500, 2888",right,neck_connective,descending,putative_primary,NA,NA,DNp19,DNp19,DNp19,flight steering 2,CNS_01
720575941457365485,22.460938472552897,-18.2417968630227,720575941457365485,76142074180722914,"119610, 92500, 2546",left,neck_connective,ascending,09B,NA,NA,AN09B018_a,AN_GNG_195,AN09B018,feeding,CNS_02
720575941552643841,19.898909587665198,-0.032088917437452236,720575941552643841,76212442992212808,"121812, 92500, 2612",right,neck_connective,ascending,05B,NA,NA,AN05B050,AN_AVLP_GNG_13,AN05B050,proprioceptive,CNS_02
720575941644799826,-21.65713212986409,13.850614178237066,720575941644799826,76071705504169535,"117035, 92500, 2724",left,neck_connective,ascending,07B,NA,NA,AN07B037,AN_IPS_LAL_1,AN07B037,flight steering 2,CNS_04
720575941552726407,-18.44737718601644,15.265074360427004,720575941552726407,76071705570906884,"117200, 92500, 2833",right,neck_connective,descending,MD3,NA,NA,DNg99,DNg99,DNg99,flight steering 2,CNS_01
720575941552768062,13.686424274249681,-22.728033435288324,720575941552768062,76142074315267602,"119946, 92500, 2899",right,neck_connective,descending,MD3,NA,NA,DNge135,DNge135,DNxn172,visceral control,CNS_07
720575941552863489,-23.507744770244948,-1.9371096014412819,720575941552863489,76282811804018395,"123672, 92500, 3045",left,neck_connective,descending,LB12,NA,NA,DNg92_b,DNg92_b,DNg92,flight steering 1,CNS_04
720575941552896830,28.29755498866618,2.4319573522177755,720575941552896830,76142074248058889,"119501, 92500, 2618",left,neck_connective,ascending,09B,NA,NA,AN09B012,AN_AVLP_PVLP_8,AN09B012,feeding,CNS_10
720575941552907838,11.544361133380534,1.7237261415091572,720575941552907838,76071705570874313,"117744, 92500, 2823",right,neck_connective,descending,putative_primary,NA,NA,DNp45,DNp45,DNp45,threat response,CNS_05
720575941552922686,-13.553190212444662,10.426074612197024,720575941552922686,76212442992648810,"122122, 92500, 2763",right,neck_connective,ascending,10B,NA,NA,AN10B005,AN_multi_17,AN10B005,flight steering 2,CNS_04
720575941553032839,-22.578232746319166,23.843894589003664,720575941553032839,75930968082751371,"114663, 92500, 2915",left,neck_connective,ascending,19B,NA,NA,AN19B076,AN_4_None,AN19B076,flight steering 2,CNS_01
720575941498998395,-24.260613422588698,-6.687290084305663,720575941498998395,76001336893833066,"114746, 92500, 3080",right,neck_connective,descending,NA,NA,NA,DNg02_b,DNg02_b,DNg03,flight power,CNS_01
720575941553314714,-29.060557346538893,4.3712631345358925,720575941553314714,75930968082681184,"113820, 92500, 2892",left,neck_connective,ascending,06B,NA,NA,AN06B023,AN_4_None,AN06B023,flight steering 1,CNS_01
720575941553395098,7.683046359820967,7.4933749318686544,720575941553395098,75930968083048128,"114120, 92500, 3018",left,neck_connective,ascending,18B,NA,NA,AN18B032,auto:SA_DMT_DMetaN_12,AN18B032,threat response,CNS_02
720575941553480327,15.128698367877606,-36.04817236656276,720575941553480327,76142074315696827,"119240, 92500, 3053",right,neck_connective,ascending,NA,NA,NA,NA,NA,NA,visceral control,CNS_06
720575941553550471,-15.536886196331377,10.010151493605715,720575941553550471,76001336760153258,"116621, 92500, 2780",left,neck_connective,descending,LB7,NA,NA,DNge111,DNge111,auto:DNxn144,flight steering 2,CNS_04
720575941553551495,-17.508389454082838,9.624215710219483,720575941553551495,76001336760203617,"116514, 92500, 2798",left,neck_connective,descending,LB7,NA,NA,DNg07,DNg07,DNg07,flight steering 2,CNS_01
720575941553577217,-17.54575059910237,18.00502740150366,720575941553577217,76001336826672567,"116355, 92500, 2821",left,neck_connective,ascending,06B,NA,NA,AN06B068,AN_4_None,AN06B068,flight steering 2,CNS_01
720575941553670791,-1.356525461868639,-12.475389850083253,720575941553670791,75295106899096444,"95112,17527,3513",right,neck_connective,descending,WEDd1,NA,NA,DNa13,DNa13,DNa13,walking steering,CNS_02
720575941553768705,16.724381465716966,-24.600607287827383,720575941553768705,76142074315122251,"119669, 92500, 2850",left,neck_connective,ascending,NA,NA,NA,AN_SMP_FLA_1,AN_SMP_FLA_1,auto:INXXX183,visceral control,CNS_08
720575941553773959,-4.446928243831987,9.527986156996828,720575941553773959,76212442992665820,"122186, 92500, 2773",right,neck_connective,ascending,TBD,NA,NA,ANXXX132,AN_GNG_IPS_7,ANXXX132,landing,CNS_01
720575941553784455,25.878588695331217,-15.681489360276121,720575941553784455,76425267144799020,"128211, 144460, 2427",right,neck_connective,ascending,NA,NA,NA,NA,NA,NA,feeding,CNS_08
720575941553786503,2.003867168231612,-7.385428798142333,720575941553786503,76282811736602537,"123593, 92500, 2744",left,neck_connective,descending,WEDd1,NA,NA,aSP22,aSP22,DNp47,walking steering,CNS_04
720575941553985875,-23.28879640598713,-5.1412900804909665,720575941553985875,76282811870542801,"123679, 92500, 3083",left,neck_connective,descending,LB12,NA,NA,DNg02_h,DNg02_h,DNg02,flight power,CNS_01
720575941553999387,27.34542943934977,2.325232374724489,720575941553999387,76001336692325597,"116356, 92500, 2527",left,neck_connective,ascending,TBD,NA,NA,ANXXX027,AN_AVLP_GNG_18,ANXXX027,feeding,CNS_02
720575941554109668,-21.67419145603597,4.779921639021976,720575941554109668,76071705570864111,"116859, 92500, 2819",left,neck_connective,descending,LB7,NA,NA,DNg51,DNg51,DNg51,flight steering 1,CNS_04
720575941554198555,12.759648341937666,9.913288700636965,720575941554198555,76071705503979247,"118098, 92500, 2655",right,neck_connective,ascending,01A,NA,NA,AN01A049,AN_GNG_SAD_7,AN01A049,threat response,CNS_01
720575941554220571,-31.67257593174397,9.984962093886477,720575941554220571,76567036029030907,"132371, 174992, 4633",left,neck_connective,ascending,07B,NA,NA,AN07B057,AN_4_None,AN07B057,flight steering 1,CNS_01
720575941554228481,-7.030425529674883,-23.325220477524653,720575941554228481,76353180547907589,"126613, 92500, 2940",left,neck_connective,descending,MX12,NA,NA,DNg12_e,DNg12_e,DNnt013,grooming,CNS_02
720575941554354259,-5.505181770519608,-23.75947417015161,720575941554354259,76353180547802489,"126161, 92500, 2902",left,neck_connective,descending,MX12,NA,NA,DNg12_e,DNg12_e,DNfl028,grooming,CNS_02
720575941554501459,19.67606069545329,-5.487842452469726,720575941554501459,76212442924896634,"122506, 92500, 2553",right,neck_connective,ascending,05B,NA,NA,AN05B053,AN_GNG_191,AN05B053,tactile,CNS_03
720575941554615553,12.650039691730148,12.397000896987066,720575941554615553,76071705504119790,"118342, 92500, 2705",left,neck_connective,ascending,TBD,NA,NA,ANXXX057,AN_multi_29,ANXXX057,threat response,CNS_04
720575941554623130,28.943238277240397,-15.457834613266847,720575941554623130,76001336759547671,"115687, 92500, 2569",right,neck_connective,ascending,01B,NA,NA,AN01B004,AN_GNG_162,AN01B004,feeding,CNS_02
720575941554637732,-22.151110630230303,22.874847042616945,720575941554637732,75930968082618079,"114354, 92500, 2868",left,neck_connective,ascending,19B,NA,NA,AN19B076,AN_4_None,AN19B076,flight steering 2,CNS_01
720575941554692580,25.72387983302653,26.56813775306616,720575941554692580,76071705504035279,"117485, 92500, 2674",left,neck_connective,ascending,08B,NA,NA,AN08B018,auto:AN_AVLP_41,AN08B018,proprioceptive,CNS_05
720575941554694372,-24.84214876194417,15.010281193312744,720575941554694372,76282811736850500,"123542, 92500, 2814",right,neck_connective,descending,LB7,NA,NA,DNg36_a,DNg36_a,DNxn109,flight steering 2,CNS_01
720575941554701722,-4.601095180706378,-23.83914221519555,720575941554701722,76353180547757520,"126265, 92500, 2884",right,neck_connective,descending,putative_primary,NA,NA,DNge022,DNge022,DNfl040,grooming,CNS_02
720575941472160011,-16.855399112896322,14.351483929213627,720575941472160011,76001336827176493,"115643, 92500, 2999",left,neck_connective,descending,NA,NA,NA,DNp73,DNp73,DNp73,flight steering 2,CNS_01
720575941554856019,-37.663786869243964,13.477540600356205,720575941554856019,76212443059768198,"122872, 92500, 3020",left,neck_connective,descending,PSp2,NA,NA,DNpe054,DNpe054,DNut046,flight steering 1,CNS_01
720575941554879642,12.452449817462574,-16.665708911362543,720575941554879642,76001336760004108,"115438, 92500, 2728",left,ventral_nerve_cord,ascending,NA,NA,NA,NA,NA,auto:INXXX058,reproduction,CNS_03
720575941554888676,-15.655384998516437,9.933719265517336,720575941554888676,76001336826690113,"116703, 92500, 2827",left,neck_connective,descending,LB7,NA,NA,DNge111,DNge111,DNxn144,flight steering 2,CNS_04
720575941554952858,6.7181739995914755,5.218848335799319,720575941554952858,75930968015474980,"113299, 92500, 2731",left,neck_connective,descending,putative_primary,NA,NA,DNge053,DNge053,DNxn164,threat response,CNS_02
720575941555066451,24.41774465541423,-13.701971423569574,720575941555066451,76353180480342851,"125629, 92500, 2661",left,neck_connective,ascending,01B,NA,NA,AN01B004,AN_GNG_162,AN01B004,feeding,CNS_02
720575941555196929,-0.7550820817512222,-14.785205256882566,720575941555196929,76212443059532300,"121627, 92500, 2931",right,neck_connective,descending,MX12__prim,NA,NA,DNge123,DNge123,DNfl012,walking steering,CNS_02
720575941555201025,25.531920451923018,-12.409803759995361,720575941555201025,76212442992082904,"121115, 92500, 2569",right,neck_connective,ascending,05B,NA,NA,AN05B026,AN_GNG_FLA_5,AN05B026,feeding,CNS_02
720575941555214593,-21.698636036114085,22.555238354262453,720575941555214593,76001336827001920,"115113, 92500, 2933",left,neck_connective,ascending,19B,NA,NA,AN19B100,AN_4_None,AN19B100,flight steering 2,CNS_01
720575941477889310,5.720344562335614,-11.17881525749292,720575941477889310,76001336759734707,"116062, 92500, 2640",left,neck_connective,ascending,12B,NA,NA,AN12B019,AN_multi_15,AN12B019,walking steering,CNS_02
