root_id,UMAP1,UMAP2,root_626,supervoxel_id,position,side,region,flow,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,cluster,super_cluster
720575941471300960,6.574523614438889,0.35817363764054866,720575941471300960,77130192207941145,"148055, 181253, 4873",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,trochanter_flexor_MesoLN_ventral_3,NA,Tr flexor MN,EFF_10,middle-hind leg
720575941471301728,6.619257138761399,0.3350434591890106,720575941471301728,76989798317198646,"145263,190700,4954",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_posterior_dorsal_mesothoracic_nerve,tergotrochanter_extensor_PDMN,NA,NA,EFF_10,middle-hind leg
720575941471347808,-6.346398664919022,-4.268807739961074,720575941471347808,75303078760759364,"94832, 255488, 5006",right,ventral_nerve_cord,efferent,visceral_circulatory,NA,ovulation,NA,abd_Dsx_OA,NA,auto:MNad13,EFF_03,abdomen-ovulation
720575941471839296,6.37856595376384,-0.6155875632642974,720575941471839296,76357510680441931,"125393,222956,6076",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,tibia_extensor_FETi,NA,auto:IN19A002,EFF_10,middle-hind leg
720575941472471099,-2.446017099825027,-2.580904335725235,720575941472471099,75372623139437924,"96857,231164,5930",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad14,NA,MNad14,EFF_01,abdomen motor 1
720575941472734048,2.3352359996165006,-2.3136070678114176,720575941472734048,75652173635805563,"105883,173480,4838",right,ventral_nerve_cord,efferent,motor,16B,wing_power,right_anterior_dorsal_mesothoracic_nerve,DVM1a-c,NA,DVMn 1a-c,EFF_08,flight-energy-power
720575941473001568,-7.410046888795974,2.071580051434113,720575941473001568,75859568009276310,"110976, 61600, 1010",right,central_brain,efferent,motor,putative_primary,proboscis_motor,right_maxillary-labial_nerve,CB0845,CB0845,NA,EFF_05,proboscis-antenna
720575941473952810,-4.938868118730668,-2.099354834306167,720575941473952810,75718143125044136,"108310, 42632, 219",right,central_brain,efferent,visceral_circulatory,putative_primary,NA,NA,SEZ_NSC_Hugin,SEZ_NSC_Hugin,NA,EFF_04,feeding-endocrine
720575941474483249,2.006536172422288,-1.6799887130140534,720575941474483249,76286454741002091,"124877, 202314, 5893",left,ventral_nerve_cord,efferent,motor,NA,haltere_motor,left_first_abdominal_nerve,haltere_motor_neuron_unknown,NA,NA,EFF_08,flight-steering
720575941474499377,1.0355493293131568,5.853611140501572,720575941474499377,75652379458046195,"106320,179853,3333",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_mesothoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_12,middle-hind leg
720575941474504478,1.876508878263352,-1.5981584498762365,720575941474504478,75723504519771487,"108481,201454,5107",right,ventral_nerve_cord,efferent,motor,16B,haltere_steering,right_first_abdominal_nerve,hi2 MN,NA,hi2 MN,EFF_08,flight-steering
720575941474519326,0.9673325286234594,5.040661006224229,720575941474519326,75232366284899765,"93924, 244509, 4443",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,tibia_flexor,NA,auto:IN21A039,EFF_12,middle-hind leg
720575941474569521,-7.848146749940994,-0.30811318849317926,720575941474569521,76492130658447451,"129974, 40153, 364",left,central_brain,efferent,motor,putative_primary,pharynx_motor,PhN,CB0914,CB0914,NA,EFF_07,ingestion-digestion
720575941474574132,2.4727217421854717,-0.8192606875776519,720575941474574132,75863142429419255,"111277, 169583, 4855",right,ventral_nerve_cord,efferent,motor,16B,wing_steering,right_anterior_dorsal_mesothoracic_nerve,b3,NA,b3 MN,EFF_08,flight-steering
720575941474595370,2.265425609144089,-1.4744342276930082,720575941474595370,77621742826471570,"162915,149541,5771",left,ventral_nerve_cord,efferent,motor,16B,wing_tension,left_anterior_dorsal_mesothoracic_nerve,tpn,NA,tpn MN,EFF_08,flight-energy-power
720575941474769204,6.681426690610765,0.2546382238984833,720575941474769204,76848992042444288,"140032,189465,4766",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_posterior_dorsal_mesothoracic_nerve,tergotrochanter_extensor_PDMN,NA,auto:IN21A049,EFF_10,middle-hind leg
720575941475008577,-1.867598546949508,-3.213684887635636,720575941475008577,75513429481247949,"102190, 231922, 6401",left,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:MNad19,EFF_01,abdomen motor 1
720575941475275818,0.9982330069864965,-1.2597187468885651,720575941475275818,75654098317753234,"106299, 229709, 6854",left,ventral_nerve_cord,efferent,motor,03B,NA,left_second_abdominal_nerve,MNad40,NA,auto:MNad40,EFF_09,abdomen motor 2
720575941475342122,-5.664740396944167,-3.714551777589249,720575941475342122,75583935664932646,"102500, 236333, 6544",left,ventral_nerve_cord,efferent,visceral_circulatory,TBD,"diuresis,stress_tolerance,pain_threshold",NA,MNad03,NA,MNad03,EFF_03,abdomen-ureter
720575941475389243,-1.740519596544387,-3.043909401643204,720575941475389243,75654235756380562,"104928, 234336, 6670",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad01,NA,MNad01,EFF_01,abdomen motor 1
720575941475745898,2.4773878321970684,-1.4031532714246977,720575941475745898,75863142496188581,"111427, 168721, 4946",right,ventral_nerve_cord,efferent,motor,16B,wing_steering,right_anterior_dorsal_mesothoracic_nerve,i2,NA,i2 MN,EFF_08,flight-steering
720575941475791722,0.9617335067118383,4.713508038771225,720575941475791722,75231954035454320,"93838,232994,4792",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,long_tendon_muscle_A,NA,auto:IN19A022,EFF_12,middle-hind leg
720575941475795306,-4.36788828512776,-4.281595082032609,720575941475795306,75021329241744796,"86400, 247744, 6271",right,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:MNad68,EFF_02,abdomen-egg-laying
720575941476080948,2.3314980731333463,-2.154115051972794,720575941476080948,76848442488147777,"140291, 172958, 5603",left,ventral_nerve_cord,efferent,motor,16B,wing_tension,left_anterior_dorsal_mesothoracic_nerve,tp2,NA,tp2 MN,EFF_08,flight-energy-power
720575941476434996,6.408084558042404,0.34045091177232356,720575941476434996,77270517312665417,"152416, 168000, 4769",left,ventral_nerve_cord,efferent,motor,08A,jump_escape,left_posterior_dorsal_mesothoracic_nerve,tergotrochanter_extensor_TT_PDMN,NA,TTMn,EFF_10,middle-hind leg
720575941478122659,7.274819539579269,0.31658664251573176,720575941478122659,76989385798932251,"143632, 178800, 4139",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,NA,tarsus_depressor_B,NA,auto:MNml80,EFF_10,middle-hind leg
720575941478187841,0.9432641730631568,5.913645892393664,720575941478187841,75652310604765297,"104885,176386,2974",right,ventral_nerve_cord,efferent,motor,TBD,leg_motor,right_mesothoracic_leg_nerve,tibia_extensor_SETi,NA,Ti extensor MN,EFF_12,middle-hind leg
720575941478281440,3.2828556762064673,3.902252106916977,720575941478281440,76143586009673786,"119845, 137564, 2417",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_ventral_prothoracic_nerve,tergotrochanter_extensor,NA,auto:Acc. tr flexor MN,EFF_13,front leg
720575941478577231,7.693863080533862,2.8628927757859954,720575941478577231,77058311031441279,"147147, 136738, 2664",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_prothoracic_leg_nerve,tibia_extensor_SETi,NA,auto:Tergopleural/Pleural promotor MN,EFF_11,front leg
720575941478578511,2.8516825900400846,1.0326083591104278,720575941478578511,76706467243633363,"135595, 136748, 2431",left,ventral_nerve_cord,efferent,motor,NA,neck_motor,left_dorsal_prothoracic_nerve,DProN_d,NA,auto:DNxn148,EFF_14,head-eye-antenna
720575941478731683,0.5844632850016331,5.951371341002061,720575941478731683,75511985634843939,"101743,189057,3825",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_mesothoracic_leg_nerve,sternal_posterior_rotator_MesoLN_dorsal_5,NA,Sternal posterior rotator MN,EFF_12,middle-hind leg
720575941479034563,2.5573000178660137,-2.1307042548536534,720575941479034563,75933167575997670,"113439,159611,4768",right,ventral_nerve_cord,efferent,motor,03B,wing_power,right_posterior_dorsal_mesothoracic_nerve,DLM1-4,NA,DLMn c-f,EFF_08,flight-energy-power
720575941479238563,-7.838162733522538,-2.5092104384779206,720575941479238563,76139669804940984,"120128, 21936, 5565",right,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",NA,m_NSC_DILP,m_NSC_DILP,NA,EFF_06,energy homeostasis
720575941479258563,-4.6614783539449,-4.280864567506239,720575941479258563,75091766772338724,"88208, 248176, 6471",right,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:INXXX240,EFF_02,abdomen-egg-laying
720575941479276227,-1.7977650894795678,-2.878647179353164,720575941479276227,75724192049483364,"106680, 223203, 6163",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad16,NA,MNad16,EFF_01,abdomen motor 1
720575941479472258,7.351758168729662,2.7364770462632904,720575941479472258,76988010872346688,"144197, 139220, 2287",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_11,front leg
720575941479658831,2.4976243243540504,-1.196460098969864,720575941479658831,75863073709609826,"111934, 167468, 4733",right,ventral_nerve_cord,efferent,motor,16B,wing_steering,right_anterior_dorsal_mesothoracic_nerve,iv2,NA,hg2 MN,EFF_08,flight-steering
720575941479728291,6.919911550077316,-0.8935607383131257,720575941479728291,76076448020702540,"117320,233578,6107",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,tarsus_depressor_A,NA,auto:IN19A002,EFF_10,middle-hind leg
720575941479987619,1.4762474761332256,5.492658763182237,720575941479987619,75723023013520002,"107283, 188310, 3238",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_mesothoracic_leg_nerve,long_tendon_muscle_B_femur,NA,ltm2-femur MN,EFF_12,middle-hind leg
720575941480138976,0.7334290013636329,6.023049025785996,720575941480138976,75582903731723297,"102416,206608,2129",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_mesothoracic_leg_nerve,sternal_anterior_rotator_MesoLN_ventral_2,NA,auto:IN19A016,EFF_12,middle-hind leg
720575941480476358,-6.372293783632402,-2.9104746291517483,720575941480476358,75513498067046986,"100603, 234134, 6033",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,NA,EN00B026,NA,EN00B026,EFF_03,abdomen-ovulation
720575941480482755,6.4990803466166245,-0.5047784755110016,720575941480482755,76357648118977611,"126581,225843,5898",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,NA,tarsus_depressor_B,NA,MNhl68,EFF_10,middle-hind leg
720575941480581856,-7.601767374483231,1.835317871522976,720575941480581856,76843768288571046,"139264, 34032, 702",left,central_brain,efferent,motor,NA,proboscis_motor,NA,NA,auto:pharyngeal_nerve_sensory_group2,NA,EFF_05,proboscis-antenna
720575941481071802,0.8890558944071509,6.120405345213485,720575941481071802,75652516829775953,"104795,183189,3072",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_mesothoracic_leg_nerve,tarsus_levator_D,NA,auto:IN08A002,EFF_12,middle-hind leg
720575941481179066,7.829323934110521,2.858276872885299,720575941481179066,77339854795199438,"155292, 137242, 3050",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tibia_flexor_Fast,NA,Ti flexor MN,EFF_11,front leg
720575941481381795,-3.032108379808547,-3.0155981490492088,720575941481381795,75021123083204390,"87218,239879,6250",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,NA,EN00B023,NA,EN00B023,EFF_01,abdomen motor 1
720575941481549903,-7.033083273378494,-2.914185375916885,720575941481549903,75930006076993226,"114035,64000,3114",right,central_brain,efferent,visceral_circulatory,NA,NA,NA,l_NSC_unknown,l_NSC_unknown,NA,EFF_06,energy homeostasis
720575941481583814,6.897483037504075,0.40757766271836854,720575941481583814,76919223414413249,"142977,185659,4876",left,ventral_nerve_cord,efferent,motor,TBD,leg_motor,left_mesothoracic_leg_nerve,accessory_trochanter_flexor,NA,Acc. tr flexor MN,EFF_10,middle-hind leg
720575941481621501,0.7379714713419654,4.8154808571458565,720575941481621501,75512948109751988,"101750,218995,5195",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_metathoracic_leg_nerve,sternal_posterior_rotator_dorsomedial_ribbon,NA,Sternal posterior rotator MN,EFF_12,middle-hind leg
720575941481634383,6.409504579099534,-0.62412652467482,720575941481634383,76357510747225604,"125677, 221948, 6204",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,sternotrochanter_extensor_ventrolateral_ribbon,NA,auto:IN19A015,EFF_10,middle-hind leg
720575941482782659,-6.468301130739333,-3.1639975020765547,720575941482782659,75021328906241059,"87184, 246912, 5117",right,ventral_nerve_cord,efferent,visceral_circulatory,TBD,"diuresis,stress_tolerance,pain_threshold",NA,MNad13,NA,MNad13,EFF_03,abdomen-ovulation
720575941482859718,6.563885377439377,-0.3604820678114168,720575941482859718,75865822756933053,"111598,248256,5703",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,tarsus_depressor_B,NA,auto:MNhl61,EFF_10,middle-hind leg
720575941483327485,-5.7981255783711685,-3.258452267396378,720575941483327485,75583935731725782,"103696, 237264, 6685",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad05,NA,MNad05,EFF_03,abdomen-ureter
720575941483452346,-1.9699350728665612,-3.3906148383497468,720575941483452346,75021191735256308,"87504, 241792, 5889",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad02,NA,MNad02,EFF_01,abdomen motor 1
720575941483515389,7.593185590299484,3.1369767477632293,720575941483515389,77269761197077956,"152960,145576,3972",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_prothoracic_leg_nerve,trochanter_extensor_LinJ,NA,auto:IN19A008,EFF_11,front leg
720575941483845954,2.363462852033494,-1.2363384673475495,720575941483845954,77762274089514125,"167501,145323,5611",left,ventral_nerve_cord,efferent,motor,16B,wing_steering,left_anterior_dorsal_mesothoracic_nerve,iv3,NA,hg3 MN,EFF_08,flight-steering
720575941483849869,1.9749342665995335,-1.719505161988663,720575941483849869,75723504586351173,"108161,202621,5163",right,ventral_nerve_cord,efferent,motor,08A,haltere_motor,right_first_abdominal_nerve,haltere_motor_neuron_unknown,NA,auto:hiii2 MN,EFF_08,flight-steering
720575941483932045,-7.909239126649979,-1.7937591979383698,720575941483932045,75858537150281045,"112176, 31632, 764",right,central_brain,efferent,motor,putative_primary,crop_motor,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,CEM,CEM,NA,EFF_07,ingestion-digestion
720575941484353277,-7.715431524721267,-2.58501896356337,720575941484353277,76280544799080853,"123017, 25892, 5725",left,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",NA,m_NSC_DILP,m_NSC_DILP,NA,EFF_06,energy homeostasis
720575941484865346,6.863144086393235,-0.5878184745191805,720575941484865346,76357648119073479,"125688,227313,5937",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_metathoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_10,middle-hind leg
720575941484914242,-7.696105791536452,1.7579609556020028,720575941484914242,76773949367269295,"138140, 51092, 967",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_maxillary-labial_nerve,CB0911,CB0911,NA,EFF_05,proboscis-antenna
720575941484914498,-7.404803110567214,2.0324175497413406,720575941484914498,76914755641775346,"142099, 51738, 1274",left,central_brain,efferent,motor,putative_primary,proboscis_motor,MxLbN,CB0789,CB0789,NA,EFF_05,proboscis-antenna
720575941485106317,-5.3617499603902115,-2.6481245467542887,720575941485106317,75443129389945303,"98768, 233856, 6281",right,ventral_nerve_cord,efferent,visceral_circulatory,TBD,NA,NA,ENXXX286,NA,ENXXX286,EFF_04,abdomen-ovulation
720575941485233616,1.3475746379221654,5.8308507492662205,720575941485233616,75582079366402022,"104414,181993,3126",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_mesothoracic_leg_nerve,tarsus_depressor_B,NA,MNml78,EFF_12,middle-hind leg
720575941485371458,-2.0141551031743306,-3.429556221711563,720575941485371458,75442785725390472,"99136, 224416, 5961",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad06,NA,MNad06,EFF_01,abdomen motor 1
720575941486064962,7.330801175626633,3.321343808424545,720575941486064962,77058379818469205,"147016, 137669, 3045",left,ventral_nerve_cord,efferent,motor,TBD,leg_motor,left_prothoracic_leg_nerve,femur_reductor,NA,Fe reductor MN,EFF_11,front leg
720575941486464066,2.4665106997812964,-0.38886413072340403,720575941486464066,76427123443148703,"127080, 198690, 5765",left,ventral_nerve_cord,efferent,motor,16B,haltere_steering,left_first_abdominal_nerve,MNhm03,NA,MNhm03,EFF_08,flight-steering
720575941486524678,6.948597119840501,-0.6749063441633453,720575941486524678,76287279308273530,"124704,226029,5887",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,accessory_tibia_flexor_B,NA,auto:IN19A007,EFF_10,middle-hind leg
720575941486583046,1.433111594709275,5.0993517925859235,720575941486583046,76216223167966267,"121407,206263,5102",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,long_tendon_muscle_B,NA,NA,EFF_12,middle-hind leg
720575941487139138,2.243500159772752,-2.3519419143079987,720575941487139138,75933167642703818,"113613, 159702, 4877",right,ventral_nerve_cord,efferent,motor,03B,wing_power,right_posterior_dorsal_mesothoracic_nerve,DVM3a-b,NA,"DVMn 3a, b",EFF_08,flight-energy-power
720575941487732432,6.9074308142985075,-0.8813658664106597,720575941487732432,76357648119007276,"126276,225817,5912",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,NA,accessory_tibia_flexor_B,NA,auto:IN19A007,EFF_10,middle-hind leg
720575941487752144,6.992199109586594,-0.8869880149244538,720575941487752144,76146610605927585,"118924,229040,5910",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,tibia_flexor,NA,auto:IN19A005,EFF_10,middle-hind leg
720575941487818293,0.7896634803141334,4.401184945356918,720575941487818293,75934129917214311,"112848, 188000, 5832",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad02,NA,MNad02,EFF_12,middle-hind leg
720575941487929909,-1.9059844150220175,-2.5882328460096593,720575941487929909,75021054363599517,"87218, 239006, 6241",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad02,NA,MNad02,EFF_01,abdomen motor 1
720575941488203209,2.9943248496378643,4.493259339582993,720575941488203209,76214023338916957,"122696, 139853, 1984",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_13,front leg
720575941488205769,7.772127316984055,2.832695513022018,720575941488205769,76917642195450091,"143012, 137359, 2457",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_11,front leg
720575941488244169,-3.990107847658279,-4.366711468446181,720575941488244169,75513773078874554,"100794, 242654, 6436",left,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:MNad15,EFF_02,abdomen-egg-laying
720575941488266441,-1.9242460264836574,-2.9300764510511628,720575941488266441,75724260768985024,"107755, 223747, 6174",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad01,NA,MNad01,EFF_01,abdomen motor 1
720575941488287797,3.5023061499918677,3.573243408453537,720575941488287797,76284186125908263,"123049, 134534, 2614",right,ventral_nerve_cord,efferent,motor,TBD,leg_motor,right_prothoracic_leg_nerve,tibia_extensor_FETi,NA,Ti extensor MN,EFF_13,front leg
720575941488644300,0.5763218865717629,5.25395980383165,720575941488644300,75161860168789745,"90457, 239814, 4666",right,ventral_nerve_cord,efferent,motor,TBD,leg_motor,right_metathoracic_leg_nerve,sternotrochanter_extensor_dorsomedial_ribbon,NA,Sternotrochanter MN,EFF_12,middle-hind leg
720575941488656332,-4.100246025529983,-4.3456147620558,720575941488656332,75443472920638583,"99727, 245259, 6139",left,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:EN00B002,EFF_02,abdomen-egg-laying
720575941488734665,0.48303227284800787,5.788964181196763,720575941488734665,75582491817282532,"103629,193168,3593",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_mesothoracic_leg_nerve,sternal_posterior_rotator_MesoLN_dorsal_5,NA,Sternal posterior rotator MN,EFF_12,middle-hind leg
720575941488989129,2.055605338605759,-1.7033425280927887,720575941488989129,76356685979706253,"125281, 198026, 5845",left,ventral_nerve_cord,efferent,motor,08A,haltere_steering,left_first_abdominal_nerve,hi1 MN,NA,hi1 MN,EFF_08,flight-steering
720575941489123047,7.583124326261398,2.656784861338211,720575941489123047,77128748562359652,"149296, 137760, 2938",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_11,front leg
720575941489125351,2.6553615794504863,0.6935531189561613,720575941489125351,76776835987876104,"137908, 136091, 2472",left,ventral_nerve_cord,efferent,motor,NA,neck_motor,left_dorsal_prothoracic_nerve,DProN_d,NA,auto:AN16B081,EFF_14,head-eye-antenna
720575941489144039,-2.3306234612141865,-2.8801310965894937,720575941489144039,75583935598043262,"103515, 235753, 6376",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad01,NA,MNad01,EFF_01,abdomen motor 1
720575941489332169,2.9224035010660865,0.7595727732301483,720575941489332169,76354692175152121,"126956, 137885, 2197",right,ventral_nerve_cord,efferent,motor,NA,neck_motor,right_dorsal_prothoracic_nerve,DProN_d,NA,auto:AN07B071,EFF_14,head-eye-antenna
720575941489671625,-1.8543306126271506,-3.4509418914198147,720575941489671625,75794354501501797,"108672, 216189, 5817",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad06,NA,MNad06,EFF_01,abdomen motor 1
720575941489673420,1.7501925692881326,-1.8934012362837067,720575941489673420,76778486127382456,"138538, 184946, 5638",left,ventral_nerve_cord,efferent,motor,NA,wing_steering,left_mesothoracic_accessory_nerve,iii1,NA,auto:IN17A048,EFF_08,flight-energy-power
720575941489684937,1.1394404635752422,4.82094421888597,720575941489684937,75372554017665604,"97299,229007,4507",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,long_tendon_muscle_A,NA,ltm MN,EFF_12,middle-hind leg
720575941490091470,-1.7139457001363059,-2.8391226241468654,720575941490091470,75021054363581880,"87221,239338,6228",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad56,NA,MNad56,EFF_01,abdomen motor 1
720575941490096334,-4.180584026781202,-4.4108584830641036,720575941490096334,75303010309882859,"96239, 253065, 6062",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,NA,EN00B003,NA,EN00B003,EFF_02,abdomen-egg-laying
720575941490203081,-8.0805457367574,-2.7544253775953527,720575941490203081,76914825099432399,"142278, 53360, 3848",left,central_brain,efferent,visceral_circulatory,putative_primary,"diuresis,gut_motility,hormone_regulation",NA,l_NSC_DH31,l_NSC_DH31,NA,EFF_06,energy homeostasis
720575941490687689,-4.6073160900746615,-3.89475092386,720575941490687689,75443404335058777,"99211, 241988, 6570",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad08,NA,MNad08,EFF_02,abdomen-egg-laying
720575941491126478,-5.9980262055074,-2.798370213258194,720575941491126478,75583866945410010,"104300, 233620, 6528",left,ventral_nerve_cord,efferent,visceral_circulatory,TBD,NA,NA,NA,NA,NA,EFF_03,abdomen-ovulation
720575941491151310,-8.083194090334063,-2.62955078576796,720575941491151310,75930006077003612,"113991,64000,3122",right,central_brain,efferent,visceral_circulatory,putative_primary,"diuresis,gut_motility,hormone_regulation",NA,l_NSC_DH31,l_NSC_DH31,NA,EFF_06,energy homeostasis
720575941491272393,6.6612412200297095,-0.6175361583112944,720575941491272393,76357579400098224,"125387,224713,6123",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,NA,trochanter_flexor_ventrolateral_ribbon,NA,auto:MNhl02,EFF_10,middle-hind leg
720575941491293415,0.5906289086664894,5.93003860021837,720575941491293415,75934198167050765,"112656, 188608, 4087",right,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,right_mesothoracic_leg_nerve,sternal_posterior_rotator_MesoLN_dorsal_5,NA,Sternal posterior rotator MN,EFF_12,middle-hind leg
720575941491494606,7.366107152494309,0.2315266420961151,720575941491494606,76989592024953978,"144596,186215,4582",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,NA,long_tendon_muscle_A_dipalpha,NA,NA,EFF_10,middle-hind leg
720575941491728078,-7.410893751588943,-2.6104095885633702,720575941491728078,76211618090039466,"122834, 68160, 1559",left,central_brain,efferent,visceral_circulatory,primary,"anti_diuresis,stress_tolerance",NA,SEZ_NSC_CAPA,SEZ_NSC_CAPA,NA,EFF_06,energy homeostasis
720575941492017790,2.737457440885423,1.1378309419275057,720575941492017790,77266737070100744,"153230, 57252, 2083",left,central_brain,efferent,motor,putative_primary,neck_motor,left_cervical_nerve,CvN1-3,NA,NA,EFF_14,head-eye-antenna
720575941492266110,6.369697736295579,-0.011865229356216481,720575941492266110,76567448681962729,"131429, 186447, 6095",left,ventral_nerve_cord,efferent,motor,TBD,haltere_motor,left_dorsal_metathoracic_nerve,MNxm02,NA,NA,EFF_10,middle-hind leg
720575941492452222,2.753447698148606,0.6900281002641449,720575941492452222,76776904707380361,"138315, 138384, 2474",left,ventral_nerve_cord,efferent,motor,NA,neck_motor,left_dorsal_prothoracic_nerve,DProN_d,NA,auto:AN03B095,EFF_14,head-eye-antenna
720575941492529278,-2.175239397493484,-2.4555514762281643,720575941492529278,75935023404150183,"113330, 213944, 6177",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad24,NA,MNad24,EFF_01,abdomen motor 1
720575941493231536,6.590749429258226,-0.8892379710554351,720575941493231536,76217185642852314,"122732, 233726, 6484",left,ventral_nerve_cord,efferent,motor,TBD,leg_motor,left_metathoracic_leg_nerve,tibia_extensor_SETi,NA,Ti extensor MN,EFF_10,middle-hind leg
720575941493508551,2.6506497130717013,0.7062636902452238,720575941493508551,76847273518391376,"139823,138471,2627",left,ventral_nerve_cord,efferent,motor,NA,neck_motor,left_dorsal_prothoracic_nerve,DProN_d,NA,auto:AN16B078,EFF_14,head-eye-antenna
720575941493956734,-6.519292189088944,-3.15696606134169,720575941493956734,75232228980413632,"93431, 240396, 5051",right,ventral_nerve_cord,efferent,visceral_circulatory,TBD,"diuresis,stress_tolerance,pain_threshold",NA,MNad13,NA,MNad13,EFF_03,abdomen-ovulation
720575941494055038,-6.257872892824294,-4.158748001801896,720575941494055038,75021604119755531,"87946, 254602, 6325",right,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:INXXX336,EFF_03,abdomen-ovulation
720575941494146176,3.651473687681077,4.23605790640123,720575941494146176,76003123465992140,"114927,147180,2564",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_13,front leg
720575941494164864,7.244383023771166,3.2633332302690286,720575941494164864,77058311098566601,"145800, 136383, 2900",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_prothoracic_accessory_nerve,pleural_remotor_and_abductor,NA,auto:IN21A006,EFF_11,front leg
