FBbt_id	cell_type	synonym	creation_date	asserted_parents	notes
FBbt:20004810	CB1132		2024-02-05T12:00:00Z		
FBbt:20004811	CB1133		2024-02-05T12:00:00Z		
FBbt:20004812	CB1136		2024-02-05T12:00:00Z		
FBbt:20004813	CB1138		2024-02-05T12:00:00Z		
FBbt:20004814	CB1139		2024-02-05T12:00:00Z		
FBbt:20004815	CB1140		2024-02-05T12:00:00Z		
FBbt:20004816	CB1141		2024-02-05T12:00:00Z		
FBbt:20004817	CB1142		2024-02-05T12:00:00Z		
FBbt:20004818	CB1143		2024-02-05T12:00:00Z		
FBbt:20004819	CB1144		2024-02-05T12:00:00Z		
FBbt:20004820	CB1145		2024-02-05T12:00:00Z		
FBbt:20004822	CB1148		2024-02-05T12:00:00Z		
FBbt:20004823	CB1149		2024-02-05T12:00:00Z		
FBbt:20004824	CB1150		2024-02-05T12:00:00Z		
FBbt:20004825	CB1151		2024-02-05T12:00:00Z		
FBbt:20004826	CB1152		2024-02-05T12:00:00Z		
FBbt:20004827	CB1153		2024-02-05T12:00:00Z		
FBbt:20004828	CB1154		2024-02-05T12:00:00Z		
FBbt:20004829	CB1155		2024-02-05T12:00:00Z		
FBbt:20004830	CB1156		2024-02-05T12:00:00Z		
FBbt:20004832	CB1159		2024-02-05T12:00:00Z		
FBbt:20004833	CB1160		2024-02-05T12:00:00Z		
FBbt:20004834	CB1161		2024-02-05T12:00:00Z		
FBbt:20004835	CB1163		2024-02-05T12:00:00Z		
FBbt:20004836	CB1165		2024-02-05T12:00:00Z		
FBbt:20004838	CB1167		2024-02-05T12:00:00Z		
FBbt:20004839	CB1168		2024-02-05T12:00:00Z		
FBbt:20004840	CB1169		2024-02-05T12:00:00Z		
FBbt:20004841	CB1170		2024-02-05T12:00:00Z		
FBbt:20004842	CB1171		2024-02-05T12:00:00Z		
FBbt:20004843	CB1172		2024-02-05T12:00:00Z		
FBbt:20004844	CB1173		2024-02-05T12:00:00Z		
FBbt:20004845	CB1174		2024-02-05T12:00:00Z		
FBbt:20004846	CB1175		2024-02-05T12:00:00Z		
FBbt:20004847	CB1176		2024-02-05T12:00:00Z		
FBbt:20004848	CB1178		2024-02-05T12:00:00Z		
FBbt:20004849	CB1179		2024-02-05T12:00:00Z		
FBbt:20004850	CB1181		2024-02-05T12:00:00Z		
FBbt:20004851	CB1182		2024-02-05T12:00:00Z		
FBbt:20004852	CB1183		2024-02-05T12:00:00Z		
FBbt:20004853	CB1184		2024-02-05T12:00:00Z		
FBbt:20004854	CB1185		2024-02-05T12:00:00Z		
FBbt:20004856	CB1187		2024-02-05T12:00:00Z		
FBbt:20004857	CB1188		2024-02-05T12:00:00Z		
FBbt:20004858	CB1189		2024-02-05T12:00:00Z		
FBbt:20004859	CB1190		2024-02-05T12:00:00Z		
FBbt:20004860	CB1191		2024-02-05T12:00:00Z		
FBbt:20004861	CB1192		2024-02-05T12:00:00Z		
FBbt:20004862	CB1193		2024-02-05T12:00:00Z		
FBbt:20004863	CB1194		2024-02-05T12:00:00Z		
FBbt:20004864	CB1195		2024-02-05T12:00:00Z		
FBbt:20004865	CB1196		2024-02-05T12:00:00Z		
FBbt:20004866	CB1197		2024-02-05T12:00:00Z		
FBbt:20004867	CB1198		2024-02-05T12:00:00Z		
FBbt:20004868	CB1199		2024-02-05T12:00:00Z		
FBbt:20004869	CB1200		2024-02-05T12:00:00Z		
FBbt:20004870	CB1201		2024-02-05T12:00:00Z		
FBbt:20004871	CB1202		2024-02-05T12:00:00Z		
FBbt:20004872	CB1203		2024-02-05T12:00:00Z		
FBbt:20004873	CB1205		2024-02-05T12:00:00Z		
FBbt:20004874	CB1206		2024-02-05T12:00:00Z		
FBbt:20004875	CB1207		2024-02-05T12:00:00Z		
FBbt:20004876	CB1208		2024-02-05T12:00:00Z		
FBbt:20004878	CB1210		2024-02-05T12:00:00Z		
FBbt:20004879	CB1211		2024-02-05T12:00:00Z		
FBbt:20004880	CB1212		2024-02-05T12:00:00Z		
FBbt:20004881	CB1213		2024-02-05T12:00:00Z		
FBbt:20004882	CB1214		2024-02-05T12:00:00Z		
FBbt:20004883	CB1215		2024-02-05T12:00:00Z		
FBbt:20004884	CB1217		2024-02-05T12:00:00Z		
FBbt:20004885	CB1218		2024-02-05T12:00:00Z		
FBbt:20004886	CB1219		2024-02-05T12:00:00Z		
FBbt:20004887	CB1220		2024-02-05T12:00:00Z		
FBbt:20004888	CB1221		2024-02-05T12:00:00Z		
FBbt:20004889	CB1222		2024-02-05T12:00:00Z		
FBbt:20004890	CB1223		2024-02-05T12:00:00Z		
FBbt:20004891	CB1224		2024-02-05T12:00:00Z		
FBbt:20004892	CB1225		2024-02-05T12:00:00Z		
FBbt:20004893	CB1226		2024-02-05T12:00:00Z		
FBbt:20004894	CB1227		2024-02-05T12:00:00Z		
FBbt:20004895	CB1228		2024-02-05T12:00:00Z		
FBbt:20004896	CB1229		2024-02-05T12:00:00Z		
FBbt:20004897	CB1230		2024-02-05T12:00:00Z		
FBbt:20004898	CB1231		2024-02-05T12:00:00Z		
FBbt:20004899	CB1232		2024-02-05T12:00:00Z		
FBbt:20004900	CB1233		2024-02-05T12:00:00Z		
FBbt:20004901	CB1234		2024-02-05T12:00:00Z		
FBbt:20004902	CB1235		2024-02-05T12:00:00Z		
FBbt:20004903	CB1236		2024-02-05T12:00:00Z		
FBbt:20004904	CB1237		2024-02-05T12:00:00Z		
FBbt:20004905	CB1238		2024-02-05T12:00:00Z		
FBbt:20004906	CB1239		2024-02-05T12:00:00Z		
FBbt:20004907	CB1240		2024-02-05T12:00:00Z		
FBbt:20004908	CB1241		2024-02-05T12:00:00Z		
FBbt:20004909	CB1242		2024-02-05T12:00:00Z		
FBbt:20004910	CB1243		2024-02-05T12:00:00Z		
FBbt:20004911	CB1244		2024-02-05T12:00:00Z		
FBbt:20004912	CB1245		2024-02-05T12:00:00Z		
FBbt:20004913	CB1246		2024-02-05T12:00:00Z		
FBbt:20004914	CB1247		2024-02-05T12:00:00Z		
FBbt:20004915	CB1248		2024-02-05T12:00:00Z		
FBbt:20004916	CB1249		2024-02-05T12:00:00Z		
FBbt:20004917	CB1250		2024-02-05T12:00:00Z		
FBbt:20004918	CB1251		2024-02-05T12:00:00Z		
FBbt:20004919	CB1252		2024-02-05T12:00:00Z		
FBbt:20004920	CB1253		2024-02-05T12:00:00Z		
FBbt:20004921	CB1254		2024-02-05T12:00:00Z		
FBbt:20004922	CB1255		2024-02-05T12:00:00Z		
FBbt:20004923	CB1256		2024-02-05T12:00:00Z		
FBbt:20004924	CB1258		2024-02-05T12:00:00Z		
FBbt:20004925	CB1259		2024-02-05T12:00:00Z		
FBbt:20004926	CB1260		2024-02-05T12:00:00Z		
FBbt:20004927	CB1261		2024-02-05T12:00:00Z		
FBbt:20004928	CB1262		2024-02-05T12:00:00Z		
FBbt:20004929	CB1263		2024-02-05T12:00:00Z		
FBbt:20004930	CB1264		2024-02-05T12:00:00Z		
FBbt:20004931	CB1265		2024-02-05T12:00:00Z		
FBbt:20004932	CB1266		2024-02-05T12:00:00Z		
FBbt:20004933	CB1267		2024-02-05T12:00:00Z		
FBbt:20004934	CB1268		2024-02-05T12:00:00Z		
FBbt:20004935	CB1269		2024-02-05T12:00:00Z		
FBbt:20004936	CB1270		2024-02-05T12:00:00Z		
FBbt:20004937	CB1271		2024-02-05T12:00:00Z		
FBbt:20004938	CB1272		2024-02-05T12:00:00Z		
FBbt:20004939	CB1273		2024-02-05T12:00:00Z		
FBbt:20004940	CB1274		2024-02-05T12:00:00Z		
FBbt:20004941	CB1275		2024-02-05T12:00:00Z		
FBbt:20004942	CB1276		2024-02-05T12:00:00Z		
FBbt:20004943	CB1278		2024-02-05T12:00:00Z		
FBbt:20004944	CB1279		2024-02-05T12:00:00Z		
FBbt:20004945	CB1280		2024-02-05T12:00:00Z		
FBbt:20004946	CB1281		2024-02-05T12:00:00Z		
FBbt:20004947	CB1282		2024-02-05T12:00:00Z		
FBbt:20004948	CB1283		2024-02-05T12:00:00Z		
FBbt:20004949	CB1284		2024-02-05T12:00:00Z		
FBbt:20004950	CB1285		2024-02-05T12:00:00Z		
FBbt:20004951	CB1286		2024-02-05T12:00:00Z		
FBbt:20004952	CB1287		2024-02-05T12:00:00Z		
FBbt:20004953	CB1288		2024-02-05T12:00:00Z		
FBbt:20004954	CB1289		2024-02-05T12:00:00Z		
FBbt:20004956	CB1291		2024-02-05T12:00:00Z		
FBbt:20004957	CB1292		2024-02-05T12:00:00Z		
FBbt:20004958	CB1293		2024-02-05T12:00:00Z		
FBbt:20004959	CB1294		2024-02-05T12:00:00Z		
FBbt:20004960	CB1295		2024-02-05T12:00:00Z		
FBbt:20004961	CB1297		2024-02-05T12:00:00Z		
FBbt:20004962	CB1298		2024-02-05T12:00:00Z		
FBbt:20004963	CB1299		2024-02-05T12:00:00Z		
FBbt:20004964	CB1300		2024-02-05T12:00:00Z		
FBbt:20004965	CB1301		2024-02-05T12:00:00Z		
FBbt:20004966	CB1302		2024-02-05T12:00:00Z		
FBbt:20004967	CB1303		2024-02-05T12:00:00Z		
FBbt:20004968	CB1304		2024-02-05T12:00:00Z		
FBbt:20004969	CB1305		2024-02-05T12:00:00Z		
FBbt:20004970	CB1306		2024-02-05T12:00:00Z		
FBbt:20004971	CB1307		2024-02-05T12:00:00Z		
FBbt:20004972	CB1308		2024-02-05T12:00:00Z		
FBbt:20004973	CB1309		2024-02-05T12:00:00Z		
FBbt:20004974	CB1310		2024-02-05T12:00:00Z		
FBbt:20004975	CB1311		2024-02-05T12:00:00Z		
FBbt:20004976	CB1312		2024-02-05T12:00:00Z		
FBbt:20004977	CB1314		2024-02-05T12:00:00Z		
FBbt:20004978	CB1315		2024-02-05T12:00:00Z		
FBbt:20004979	CB1316		2024-02-05T12:00:00Z		
FBbt:20004980	CB1317		2024-02-05T12:00:00Z		
FBbt:20004981	CB1318		2024-02-05T12:00:00Z		
FBbt:20004982	CB1319		2024-02-05T12:00:00Z		
FBbt:20004983	CB1320		2024-02-05T12:00:00Z		
FBbt:20004984	CB1322		2024-02-05T12:00:00Z		
FBbt:20004985	CB1323		2024-02-05T12:00:00Z		
FBbt:20004986	CB1324		2024-02-05T12:00:00Z		
FBbt:20004987	CB1325		2024-02-05T12:00:00Z		
FBbt:20004988	CB1326		2024-02-05T12:00:00Z		
FBbt:20004989	CB1327		2024-02-05T12:00:00Z		
FBbt:20004990	CB1328		2024-02-05T12:00:00Z		
FBbt:20004991	CB1330		2024-02-05T12:00:00Z		
FBbt:20004992	CB1331		2024-02-05T12:00:00Z		
FBbt:20004993	CB1332		2024-02-05T12:00:00Z		
FBbt:20004994	CB1333		2024-02-05T12:00:00Z		
FBbt:20004995	CB1334		2024-02-05T12:00:00Z		
FBbt:20004996	CB1335		2024-02-05T12:00:00Z		
FBbt:20004997	CB1337		2024-02-05T12:00:00Z		
FBbt:20004998	CB1338		2024-02-05T12:00:00Z	FBbt:00059241	Reinhard et al. (2024)
FBbt:20004999	CB1339		2024-02-05T12:00:00Z		
FBbt:20005000	CB1340		2024-02-05T12:00:00Z		
FBbt:20005001	CB1341		2024-02-05T12:00:00Z		
FBbt:20005002	CB1342		2024-02-05T12:00:00Z		
FBbt:20005003	CB1344		2024-02-05T12:00:00Z		
FBbt:20005004	CB1345		2024-02-05T12:00:00Z		
FBbt:20005005	CB1346		2024-02-05T12:00:00Z		
FBbt:20005006	CB1348		2024-02-05T12:00:00Z		
FBbt:20005007	CB1350		2024-02-05T12:00:00Z		
FBbt:20005008	CB1352		2024-02-05T12:00:00Z		
FBbt:20005009	CB1353		2024-02-05T12:00:00Z		
FBbt:20005010	CB1354		2024-02-05T12:00:00Z		
FBbt:20005011	CB1355		2024-02-05T12:00:00Z		
FBbt:20005012	CB1356		2024-02-05T12:00:00Z		
FBbt:20005013	CB1357		2024-02-05T12:00:00Z		
FBbt:20005014	CB1359		2024-02-05T12:00:00Z		
FBbt:20005015	CB1360		2024-02-05T12:00:00Z		
FBbt:20005016	CB1361		2024-02-05T12:00:00Z		
FBbt:20005017	CB1363		2024-02-05T12:00:00Z		
FBbt:20005018	CB1365		2024-02-05T12:00:00Z		
FBbt:20005019	CB1366		2024-02-05T12:00:00Z		
FBbt:20005021	CB1368		2024-02-05T12:00:00Z		
FBbt:20005022	CB1369		2024-02-05T12:00:00Z		
FBbt:20005023	CB1370		2024-02-05T12:00:00Z		
FBbt:20005024	CB1371		2024-02-05T12:00:00Z		
FBbt:20005025	CB1372		2024-02-05T12:00:00Z		
FBbt:20005026	CB1374		2024-02-05T12:00:00Z		
FBbt:20005027	CB1375		2024-02-05T12:00:00Z		
FBbt:20005028	CB1376		2024-02-05T12:00:00Z		
FBbt:20005029	CB1377		2024-02-05T12:00:00Z		
FBbt:20005030	CB1378		2024-02-05T12:00:00Z		
FBbt:20005031	CB1379		2024-02-05T12:00:00Z		
FBbt:20005032	CB1380		2024-02-05T12:00:00Z		
FBbt:20005033	CB1381		2024-02-05T12:00:00Z		
FBbt:20005034	CB1382		2024-02-05T12:00:00Z		
FBbt:20005035	CB1383		2024-02-05T12:00:00Z		
FBbt:20005036	CB1384		2024-02-05T12:00:00Z		
FBbt:20005037	CB1385		2024-02-05T12:00:00Z		
FBbt:20005038	CB1387		2024-02-05T12:00:00Z		
FBbt:20005039	CB1389		2024-02-05T12:00:00Z		
FBbt:20005040	CB1390		2024-02-05T12:00:00Z		
FBbt:20005041	CB1391		2024-02-05T12:00:00Z		
FBbt:20005042	CB1392		2024-02-05T12:00:00Z		
FBbt:20005043	CB1393		2024-02-05T12:00:00Z		
FBbt:20005044	CB1394		2024-02-05T12:00:00Z		
FBbt:20005045	CB1395		2024-02-05T12:00:00Z		
FBbt:20005046	CB1396		2024-02-05T12:00:00Z		
FBbt:20005047	CB1397		2024-02-05T12:00:00Z		
FBbt:20005048	CB1399		2024-02-05T12:00:00Z		
FBbt:20005049	CB1400		2024-02-05T12:00:00Z		
FBbt:20005050	CB1401		2024-02-05T12:00:00Z		
FBbt:20005051	CB1402		2024-02-05T12:00:00Z		
FBbt:20005052	CB1403		2024-02-05T12:00:00Z		
FBbt:20005053	CB1405		2024-02-05T12:00:00Z		
FBbt:20005054	CB1406		2024-02-05T12:00:00Z		
FBbt:20005055	CB1407		2024-02-05T12:00:00Z		
FBbt:20005056	CB1408		2024-02-05T12:00:00Z		
FBbt:20005057	CB1410		2024-02-05T12:00:00Z		
FBbt:20005058	CB1412		2024-02-05T12:00:00Z		
FBbt:20005059	CB1413		2024-02-05T12:00:00Z		
FBbt:20005060	CB1414		2024-02-05T12:00:00Z		
FBbt:20005061	CB1415		2024-02-05T12:00:00Z		
FBbt:20005062	CB1416		2024-02-05T12:00:00Z		
FBbt:20005063	CB1417		2024-02-05T12:00:00Z		
FBbt:20005064	CB1418		2024-02-05T12:00:00Z		
FBbt:20005065	CB1419		2024-02-05T12:00:00Z		
FBbt:20005066	CB1420		2024-02-05T12:00:00Z		
FBbt:20005067	CB1421		2024-02-05T12:00:00Z		
FBbt:20005068	CB1422		2024-02-05T12:00:00Z		
FBbt:20005069	CB1423		2024-02-05T12:00:00Z		
FBbt:20005070	CB1424		2024-02-05T12:00:00Z		
FBbt:20005071	CB1425		2024-02-05T12:00:00Z		
FBbt:20005072	CB1426		2024-02-05T12:00:00Z		
FBbt:20005073	CB1427		2024-02-05T12:00:00Z		
FBbt:20005074	CB1428		2024-02-05T12:00:00Z		
FBbt:20005075	CB1429		2024-02-05T12:00:00Z		
FBbt:20005076	CB1430		2024-02-05T12:00:00Z		
FBbt:20005077	CB1431		2024-02-05T12:00:00Z		
FBbt:20005078	CB1432		2024-02-05T12:00:00Z		
FBbt:20005079	CB1433		2024-02-05T12:00:00Z		
FBbt:20005080	CB1434		2024-02-05T12:00:00Z		
FBbt:20005081	CB1435		2024-02-05T12:00:00Z		
FBbt:20005082	CB1436		2024-02-05T12:00:00Z		
FBbt:20005083	CB1437		2024-02-05T12:00:00Z		
FBbt:20005084	CB1438		2024-02-05T12:00:00Z		
FBbt:20005085	CB1439		2024-02-05T12:00:00Z		
FBbt:20005086	CB1440		2024-02-05T12:00:00Z		
FBbt:20005087	CB1441		2024-02-05T12:00:00Z		
FBbt:20005088	CB1442		2024-02-05T12:00:00Z		
FBbt:20005089	CB1443		2024-02-05T12:00:00Z		
FBbt:20005090	CB1444		2024-02-05T12:00:00Z		
FBbt:20005091	CB1445		2024-02-05T12:00:00Z		
FBbt:20005092	CB1446		2024-02-05T12:00:00Z		
FBbt:20005093	CB1447		2024-02-05T12:00:00Z		
FBbt:20005094	CB1448		2024-02-05T12:00:00Z		
FBbt:20005095	CB1449		2024-02-05T12:00:00Z	FBbt:00059241	Reinhard et al. (2024)
FBbt:20005096	CB1450		2024-02-05T12:00:00Z		
FBbt:20005097	CB1451		2024-02-05T12:00:00Z		
FBbt:20005098	CB1452		2024-02-05T12:00:00Z		
FBbt:20005099	CB1454		2024-02-05T12:00:00Z		
FBbt:20005100	CB1455		2024-02-05T12:00:00Z		
FBbt:20005101	CB1456		2024-02-05T12:00:00Z		
FBbt:20005102	CB1457		2024-02-05T12:00:00Z		
FBbt:20005103	CB1458		2024-02-05T12:00:00Z		
FBbt:20005104	CB1459		2024-02-05T12:00:00Z		
FBbt:20005105	CB1460		2024-02-05T12:00:00Z		
FBbt:20005106	CB1462		2024-02-05T12:00:00Z		
FBbt:20005107	CB1463		2024-02-05T12:00:00Z		
FBbt:20005108	CB1464		2024-02-05T12:00:00Z		
FBbt:20005109	CB1466		2024-02-05T12:00:00Z		
FBbt:20005110	CB1467		2024-02-05T12:00:00Z		
FBbt:20005111	CB1468		2024-02-05T12:00:00Z		
FBbt:20005112	CB1469		2024-02-05T12:00:00Z		
FBbt:20005113	CB1470		2024-02-05T12:00:00Z		
FBbt:20005114	CB1471		2024-02-05T12:00:00Z		
FBbt:20005115	CB1472		2024-02-05T12:00:00Z		
FBbt:20005116	CB1473		2024-02-05T12:00:00Z		
FBbt:20005117	CB1474		2024-02-05T12:00:00Z		
FBbt:20005118	CB1475		2024-02-05T12:00:00Z		
FBbt:20005119	CB1476		2024-02-05T12:00:00Z		
FBbt:20005120	CB1477		2024-02-05T12:00:00Z		
FBbt:20005121	CB1478		2024-02-05T12:00:00Z		
FBbt:20005122	CB1479		2024-02-05T12:00:00Z		
FBbt:20005123	CB2504		2024-04-24T12:00:00Z		
FBbt:20005124	CB1481		2024-02-05T12:00:00Z		
FBbt:20005125	CB1482		2024-02-05T12:00:00Z		
FBbt:20005126	CB1483		2024-02-05T12:00:00Z		
FBbt:20005127	CB1484		2024-02-05T12:00:00Z		
FBbt:20005128	CB1485		2024-02-05T12:00:00Z		
FBbt:20005129	LHPV2a1_a	CB1486	2024-02-05T12:00:00Z		
FBbt:20005130	CB1487		2024-02-05T12:00:00Z		
FBbt:20005131	CB1488		2024-02-05T12:00:00Z		
FBbt:20005132	CB1489		2024-02-05T12:00:00Z		
FBbt:20005133	CB1490		2024-02-05T12:00:00Z		
FBbt:20005134	CB1491		2024-02-05T12:00:00Z		
FBbt:20005135	CB1492		2024-02-05T12:00:00Z		
FBbt:20005136	CB1493		2024-02-05T12:00:00Z		
FBbt:20005137	CB1494		2024-02-05T12:00:00Z		
FBbt:20005138	CB1495		2024-02-05T12:00:00Z		
FBbt:20005139	CB1496		2024-02-05T12:00:00Z		
FBbt:20005140	CB1497		2024-02-05T12:00:00Z		
FBbt:20005141	CB1498		2024-02-05T12:00:00Z		
FBbt:20005142	CB1499		2024-02-05T12:00:00Z		
FBbt:20005143	CB1500		2024-02-05T12:00:00Z		
FBbt:20005144	CB1501		2024-02-05T12:00:00Z		
FBbt:20005145	CB1502		2024-02-05T12:00:00Z		
FBbt:20005146	CB1503		2024-02-05T12:00:00Z		
FBbt:20005147	CB1504		2024-02-05T12:00:00Z		
FBbt:20005148	CB1505		2024-02-05T12:00:00Z		
FBbt:20005149	CB1506		2024-02-05T12:00:00Z		
FBbt:20005150	CB1507		2024-02-05T12:00:00Z		
FBbt:20005151	CB1508		2024-02-05T12:00:00Z		
FBbt:20005152	CB1509		2024-02-05T12:00:00Z		
FBbt:20005153	CB1510		2024-02-05T12:00:00Z		
FBbt:20005154	CB1511		2024-02-05T12:00:00Z		
FBbt:20005155	CB1512		2024-02-05T12:00:00Z		
FBbt:20005156	CB1513		2024-02-05T12:00:00Z		
FBbt:20005157	CB1514		2024-02-05T12:00:00Z		
FBbt:20005158	CB1515		2024-02-05T12:00:00Z		
FBbt:20005159	CB1516		2024-02-05T12:00:00Z		
FBbt:20005160	CB1517		2024-02-05T12:00:00Z		
FBbt:20005161	CB1518		2024-02-05T12:00:00Z		
FBbt:20005162	CB1519		2024-02-05T12:00:00Z		
FBbt:20005163	CB1520		2024-02-05T12:00:00Z		
FBbt:20005164	CB1522		2024-02-05T12:00:00Z		
FBbt:20005165	CB1523		2024-02-05T12:00:00Z		
FBbt:20005166	CB1524		2024-02-05T12:00:00Z		
FBbt:20005167	CB1527		2024-02-05T12:00:00Z		
FBbt:20005168	CB1528		2024-02-05T12:00:00Z		
FBbt:20005169	CB1529		2024-02-05T12:00:00Z		
FBbt:20005170	CB1531		2024-02-05T12:00:00Z		
FBbt:20005171	CB1532		2024-02-05T12:00:00Z		
FBbt:20005172	CB1533		2024-02-05T12:00:00Z		
FBbt:20005173	CB1534		2024-02-05T12:00:00Z		
FBbt:20005174	LHPV4a2, LHPV4a3	CB1535	2024-02-05T12:00:00Z		
FBbt:20005175	CB1537		2024-02-05T12:00:00Z		
FBbt:20005176	CB1538		2024-02-05T12:00:00Z		
FBbt:20005177	CB1539		2024-02-05T12:00:00Z		
FBbt:20005178	CB1541		2024-02-05T12:00:00Z		
FBbt:20005179	CB1542		2024-02-05T12:00:00Z		
FBbt:20005180	CB1543		2024-02-05T12:00:00Z		
FBbt:20005181	CB1544		2024-02-05T12:00:00Z		
FBbt:20005182	CB1545		2024-02-05T12:00:00Z		
FBbt:20005183	CB1546		2024-02-05T12:00:00Z		
FBbt:20005184	CB1547		2024-02-05T12:00:00Z		
FBbt:20005185	CB1548		2024-02-05T12:00:00Z		
FBbt:20005186	CB1549		2024-02-05T12:00:00Z		
FBbt:20005187	CB1550		2024-02-05T12:00:00Z		
FBbt:20005188	CB1551		2024-02-05T12:00:00Z		
FBbt:20005189	CB1552		2024-02-05T12:00:00Z		
FBbt:20005190	CB1553		2024-02-05T12:00:00Z		
FBbt:20005191	CB1554		2024-02-05T12:00:00Z		
FBbt:20005192	CB1556		2024-02-05T12:00:00Z		
FBbt:20005193	CB1557		2024-02-05T12:00:00Z		
FBbt:20005194	CB1559		2024-02-05T12:00:00Z		
FBbt:20005195	CB1560		2024-02-05T12:00:00Z		
FBbt:20005196	CB1562		2024-02-05T12:00:00Z		
FBbt:20005197	CB1563		2024-02-05T12:00:00Z		
FBbt:20005198	CB1564		2024-02-05T12:00:00Z		
FBbt:20005199	CB1565		2024-02-05T12:00:00Z		
FBbt:20005200	CB1566		2024-02-05T12:00:00Z		
FBbt:20005201	CB1567		2024-02-05T12:00:00Z		
FBbt:20005202	CB1568		2024-02-05T12:00:00Z		
FBbt:20005203	CB1569		2024-02-05T12:00:00Z		
FBbt:20005204	CB1570		2024-02-05T12:00:00Z		
FBbt:20005205	LHPV4a1,LHPV4a2	CB1571	2024-02-05T12:00:00Z		
FBbt:20005206	CB1573		2024-02-05T12:00:00Z		
FBbt:20005207	CB1574		2024-02-05T12:00:00Z		
FBbt:20005208	CB1575		2024-02-05T12:00:00Z		
FBbt:20005209	CB1576		2024-02-05T12:00:00Z		
FBbt:20005210	CB1577		2024-02-05T12:00:00Z		
FBbt:20005211	CB1578		2024-02-05T12:00:00Z		
FBbt:20005212	CB1579		2024-02-05T12:00:00Z		
FBbt:20005213	CB1580		2024-02-05T12:00:00Z		
FBbt:20005214	CB1582		2024-02-05T12:00:00Z		
FBbt:20005215	CB1583		2024-02-05T12:00:00Z		
FBbt:20005216	CB1584		2024-02-05T12:00:00Z		
FBbt:20005217	CB1585		2024-02-05T12:00:00Z		
FBbt:20005218	CB1586		2024-02-05T12:00:00Z		
FBbt:20005219	CB1587		2024-02-05T12:00:00Z		
FBbt:20005220	CB1588		2024-02-05T12:00:00Z		
FBbt:20005221	CB1589		2024-02-05T12:00:00Z		
FBbt:20005222	CB1590		2024-02-05T12:00:00Z		
FBbt:20005223	CB1591		2024-02-05T12:00:00Z		
FBbt:20005224	CB1593		2024-02-05T12:00:00Z		
FBbt:20005225	CB1594		2024-02-05T12:00:00Z		
FBbt:20005226	CB1595		2024-02-05T12:00:00Z		
FBbt:20005227	CB1596		2024-02-05T12:00:00Z		
FBbt:20005228	CB1597		2024-02-05T12:00:00Z		
FBbt:20005229	CB1599		2024-02-05T12:00:00Z		
FBbt:20005231	CB1601		2024-02-05T12:00:00Z		
FBbt:20005233	CB1603		2024-02-05T12:00:00Z		
FBbt:20005234	CB1604		2024-02-05T12:00:00Z		
FBbt:20005235	CB1605		2024-02-05T12:00:00Z		
FBbt:20005236	CB1607		2024-02-05T12:00:00Z		
FBbt:20005237	CB1608		2024-02-05T12:00:00Z		
FBbt:20005238	CB1609		2024-02-05T12:00:00Z		
FBbt:20005239	CB1610		2024-02-05T12:00:00Z		
FBbt:20005240	CB1611		2024-02-05T12:00:00Z		
FBbt:20005241	CB1613		2024-02-05T12:00:00Z		
FBbt:20005242	CB1614		2024-02-05T12:00:00Z		
FBbt:20005243	CB1616		2024-02-05T12:00:00Z		
FBbt:20005244	CB1617		2024-02-05T12:00:00Z		
FBbt:20005245	CB1618		2024-02-05T12:00:00Z		
FBbt:20005246	CB1619		2024-02-05T12:00:00Z		
FBbt:20005247	CB1620		2024-02-05T12:00:00Z		
FBbt:20005248	CB1621		2024-02-05T12:00:00Z		
FBbt:20005249	CB1622		2024-02-05T12:00:00Z		
FBbt:20005250	CB1624		2024-02-05T12:00:00Z		
FBbt:20005251	CB1625		2024-02-05T12:00:00Z		
FBbt:20005252	CB1626		2024-02-05T12:00:00Z		
FBbt:20005253	CB1627		2024-02-05T12:00:00Z		
FBbt:20005254	CB1628		2024-02-05T12:00:00Z		
FBbt:20005255	CB1629		2024-02-05T12:00:00Z		
FBbt:20005256	CB1630		2024-02-05T12:00:00Z		
FBbt:20005257	CB1632		2024-02-05T12:00:00Z		
FBbt:20005258	CB1635		2024-02-05T12:00:00Z		
FBbt:20005259	CB1636		2024-02-05T12:00:00Z		
FBbt:20005260	CB1637		2024-02-05T12:00:00Z		
FBbt:20005261	CB1638		2024-02-05T12:00:00Z		
FBbt:20005262	CB1640		2024-02-05T12:00:00Z		
FBbt:20005263	CB1641		2024-02-05T12:00:00Z		
FBbt:20005264	CB1642		2024-02-05T12:00:00Z		
FBbt:20005265	CB1643		2024-02-05T12:00:00Z		
FBbt:20005266	CB1644		2024-02-05T12:00:00Z		
FBbt:20005267	CB1646		2024-02-05T12:00:00Z		
FBbt:20005268	CB1647		2024-02-05T12:00:00Z		
FBbt:20005269	CB1648		2024-02-05T12:00:00Z		
FBbt:20005270	CB1649		2024-02-05T12:00:00Z		
FBbt:20005271	CB1650		2024-02-05T12:00:00Z		
FBbt:20005272	CB1652		2024-02-05T12:00:00Z		
FBbt:20005273	CB1653		2024-02-05T12:00:00Z		
FBbt:20005274	CB1654		2024-02-05T12:00:00Z		
FBbt:20005275	CB1655		2024-02-05T12:00:00Z		
FBbt:20005276	CB1656		2024-02-05T12:00:00Z		
FBbt:20005277	CB1657		2024-02-05T12:00:00Z		
FBbt:20005278	CB1658		2024-02-05T12:00:00Z		
FBbt:20005279	CB1659		2024-02-05T12:00:00Z		
FBbt:20005280	CB1660		2024-02-05T12:00:00Z		
