?cls	?xref
<http://purl.obolibrary.org/obo/FBbt_20007918>	"VFB:FBbt_20007918"
<http://purl.obolibrary.org/obo/FBbt_20010025>	"VFB:FBbt_20010025"
<http://purl.obolibrary.org/obo/FBbt_20007943>	"VFB:FBbt_20007943"
<http://purl.obolibrary.org/obo/FBbt_20010050>	"VFB:FBbt_20010050"
<http://purl.obolibrary.org/obo/FBbt_20009789>	"VFB:FBbt_20009789"
<http://purl.obolibrary.org/obo/FBbt_20008995>	"VFB:FBbt_20008995"
<http://purl.obolibrary.org/obo/FBbt_20010350>	"VFB:FBbt_20010350"
<http://purl.obolibrary.org/obo/FBbt_20011232>	"VFB:FBbt_20011232"
<http://purl.obolibrary.org/obo/FBbt_20009117>	"VFB:FBbt_20009117"
<http://purl.obolibrary.org/obo/FBbt_20008579>	"VFB:FBbt_20008579"
<http://purl.obolibrary.org/obo/FBbt_20008069>	"VFB:FBbt_20008069"
<http://purl.obolibrary.org/obo/FBbt_20010460>	"VFB:FBbt_20010460"
<http://purl.obolibrary.org/obo/FBbt_20010058>	"VFB:FBbt_20010058"
<http://purl.obolibrary.org/obo/FBbt_20009403>	"VFB:FBbt_20009403"
<http://purl.obolibrary.org/obo/FBbt_20008527>	"VFB:FBbt_20008527"
<http://purl.obolibrary.org/obo/FBbt_20009964>	"VFB:FBbt_20009964"
<http://purl.obolibrary.org/obo/FBbt_20009505>	"VFB:FBbt_20009505"
<http://purl.obolibrary.org/obo/FBbt_20010512>	"VFB:FBbt_20010512"
<http://purl.obolibrary.org/obo/FBbt_20008433>	"VFB:FBbt_20008433"
<http://purl.obolibrary.org/obo/FBbt_20008637>	"VFB:FBbt_20008637"
<http://purl.obolibrary.org/obo/FBbt_20008027>	"VFB:FBbt_20008027"
<http://purl.obolibrary.org/obo/FBbt_20010468>	"VFB:FBbt_20010468"
<http://purl.obolibrary.org/obo/FBbt_20010493>	"VFB:FBbt_20010493"
<http://purl.obolibrary.org/obo/FBbt_20009079>	"VFB:FBbt_20009079"
<http://purl.obolibrary.org/obo/FBbt_20009615>	"VFB:FBbt_20009615"
<http://purl.obolibrary.org/obo/FBbt_20009768>	"VFB:FBbt_20009768"
<http://purl.obolibrary.org/obo/FBbt_20010775>	"VFB:FBbt_20010775"
<http://purl.obolibrary.org/obo/FBbt_20007763>	"VFB:FBbt_20007763"
<http://purl.obolibrary.org/obo/FBbt_20008803>	"VFB:FBbt_20008803"
<http://purl.obolibrary.org/obo/FBbt_20010316>	"VFB:FBbt_20010316"
<http://purl.obolibrary.org/obo/FBbt_20010165>	"VFB:FBbt_20010165"
<http://purl.obolibrary.org/obo/FBbt_20007904>	"VFB:FBbt_20007904"
<http://purl.obolibrary.org/obo/FBbt_20008558>	"VFB:FBbt_20008558"
<http://purl.obolibrary.org/obo/FBbt_20009878>	"VFB:FBbt_20009878"
<http://purl.obolibrary.org/obo/FBbt_20011203>	"VFB:FBbt_20011203"
<http://purl.obolibrary.org/obo/FBbt_20010426>	"VFB:FBbt_20010426"
<http://purl.obolibrary.org/obo/FBbt_20008336>	"VFB:FBbt_20008336"
<http://purl.obolibrary.org/obo/FBbt_20009233>	"VFB:FBbt_20009233"
<http://purl.obolibrary.org/obo/FBbt_20008668>	"VFB:FBbt_20008668"
<http://purl.obolibrary.org/obo/FBbt_20010941>	"VFB:FBbt_20010941"
<http://purl.obolibrary.org/obo/FBbt_20010879>	"VFB:FBbt_20010879"
<http://purl.obolibrary.org/obo/FBbt_20008390>	"VFB:FBbt_20008390"
<http://purl.obolibrary.org/obo/FBbt_20009011>	"VFB:FBbt_20009011"
<http://purl.obolibrary.org/obo/FBbt_20008446>	"VFB:FBbt_20008446"
<http://purl.obolibrary.org/obo/FBbt_20009325>	"VFB:FBbt_20009325"
<http://purl.obolibrary.org/obo/FBbt_20009496>	"VFB:FBbt_20009496"
<http://purl.obolibrary.org/obo/FBbt_20009572>	"VFB:FBbt_20009572"
<http://purl.obolibrary.org/obo/FBbt_20010601>	"VFB:FBbt_20010601"
<http://purl.obolibrary.org/obo/FBbt_20011106>	"VFB:FBbt_20011106"
<http://purl.obolibrary.org/obo/FBbt_20009435>	"VFB:FBbt_20009435"
<http://purl.obolibrary.org/obo/FBbt_20010329>	"VFB:FBbt_20010329"
<http://purl.obolibrary.org/obo/FBbt_20009950>	"VFB:FBbt_20009950"
<http://purl.obolibrary.org/obo/FBbt_20010595>	"VFB:FBbt_20010595"
<http://purl.obolibrary.org/obo/FBbt_20011216>	"VFB:FBbt_20011216"
<http://purl.obolibrary.org/obo/FBbt_20010691>	"VFB:FBbt_20010691"
<http://purl.obolibrary.org/obo/FBbt_20010136>	"VFB:FBbt_20010136"
<http://purl.obolibrary.org/obo/FBbt_20007724>	"VFB:FBbt_20007724"
<http://purl.obolibrary.org/obo/FBbt_20009698>	"VFB:FBbt_20009698"
<http://purl.obolibrary.org/obo/FBbt_20008166>	"VFB:FBbt_20008166"
<http://purl.obolibrary.org/obo/FBbt_20008723>	"VFB:FBbt_20008723"
<http://purl.obolibrary.org/obo/FBbt_20008906>	"VFB:FBbt_20008906"
<http://purl.obolibrary.org/obo/FBbt_20010246>	"VFB:FBbt_20010246"
<http://purl.obolibrary.org/obo/FBbt_20009958>	"VFB:FBbt_20009958"
<http://purl.obolibrary.org/obo/FBbt_20010934>	"VFB:FBbt_20010934"
<http://purl.obolibrary.org/obo/FBbt_20010761>	"VFB:FBbt_20010761"
<http://purl.obolibrary.org/obo/FBbt_20010399>	"VFB:FBbt_20010399"
<http://purl.obolibrary.org/obo/FBbt_20011066>	"VFB:FBbt_20011066"
<http://purl.obolibrary.org/obo/FBbt_20010504>	"VFB:FBbt_20010504"
<http://purl.obolibrary.org/obo/FBbt_00001384>	"VFB:FBbt_00001384"
<http://purl.obolibrary.org/obo/FBbt_20008276>	"VFB:FBbt_20008276"
<http://purl.obolibrary.org/obo/FBbt_20010699>	"VFB:FBbt_20010699"
<http://purl.obolibrary.org/obo/FBbt_20007887>	"VFB:FBbt_20007887"
<http://purl.obolibrary.org/obo/FBbt_20009793>	"VFB:FBbt_20009793"
<http://purl.obolibrary.org/obo/FBbt_20009338>	"VFB:FBbt_20009338"
<http://purl.obolibrary.org/obo/FBbt_20009864>	"VFB:FBbt_20009864"
<http://purl.obolibrary.org/obo/FBbt_20008583>	"VFB:FBbt_20008583"
<http://purl.obolibrary.org/obo/FBbt_20009392>	"VFB:FBbt_20009392"
<http://purl.obolibrary.org/obo/FBbt_20011010>	"VFB:FBbt_20011010"
<http://purl.obolibrary.org/obo/FBbt_20009135>	"VFB:FBbt_20009135"
<http://purl.obolibrary.org/obo/FBbt_20008368>	"VFB:FBbt_20008368"
<http://purl.obolibrary.org/obo/FBbt_20007755>	"VFB:FBbt_20007755"
<http://purl.obolibrary.org/obo/FBbt_20007831>	"VFB:FBbt_20007831"
<http://purl.obolibrary.org/obo/FBbt_20010308>	"VFB:FBbt_20010308"
<http://purl.obolibrary.org/obo/FBbt_20009916>	"VFB:FBbt_20009916"
<http://purl.obolibrary.org/obo/FBbt_20010149>	"VFB:FBbt_20010149"
<http://purl.obolibrary.org/obo/FBbt_20010657>	"VFB:FBbt_20010657"
<http://purl.obolibrary.org/obo/FBbt_20011273>	"VFB:FBbt_20011273"
<http://purl.obolibrary.org/obo/FBbt_20011209>	"VFB:FBbt_20011209"
<http://purl.obolibrary.org/obo/FBbt_20010418>	"VFB:FBbt_20010418"
<http://purl.obolibrary.org/obo/FBbt_20009887>	"VFB:FBbt_20009887"
<http://purl.obolibrary.org/obo/FBbt_20008616>	"VFB:FBbt_20008616"
<http://purl.obolibrary.org/obo/FBbt_20007825>	"VFB:FBbt_20007825"
<http://purl.obolibrary.org/obo/FBbt_20007839>	"VFB:FBbt_20007839"
<http://purl.obolibrary.org/obo/FBbt_20009350>	"VFB:FBbt_20009350"
<http://purl.obolibrary.org/obo/FBbt_20010982>	"VFB:FBbt_20010982"
<http://purl.obolibrary.org/obo/FBbt_20010042>	"VFB:FBbt_20010042"
<http://purl.obolibrary.org/obo/FBbt_20009288>	"VFB:FBbt_20009288"
<http://purl.obolibrary.org/obo/FBbt_20010996>	"VFB:FBbt_20010996"
<http://purl.obolibrary.org/obo/FBbt_20009559>	"VFB:FBbt_20009559"
<http://purl.obolibrary.org/obo/FBbt_20009049>	"VFB:FBbt_20009049"
<http://purl.obolibrary.org/obo/FBbt_20010120>	"VFB:FBbt_20010120"
<http://purl.obolibrary.org/obo/FBbt_20008779>	"VFB:FBbt_20008779"
<http://purl.obolibrary.org/obo/FBbt_20009087>	"VFB:FBbt_20009087"
<http://purl.obolibrary.org/obo/FBbt_20008096>	"VFB:FBbt_20008096"
<http://purl.obolibrary.org/obo/FBbt_20008321>	"VFB:FBbt_20008321"
<http://purl.obolibrary.org/obo/FBbt_20008259>	"VFB:FBbt_20008259"
<http://purl.obolibrary.org/obo/FBbt_20010864>	"VFB:FBbt_20010864"
<http://purl.obolibrary.org/obo/FBbt_20009825>	"VFB:FBbt_20009825"
<http://purl.obolibrary.org/obo/FBbt_20008889>	"VFB:FBbt_20008889"
<http://purl.obolibrary.org/obo/FBbt_20010607>	"VFB:FBbt_20010607"
<http://purl.obolibrary.org/obo/FBbt_20010230>	"VFB:FBbt_20010230"
<http://purl.obolibrary.org/obo/FBbt_00003751>	"VFB:FBbt_00003751"
<http://purl.obolibrary.org/obo/FBbt_20011375>	"VFB:FBbt_20011375"
<http://purl.obolibrary.org/obo/FBbt_20011365>	"VFB:FBbt_20011365"
<http://purl.obolibrary.org/obo/FBbt_20007653>	"VFB:FBbt_20007653"
<http://purl.obolibrary.org/obo/FBbt_20011454>	"VFB:FBbt_20011454"
<http://purl.obolibrary.org/obo/FBbt_20007569>	"VFB:FBbt_20007569"
<http://purl.obolibrary.org/obo/FBbt_00003854>	"VFB:FBbt_00003854"
<http://purl.obolibrary.org/obo/FBbt_20011449>	"VFB:FBbt_20011449"
<http://purl.obolibrary.org/obo/FBbt_20007579>	"VFB:FBbt_20007579"
<http://purl.obolibrary.org/obo/FBbt_20007263>	"VFB:FBbt_20007263"
<http://purl.obolibrary.org/obo/FBbt_20011492>	"VFB:FBbt_20011492"
<http://purl.obolibrary.org/obo/FBbt_20007268>	"VFB:FBbt_20007268"
<http://purl.obolibrary.org/obo/FBbt_00049161>	"VFB:FBbt_00049161"
<http://purl.obolibrary.org/obo/FBbt_00014013>	"VFB:FBbt_00014013"
<http://purl.obolibrary.org/obo/FBbt_20011441>	"VFB:FBbt_20011441"
<http://purl.obolibrary.org/obo/FBbt_20007607>	"VFB:FBbt_20007607"
<http://purl.obolibrary.org/obo/FBbt_00013695>	"VFB:FBbt_00013695"
<http://purl.obolibrary.org/obo/FBbt_00053287>	"VFB:FBbt_00053287"
<http://purl.obolibrary.org/obo/FBbt_20011439>	"VFB:FBbt_20011439"
<http://purl.obolibrary.org/obo/FBbt_20007588>	"VFB:FBbt_20007588"
<http://purl.obolibrary.org/obo/FBbt_20011473>	"VFB:FBbt_20011473"
<http://purl.obolibrary.org/obo/FBbt_20011451>	"VFB:FBbt_20011451"
<http://purl.obolibrary.org/obo/FBbt_20011482>	"VFB:FBbt_20011482"
<http://purl.obolibrary.org/obo/FBbt_00053501>	"VFB:FBbt_00053501"
<http://purl.obolibrary.org/obo/FBbt_20011468>	"VFB:FBbt_20011468"
<http://purl.obolibrary.org/obo/FBbt_00003853>	"VFB:FBbt_00003853"
<http://purl.obolibrary.org/obo/FBbt_20007284>	"VFB:FBbt_20007284"
<http://purl.obolibrary.org/obo/FBbt_00040041>	"VFB:FBbt_00040041"
<http://purl.obolibrary.org/obo/FBbt_20007642>	"VFB:FBbt_20007642"
<http://purl.obolibrary.org/obo/FBbt_20007558>	"VFB:FBbt_20007558"
<http://purl.obolibrary.org/obo/FBbt_20011424>	"VFB:FBbt_20011424"
<http://purl.obolibrary.org/obo/FBbt_00040039>	"VFB:FBbt_00040039"
<http://purl.obolibrary.org/obo/FBbt_20007300>	"VFB:FBbt_20007300"
<http://purl.obolibrary.org/obo/FBbt_20007560>	"VFB:FBbt_20007560"
<http://purl.obolibrary.org/obo/FBbt_20011383>	"VFB:FBbt_20011383"
<http://purl.obolibrary.org/obo/FBbt_20011438>	"VFB:FBbt_20011438"
<http://purl.obolibrary.org/obo/FBbt_00045046>	"VFB:FBbt_00045046"
<http://purl.obolibrary.org/obo/FBbt_20007596>	"VFB:FBbt_20007596"
<http://purl.obolibrary.org/obo/FBbt_20007252>	"VFB:FBbt_20007252"
<http://purl.obolibrary.org/obo/FBbt_20011481>	"VFB:FBbt_20011481"
<http://purl.obolibrary.org/obo/FBbt_20007669>	"VFB:FBbt_20007669"
<http://purl.obolibrary.org/obo/FBbt_20011397>	"VFB:FBbt_20011397"
<http://purl.obolibrary.org/obo/FBbt_20007238>	"VFB:FBbt_20007238"
<http://purl.obolibrary.org/obo/FBbt_20011467>	"VFB:FBbt_20011467"
<http://purl.obolibrary.org/obo/FBbt_20011498>	"VFB:FBbt_20011498"
<http://purl.obolibrary.org/obo/FBbt_20011476>	"VFB:FBbt_20011476"
<http://purl.obolibrary.org/obo/FBbt_20011430>	"VFB:FBbt_20011430"
<http://purl.obolibrary.org/obo/FBbt_00007059>	"VFB:FBbt_00007059"
<http://purl.obolibrary.org/obo/FBbt_20007281>	"VFB:FBbt_20007281"
<http://purl.obolibrary.org/obo/FBbt_20011419>	"VFB:FBbt_20011419"
<http://purl.obolibrary.org/obo/FBbt_20011447>	"VFB:FBbt_20011447"
<http://purl.obolibrary.org/obo/FBbt_00007401>	"VFB:FBbt_00007401"
<http://purl.obolibrary.org/obo/FBbt_20011490>	"VFB:FBbt_20011490"
<http://purl.obolibrary.org/obo/FBbt_00003681>	"VFB:FBbt_00003681"
<http://purl.obolibrary.org/obo/FBbt_20011462>	"VFB:FBbt_20011462"
<http://purl.obolibrary.org/obo/FBbt_20007625>	"VFB:FBbt_20007625"
<http://purl.obolibrary.org/obo/FBbt_00003756>	"VFB:FBbt_00003756"
<http://purl.obolibrary.org/obo/FBbt_20007656>	"VFB:FBbt_20007656"
<http://purl.obolibrary.org/obo/FBbt_20011457>	"VFB:FBbt_20011457"
<http://purl.obolibrary.org/obo/FBbt_20007581>	"VFB:FBbt_20007581"
<http://purl.obolibrary.org/obo/FBbt_20011382>	"VFB:FBbt_20011382"
<http://purl.obolibrary.org/obo/FBbt_20011403>	"VFB:FBbt_20011403"
<http://purl.obolibrary.org/obo/FBbt_00100586>	"VFB:FBbt_00100586"
<http://purl.obolibrary.org/obo/FBbt_20011362>	"VFB:FBbt_20011362"
<http://purl.obolibrary.org/obo/FBbt_20011495>	"VFB:FBbt_20011495"
<http://purl.obolibrary.org/obo/FBbt_20011413>	"VFB:FBbt_20011413"
<http://purl.obolibrary.org/obo/FBbt_20011372>	"VFB:FBbt_20011372"
<http://purl.obolibrary.org/obo/FBbt_20007576>	"VFB:FBbt_20007576"
<http://purl.obolibrary.org/obo/FBbt_20011408>	"VFB:FBbt_20011408"
<http://purl.obolibrary.org/obo/FBbt_20007650>	"VFB:FBbt_20007650"
<http://purl.obolibrary.org/obo/FBbt_00003753>	"VFB:FBbt_00003753"
<http://purl.obolibrary.org/obo/FBbt_00059244>	"VFB:FBbt_00059244"
<http://purl.obolibrary.org/obo/FBbt_20007566>	"VFB:FBbt_20007566"
<http://purl.obolibrary.org/obo/FBbt_20011456>	"VFB:FBbt_20011456"
<http://purl.obolibrary.org/obo/FBbt_20007255>	"VFB:FBbt_20007255"
<http://purl.obolibrary.org/obo/FBbt_20011487>	"VFB:FBbt_20011487"
<http://purl.obolibrary.org/obo/FBbt_20007604>	"VFB:FBbt_20007604"
<http://purl.obolibrary.org/obo/FBbt_00003856>	"VFB:FBbt_00003856"
<http://purl.obolibrary.org/obo/FBbt_20007287>	"VFB:FBbt_20007287"
<http://purl.obolibrary.org/obo/FBbt_00040044>	"VFB:FBbt_00040044"
<http://purl.obolibrary.org/obo/FBbt_00040049>	"VFB:FBbt_00040049"
<http://purl.obolibrary.org/obo/FBbt_20007236>	"VFB:FBbt_20007236"
<http://purl.obolibrary.org/obo/FBbt_20011412>	"VFB:FBbt_20011412"
<http://purl.obolibrary.org/obo/FBbt_20007592>	"VFB:FBbt_20007592"
<http://purl.obolibrary.org/obo/FBbt_20007645>	"VFB:FBbt_20007645"
<http://purl.obolibrary.org/obo/FBbt_20007570>	"VFB:FBbt_20007570"
<http://purl.obolibrary.org/obo/FBbt_20011489>	"VFB:FBbt_20011489"
<http://purl.obolibrary.org/obo/FBbt_20011371>	"VFB:FBbt_20011371"
<http://purl.obolibrary.org/obo/FBbt_00111744>	"VFB:FBbt_00111744"
<http://purl.obolibrary.org/obo/FBbt_00045032>	"VFB:FBbt_00045032"
<http://purl.obolibrary.org/obo/FBbt_20011388>	"VFB:FBbt_20011388"
<http://purl.obolibrary.org/obo/FBbt_20007565>	"VFB:FBbt_20007565"
<http://purl.obolibrary.org/obo/FBbt_00100620>	"VFB:FBbt_00100620"
<http://purl.obolibrary.org/obo/FBbt_20007638>	"VFB:FBbt_20007638"
<http://purl.obolibrary.org/obo/FBbt_20011421>	"VFB:FBbt_20011421"
<http://purl.obolibrary.org/obo/FBbt_00050249>	"VFB:FBbt_00050249"
<http://purl.obolibrary.org/obo/FBbt_20011484>	"VFB:FBbt_20011484"
<http://purl.obolibrary.org/obo/FBbt_20007647>	"VFB:FBbt_20007647"
<http://purl.obolibrary.org/obo/FBbt_20011380>	"VFB:FBbt_20011380"
<http://purl.obolibrary.org/obo/FBbt_20007618>	"VFB:FBbt_20007618"
<http://purl.obolibrary.org/obo/FBbt_20011479>	"VFB:FBbt_20011479"
<http://purl.obolibrary.org/obo/FBbt_20007630>	"VFB:FBbt_20007630"
<http://purl.obolibrary.org/obo/FBbt_00040043>	"VFB:FBbt_00040043"
<http://purl.obolibrary.org/obo/FBbt_20007555>	"VFB:FBbt_20007555"
<http://purl.obolibrary.org/obo/FBbt_20007244>	"VFB:FBbt_20007244"
<http://purl.obolibrary.org/obo/FBbt_00003759>	"VFB:FBbt_00003759"
<http://purl.obolibrary.org/obo/FBbt_20011426>	"VFB:FBbt_20011426"
<http://purl.obolibrary.org/obo/FBbt_00100618>	"VFB:FBbt_00100618"
<http://purl.obolibrary.org/obo/FBbt_20007584>	"VFB:FBbt_20007584"
<http://purl.obolibrary.org/obo/FBbt_20011385>	"VFB:FBbt_20011385"
<http://purl.obolibrary.org/obo/FBbt_20011406>	"VFB:FBbt_20011406"
<http://purl.obolibrary.org/obo/FBbt_20007276>	"VFB:FBbt_20007276"
<http://purl.obolibrary.org/obo/FBbt_20007622>	"VFB:FBbt_20007622"
<http://purl.obolibrary.org/obo/FBbt_20011394>	"VFB:FBbt_20011394"
<http://purl.obolibrary.org/obo/FBbt_00045048>	"VFB:FBbt_00045048"
<http://purl.obolibrary.org/obo/FBbt_20011464>	"VFB:FBbt_20011464"
<http://purl.obolibrary.org/obo/FBbt_20007617>	"VFB:FBbt_20007617"
<http://purl.obolibrary.org/obo/FBbt_20011478>	"VFB:FBbt_20011478"
<http://purl.obolibrary.org/obo/FBbt_00045040>	"VFB:FBbt_00045040"
<http://purl.obolibrary.org/obo/FBbt_20007292>	"VFB:FBbt_20007292"
<http://purl.obolibrary.org/obo/FBbt_20011377>	"VFB:FBbt_20011377"
<http://purl.obolibrary.org/obo/FBbt_20007278>	"VFB:FBbt_20007278"
<http://purl.obolibrary.org/obo/FBbt_20011410>	"VFB:FBbt_20011410"
<http://purl.obolibrary.org/obo/FBbt_00003758>	"VFB:FBbt_00003758"
<http://purl.obolibrary.org/obo/FBbt_20011459>	"VFB:FBbt_20011459"
<http://purl.obolibrary.org/obo/FBbt_20007258>	"VFB:FBbt_20007258"
<http://purl.obolibrary.org/obo/FBbt_20011405>	"VFB:FBbt_20011405"
<http://purl.obolibrary.org/obo/FBbt_20007303>	"VFB:FBbt_20007303"
<http://purl.obolibrary.org/obo/FBbt_20007275>	"VFB:FBbt_20007275"
<http://purl.obolibrary.org/obo/FBbt_20007563>	"VFB:FBbt_20007563"
<http://purl.obolibrary.org/obo/FBbt_00003750>	"VFB:FBbt_00003750"
<http://purl.obolibrary.org/obo/FBbt_20011364>	"VFB:FBbt_20011364"
<http://purl.obolibrary.org/obo/FBbt_20011379>	"VFB:FBbt_20011379"
<http://purl.obolibrary.org/obo/FBbt_00007055>	"VFB:FBbt_00007055"
<http://purl.obolibrary.org/obo/FBbt_20011443>	"VFB:FBbt_20011443"
<http://purl.obolibrary.org/obo/FBbt_00003748>	"VFB:FBbt_00003748"
<http://purl.obolibrary.org/obo/FBbt_20011415>	"VFB:FBbt_20011415"
<http://purl.obolibrary.org/obo/FBbt_20011374>	"VFB:FBbt_20011374"
<http://purl.obolibrary.org/obo/FBbt_20011475>	"VFB:FBbt_20011475"
<http://purl.obolibrary.org/obo/FBbt_00045037>	"VFB:FBbt_00045037"
<http://purl.obolibrary.org/obo/FBbt_20007652>	"VFB:FBbt_20007652"
<http://purl.obolibrary.org/obo/FBbt_20011453>	"VFB:FBbt_20011453"
<http://purl.obolibrary.org/obo/FBbt_20011369>	"VFB:FBbt_20011369"
<http://purl.obolibrary.org/obo/FBbt_00003882>	"VFB:FBbt_00003882"
<http://purl.obolibrary.org/obo/FBbt_20007568>	"VFB:FBbt_20007568"
<http://purl.obolibrary.org/obo/FBbt_20007606>	"VFB:FBbt_20007606"
<http://purl.obolibrary.org/obo/FBbt_20011448>	"VFB:FBbt_20011448"
<http://purl.obolibrary.org/obo/FBbt_20011491>	"VFB:FBbt_20011491"
<http://purl.obolibrary.org/obo/FBbt_20007635>	"VFB:FBbt_20007635"
<http://purl.obolibrary.org/obo/FBbt_20007298>	"VFB:FBbt_20007298"
<http://purl.obolibrary.org/obo/FBbt_20011440>	"VFB:FBbt_20011440"
<http://purl.obolibrary.org/obo/FBbt_20007572>	"VFB:FBbt_20007572"
<http://purl.obolibrary.org/obo/FBbt_20007589>	"VFB:FBbt_20007589"
<http://purl.obolibrary.org/obo/FBbt_20011368>	"VFB:FBbt_20011368"
<http://purl.obolibrary.org/obo/FBbt_20011399>	"VFB:FBbt_20011399"
<http://purl.obolibrary.org/obo/FBbt_20011423>	"VFB:FBbt_20011423"
<http://purl.obolibrary.org/obo/FBbt_20011432>	"VFB:FBbt_20011432"
<http://purl.obolibrary.org/obo/FBbt_20007649>	"VFB:FBbt_20007649"
<http://purl.obolibrary.org/obo/FBbt_20011391>	"VFB:FBbt_20011391"
<http://purl.obolibrary.org/obo/FBbt_20007232>	"VFB:FBbt_20007232"
<http://purl.obolibrary.org/obo/FBbt_00003859>	"VFB:FBbt_00003859"
<http://purl.obolibrary.org/obo/FBbt_20007557>	"VFB:FBbt_20007557"
<http://purl.obolibrary.org/obo/FBbt_20007658>	"VFB:FBbt_20007658"
<http://purl.obolibrary.org/obo/FBbt_20007246>	"VFB:FBbt_20007246"
<http://purl.obolibrary.org/obo/FBbt_00003888>	"VFB:FBbt_00003888"
<http://purl.obolibrary.org/obo/FBbt_20007586>	"VFB:FBbt_20007586"
<http://purl.obolibrary.org/obo/FBbt_20011437>	"VFB:FBbt_20011437"
<http://purl.obolibrary.org/obo/FBbt_20011480>	"VFB:FBbt_20011480"
<http://purl.obolibrary.org/obo/FBbt_20011396>	"VFB:FBbt_20011396"
<http://purl.obolibrary.org/obo/FBbt_20011466>	"VFB:FBbt_20011466"
<http://purl.obolibrary.org/obo/FBbt_20011497>	"VFB:FBbt_20011497"
<http://purl.obolibrary.org/obo/FBbt_20007282>	"VFB:FBbt_20007282"
<http://purl.obolibrary.org/obo/FBbt_20011446>	"VFB:FBbt_20011446"
<http://purl.obolibrary.org/obo/FBbt_20007578>	"VFB:FBbt_20007578"
<http://purl.obolibrary.org/obo/FBbt_00045051>	"VFB:FBbt_00045051"
<http://purl.obolibrary.org/obo/FBbt_20007633>	"VFB:FBbt_20007633"
<http://purl.obolibrary.org/obo/FBbt_20011402>	"VFB:FBbt_20011402"
<http://purl.obolibrary.org/obo/FBbt_20011429>	"VFB:FBbt_20011429"
<http://purl.obolibrary.org/obo/FBbt_20007305>	"VFB:FBbt_20007305"
<http://purl.obolibrary.org/obo/FBbt_20011472>	"VFB:FBbt_20011472"
<http://purl.obolibrary.org/obo/FBbt_00003701>	"UBERON:0006795"
<http://purl.obolibrary.org/obo/FBbt_00003701>	"VFB:FBbt_00003701"
<http://purl.obolibrary.org/obo/FBbt_20011445>	"VFB:FBbt_20011445"
<http://purl.obolibrary.org/obo/FBbt_20007575>	"VFB:FBbt_20007575"
<http://purl.obolibrary.org/obo/FBbt_20001652>	"VFB:FBbt_20001652"
<http://purl.obolibrary.org/obo/FBbt_00100613>	"VFB:FBbt_00100613"
<http://purl.obolibrary.org/obo/FBbt_20011455>	"VFB:FBbt_20011455"
<http://purl.obolibrary.org/obo/FBbt_20011486>	"VFB:FBbt_20011486"
<http://purl.obolibrary.org/obo/FBbt_20011401>	"VFB:FBbt_20011401"
<http://purl.obolibrary.org/obo/FBbt_20011435>	"VFB:FBbt_20011435"
<http://purl.obolibrary.org/obo/FBbt_20007591>	"VFB:FBbt_20007591"
<http://purl.obolibrary.org/obo/FBbt_20007646>	"VFB:FBbt_20007646"
<http://purl.obolibrary.org/obo/FBbt_20007280>	"VFB:FBbt_20007280"
<http://purl.obolibrary.org/obo/FBbt_20011488>	"VFB:FBbt_20011488"
<http://purl.obolibrary.org/obo/FBbt_20011370>	"VFB:FBbt_20011370"
<http://purl.obolibrary.org/obo/FBbt_20007249>	"VFB:FBbt_20007249"
<http://purl.obolibrary.org/obo/FBbt_20011418>	"VFB:FBbt_20011418"
<http://purl.obolibrary.org/obo/FBbt_20011387>	"VFB:FBbt_20011387"
<http://purl.obolibrary.org/obo/FBbt_20011461>	"VFB:FBbt_20011461"
<http://purl.obolibrary.org/obo/FBbt_20011420>	"VFB:FBbt_20011420"
<http://purl.obolibrary.org/obo/FBbt_00100547>	"VFB:FBbt_00100547"
<http://purl.obolibrary.org/obo/FBbt_20007655>	"VFB:FBbt_20007655"
<http://purl.obolibrary.org/obo/FBbt_20011434>	"VFB:FBbt_20011434"
<http://purl.obolibrary.org/obo/FBbt_20003958>	"VFB:FBbt_20003958"
<http://purl.obolibrary.org/obo/FBbt_20007285>	"VFB:FBbt_20007285"
<http://purl.obolibrary.org/obo/FBbt_20007294>	"VFB:FBbt_20007294"
<http://purl.obolibrary.org/obo/FBbt_00040042>	"VFB:FBbt_00040042"
<http://purl.obolibrary.org/obo/FBbt_20011393>	"VFB:FBbt_20011393"
<http://purl.obolibrary.org/obo/FBbt_20007590>	"VFB:FBbt_20007590"
<http://purl.obolibrary.org/obo/FBbt_20011463>	"VFB:FBbt_20011463"
<http://purl.obolibrary.org/obo/FBbt_20011494>	"VFB:FBbt_20011494"
<http://purl.obolibrary.org/obo/FBbt_20007611>	"VFB:FBbt_20007611"
<http://purl.obolibrary.org/obo/FBbt_00003752>	"VFB:FBbt_00003752"
<http://purl.obolibrary.org/obo/FBbt_20007597>	"VFB:FBbt_20007597"
<http://purl.obolibrary.org/obo/FBbt_00003817>	"VFB:FBbt_00003817"
<http://purl.obolibrary.org/obo/FBbt_20011366>	"VFB:FBbt_20011366"
<http://purl.obolibrary.org/obo/FBbt_20007580>	"VFB:FBbt_20007580"
<http://purl.obolibrary.org/obo/FBbt_00045027>	"VFB:FBbt_00045027"
<http://purl.obolibrary.org/obo/FBbt_20011499>	"VFB:FBbt_20011499"
<http://purl.obolibrary.org/obo/FBbt_20011477>	"VFB:FBbt_20011477"
<http://purl.obolibrary.org/obo/FBbt_00003855>	"VFB:FBbt_00003855"
<http://purl.obolibrary.org/obo/FBbt_00053385>	"VFB:FBbt_00053385"
