?x	?p	?y
<http://purl.obolibrary.org/obo/FBbt_20010805>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20009433>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20007998>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000618>
<http://purl.obolibrary.org/obo/FBbt_20008754>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001410>
<http://purl.obolibrary.org/obo/FBbt_20008601>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001384>
<http://purl.obolibrary.org/obo/FBbt_20010876>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00110173>
<http://purl.obolibrary.org/obo/FBbt_20009022>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001394>
<http://purl.obolibrary.org/obo/FBbt_20010385>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000634>
<http://purl.obolibrary.org/obo/FBbt_20008329>	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/FBbt_00004019>
<http://purl.obolibrary.org/obo/FBbt_20009120>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110175>
<http://purl.obolibrary.org/obo/FBbt_20009184>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047173>
<http://purl.obolibrary.org/obo/FBbt_20009280>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047142>
<http://purl.obolibrary.org/obo/FBbt_20008380>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047519>
<http://purl.obolibrary.org/obo/FBbt_20008340>	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/FBbt_00004019>
<http://purl.obolibrary.org/obo/FBbt_20008960>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20010610>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20008749>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061535>
<http://purl.obolibrary.org/obo/FBbt_20010750>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20007792>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061534>
<http://purl.obolibrary.org/obo/FBbt_20010018>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061535>
<http://purl.obolibrary.org/obo/FBbt_20007905>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110174>
<http://purl.obolibrary.org/obo/FBbt_20008755>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000634>
<http://purl.obolibrary.org/obo/FBbt_20010669>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001423>
<http://purl.obolibrary.org/obo/FBbt_20007987>	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/FBbt_00047541>
<http://purl.obolibrary.org/obo/FBbt_20008047>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000618>
<http://purl.obolibrary.org/obo/FBbt_20009251>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001376>
