type	class	hemilineage	systematicType	subclass	somaNeuromere	birthtime	celltypePredictedNt	count(n)	common_target	common_origin	common_entryNerve	common_exitNerve	common_longTract
INXXX319	{'intrinsic neuron'}	{None}	{'INXXX319'}	{'BR'}	{'A9'}	{'secondary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX320	{'intrinsic neuron'}	{None}	{'INXXX320'}	{'BR'}	{'A8'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX321	{'intrinsic neuron'}	{None}	{'INXXX321'}	{'IR'}	{'T2', 'T1'}	{'secondary'}	{'acetylcholine'}	8	{'LegNp'}	{'LegNp'}	{None}	{None}	{None}
INXXX322	{'intrinsic neuron'}	{None}	{'INXXX322'}	{'BR'}	{'A8'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX324	{'intrinsic neuron'}	{None}	{'INXXX324'}	{'BR'}	{'A8'}	{'primary'}	{'glutamate'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX325	{'intrinsic neuron'}	{None}	{'INXXX325'}	{'BR'}	{'A8'}	{'primary'}	{'acetylcholine'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX326	{'intrinsic neuron'}	{None}	{'INXXX326'}	{'BR'}	{'A8'}	{'primary'}	{'glutamate'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX328	{'intrinsic neuron'}	{None}	{'INXXX328'}	{'BR'}	{'A9'}	{'secondary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX329	{'intrinsic neuron'}	{None}	{'INXXX329'}	{'BR'}	{'A9', 'A10'}	{'primary'}	{'glutamate'}	5	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX331	{'intrinsic neuron'}	{None}	{'INXXX331'}	{'BR', 'BI'}	{'A3', 'A4', 'A2'}	{'primary'}	{'acetylcholine'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX332	{'intrinsic neuron'}	{None}	{'INXXX332'}	{'BR'}	{'A4', 'A7', 'A3', 'A2'}	{'primary'}	{'gaba'}	8	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX333	{'intrinsic neuron'}	{None}	{'INXXX333'}	{'BR'}	{'A7'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX334	{'intrinsic neuron'}	{None}	{'INXXX334'}	{'BR'}	{'A9', 'A8'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX335	{'intrinsic neuron'}	{None}	{'INXXX335'}	{'BR'}	{'A2'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX336	{'intrinsic neuron'}	{None}	{'INXXX336'}	{'BR'}	{'A9'}	{'secondary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX337	{'intrinsic neuron'}	{None}	{'INXXX337'}	{'BI'}	{'A2'}	{'primary'}	{'gaba'}	2	{'ANm'}	{None}	{None}	{None}	{None}
INXXX339	{'intrinsic neuron'}	{None}	{'INXXX339'}	{'BI'}	{'A4'}	{'primary'}	{'acetylcholine'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX340	{'intrinsic neuron'}	{None}	{'INXXX340'}	{'BR'}	{'A1'}	{'primary'}	{'gaba'}	2	{'LegNpT3'}	{'LegNpT3'}	{None}	{None}	{None}
INXXX341	{'intrinsic neuron'}	{None}	{'INXXX341'}	{'BR', 'BI'}	{'A3', 'A5', 'A4', 'A2'}	{'primary'}	{'gaba'}	8	{None}	{None}	{None}	{None}	{None}
INXXX343	{'intrinsic neuron'}	{None}	{'INXXX343'}	{'BR'}	{'A9'}	{'secondary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX345	{'intrinsic neuron'}	{None}	{'INXXX345'}	{'BR'}	{'A9'}	{'secondary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX346	{'intrinsic neuron'}	{None}	{'INXXX346'}	{'BR'}	{'A6'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX347	{'intrinsic neuron'}	{None}	{'INXXX347'}	{'II'}	{'A1'}	{'primary'}	{'gaba'}	2	{'LegNpT3'}	{None}	{None}	{None}	{None}
INXXX348	{'intrinsic neuron'}	{None}	{'INXXX348'}	{'IR'}	{'A8', 'A9'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX349	{'intrinsic neuron'}	{None}	{'INXXX349'}	{'BR'}	{'A7'}	{'primary'}	{'acetylcholine'}	1	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX350	{'intrinsic neuron'}	{None}	{'INXXX350'}	{'BR'}	{'A5', 'A6'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX351	{'intrinsic neuron'}	{None}	{'INXXX351'}	{'BR'}	{'A9'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX352	{'intrinsic neuron'}	{None}	{'INXXX352'}	{'BR'}	{'A8'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX353	{'intrinsic neuron'}	{None}	{'INXXX353'}	{'BR'}	{'A3', 'A4'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX354	{'intrinsic neuron'}	{None}	{'INXXX354'}	{'BR'}	{'A5'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX355	{'intrinsic neuron'}	{None}	{'INXXX355'}	{'BI'}	{'A1'}	{'primary'}	{'glutamate'}	2	{'multi'}	{'multi'}	{None}	{None}	{None}
INXXX357	{'intrinsic neuron'}	{None}	{'INXXX357'}	{'BR'}	{'A9'}	{'primary'}	{'acetylcholine'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX359	{'intrinsic neuron'}	{None}	{'INXXX359'}	{'BI'}	{'A2'}	{'primary'}	{'gaba'}	2	{'LegNpT3'}	{'multi'}	{None}	{None}	{None}
INXXX360	{'intrinsic neuron'}	{None}	{'INXXX360'}	{'IR'}	{'A8', 'A9'}	{'primary'}	{'glutamate'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX363	{'intrinsic neuron'}	{None}	{'INXXX363'}	{'BR'}	{'A3', 'A5', 'A4', 'A2'}	{'primary'}	{'gaba'}	8	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX364	{'intrinsic neuron'}	{None}	{'INXXX364'}	{'BR'}	{'A3', 'A5', 'A4', 'A2'}	{'primary'}	{'glutamate'}	8	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX365	{'intrinsic neuron'}	{None}	{'INXXX365'}	{'BR', 'BI'}	{'A3', 'A2'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX366	{'intrinsic neuron'}	{None}	{'INXXX366'}	{'BR'}	{'A6'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX369	{'intrinsic neuron'}	{None}	{'INXXX369'}	{'BR'}	{'A7', 'A6'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX370	{'intrinsic neuron'}	{None}	{'INXXX370'}	{'BR'}	{'A5', 'A6'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX372	{'intrinsic neuron'}	{None}	{'INXXX372'}	{'BR'}	{'A3', 'A4'}	{'primary'}	{'glutamate'}	8	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX373	{'intrinsic neuron'}	{None}	{'INXXX373'}	{'BR', 'IR'}	{'A3', 'A2'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX374	{'intrinsic neuron'}	{None}	{'INXXX374'}	{'BR'}	{'A9'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX375	{'intrinsic neuron'}	{None}	{'INXXX375'}	{'BR'}	{'A6'}	{'primary'}	{'gaba'}	1	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX376	{'intrinsic neuron'}	{None}	{'INXXX376'}	{'BR'}	{'A2'}	{'primary'}	{'acetylcholine'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX377	{'intrinsic neuron'}	{None}	{'INXXX377'}	{'BR'}	{'A1', 'A7', 'A6'}	{'primary'}	{'glutamate'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX378	{'intrinsic neuron'}	{None}	{'INXXX378'}	{'BR'}	{'A8', 'A7'}	{'primary'}	{'glutamate'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX379	{'intrinsic neuron'}	{None}	{'INXXX379'}	{'BR'}	{'A9'}	{'primary'}	{'acetylcholine'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX381	{'intrinsic neuron'}	{None}	{'INXXX381'}	{'BR'}	{'A7'}	{'primary'}	{'acetylcholine'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX382	{'intrinsic neuron'}	{None}	{'INXXX382'}	{'BR'}	{'A5', 'A6'}	{'primary'}	{'gaba'}	8	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX383	{'intrinsic neuron'}	{None}	{'INXXX383'}	{'BI'}	{'A1'}	{'primary'}	{'gaba'}	2	{'LegNpT3'}	{None}	{None}	{None}	{None}
INXXX384	{'intrinsic neuron'}	{None}	{'INXXX384'}	{'BI'}	{'A4'}	{'primary'}	{'gaba'}	2	{'multi'}	{'ANm'}	{None}	{None}	{None}
INXXX385	{'intrinsic neuron'}	{None}	{'INXXX385'}	{'BR'}	{'A9'}	{'secondary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX386	{'intrinsic neuron'}	{None}	{'INXXX386'}	{'BR'}	{'A3', 'A5', 'A4'}	{'primary'}	{'glutamate'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX387	{'intrinsic neuron'}	{None}	{'INXXX387'}	{'BI'}	{'A1'}	{'secondary'}	{'acetylcholine'}	4	{'LegNpT3', 'ANm'}	{'LegNpT3', 'ANm'}	{None}	{None}	{None}
INXXX388	{'intrinsic neuron'}	{None}	{'INXXX388'}	{'BR'}	{'A9'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX390	{'intrinsic neuron'}	{None}	{'INXXX390'}	{'BR'}	{'A2'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX391	{'intrinsic neuron'}	{None}	{'INXXX391'}	{'BI'}	{'A1'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'LegNpT3', 'ANm'}	{None}	{None}	{None}
INXXX392	{'intrinsic neuron'}	{None}	{'INXXX392'}	{'BR'}	{'A3', 'A4', 'A2'}	{'primary'}	{'glutamate'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX393	{'intrinsic neuron'}	{None}	{'INXXX393'}	{'BR'}	{'A9'}	{'primary'}	{'acetylcholine'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX394	{'intrinsic neuron'}	{None}	{'INXXX394'}	{'BR'}	{'A5', 'A6'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX395	{'intrinsic neuron'}	{None}	{'INXXX395'}	{'BR'}	{'A5', 'A6'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX396	{'intrinsic neuron'}	{None}	{'INXXX396'}	{'BR', 'BI'}	{'A5', 'A4', 'A3', 'A7', 'A6'}	{'primary'}	{'gaba'}	10	{None}	{'ANm'}	{None}	{None}	{None}
INXXX397	{'intrinsic neuron'}	{None}	{'INXXX397'}	{'BR'}	{'A3', 'A2'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX398	{'intrinsic neuron'}	{None}	{'INXXX398'}	{'BR'}	{'A7'}	{'primary'}	{'glutamate'}	1	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX399	{'intrinsic neuron'}	{None}	{'INXXX399'}	{'BR'}	{'A3', 'A4'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX400	{'intrinsic neuron'}	{None}	{'INXXX400'}	{'IR'}	{'A3', 'A2'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX401	{'intrinsic neuron'}	{None}	{'INXXX401'}	{'BR'}	{'A7'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX402	{'intrinsic neuron'}	{None}	{'INXXX402'}	{'BR', 'II'}	{'A1', 'A3', 'A2'}	{'primary'}	{'acetylcholine'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX403	{'intrinsic neuron'}	{None}	{'INXXX403'}	{'BR'}	{'A7'}	{'primary'}	{'gaba'}	1	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX405	{'intrinsic neuron'}	{None}	{'INXXX405'}	{'BR'}	{'A9'}	{'secondary'}	{'acetylcholine'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX406	{'intrinsic neuron'}	{None}	{'INXXX406'}	{'BR'}	{'A3', 'A4'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX407	{'intrinsic neuron'}	{None}	{'INXXX407'}	{'BR'}	{'A3', 'A4'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX408	{'intrinsic neuron'}	{None}	{'INXXX408'}	{'BI'}	{'A3'}	{'primary'}	{'gaba'}	2	{'multi'}	{'ANm'}	{None}	{None}	{None}
INXXX409	{'intrinsic neuron'}	{None}	{'INXXX409'}	{'BR'}	{'A9'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX411	{'intrinsic neuron'}	{None}	{'INXXX411'}	{'BR'}	{'A5', 'A6'}	{'primary'}	{'glutamate'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX412	{'intrinsic neuron'}	{None}	{'INXXX412'}	{'BR'}	{'A2'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX414	{'intrinsic neuron'}	{None}	{'INXXX414'}	{'BR', 'IR'}	{'A3', 'A2'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX415	{'intrinsic neuron'}	{None}	{'INXXX415'}	{'BR'}	{'A3', 'A4', 'A2'}	{'primary'}	{'gaba'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX416	{'intrinsic neuron'}	{None}	{'INXXX416'}	{'BR'}	{'A3', 'A5', 'A4'}	{'primary'}	{'glutamate'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX417	{'intrinsic neuron'}	{None}	{'INXXX417'}	{'BR'}	{'A5', 'A7', 'A6'}	{'primary'}	{'gaba'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX418	{'intrinsic neuron'}	{None}	{'INXXX418'}	{'BR'}	{'A8', 'A9'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX419	{'intrinsic neuron'}	{None}	{'INXXX419'}	{'BI'}	{'A3', 'A4'}	{'primary'}	{'glutamate'}	4	{'IntTct', 'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX420	{'intrinsic neuron'}	{None}	{'INXXX420'}	{'BR'}	{'A2'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX421	{'intrinsic neuron'}	{None}	{'INXXX421'}	{'BR'}	{'A8'}	{'secondary'}	{'acetylcholine'}	7	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX423	{'intrinsic neuron'}	{None}	{'INXXX423'}	{'BI'}	{'A2'}	{'primary'}	{'acetylcholine'}	2	{None}	{'LegNpT3', 'ANm'}	{None}	{None}	{None}
INXXX424	{'intrinsic neuron'}	{None}	{'INXXX424'}	{'BR'}	{'A5', 'A6'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX425	{'intrinsic neuron'}	{None}	{'INXXX425'}	{'BI'}	{'A7'}	{'primary'}	{'glutamate'}	1	{'LegNpT3', 'ANm'}	{'LegNpT3', 'ANm'}	{None}	{None}	{None}
INXXX426	{'intrinsic neuron'}	{None}	{'INXXX426'}	{'BR'}	{'A3', 'A4'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX427	{'intrinsic neuron'}	{None}	{'INXXX427'}	{'IR'}	{'A3', 'A2'}	{'primary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX428	{'intrinsic neuron'}	{None}	{'INXXX428'}	{'BR'}	{'A3', 'A4'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX429	{'intrinsic neuron'}	{None}	{'INXXX429'}	{'BR', 'BI'}	{'A5', 'A1', 'A4', 'A2', 'A6'}	{'primary'}	{'gaba'}	10	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX430	{'intrinsic neuron'}	{None}	{'INXXX430'}	{'IR'}	{'A8'}	{'secondary'}	{'acetylcholine'}	1	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX431	{'intrinsic neuron'}	{None}	{'INXXX431'}	{'IR'}	{'A8'}	{'secondary'}	{'acetylcholine'}	11	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX436	{'intrinsic neuron'}	{None}	{'INXXX436'}	{'BR'}	{'A4', 'A5', 'A7', 'A6'}	{'primary'}	{'gaba'}	8	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX437	{'intrinsic neuron'}	{None}	{'INXXX437'}	{'BI'}	{'A1'}	{'secondary'}	{'gaba'}	4	{None}	{'multi'}	{None}	{None}	{None}
INXXX438	{'intrinsic neuron'}	{None}	{'INXXX438'}	{'BR'}	{'A3', 'A4'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX439	{'intrinsic neuron'}	{None}	{'INXXX439'}	{'BR'}	{'A6'}	{'primary'}	{'gaba'}	1	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX440	{'intrinsic neuron'}	{None}	{'INXXX440'}	{'BR'}	{'A4', 'A5', 'A7', 'A6'}	{'primary'}	{'gaba'}	8	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX441	{'intrinsic neuron'}	{None}	{'INXXX441'}	{'BR'}	{'A7', 'A6'}	{'primary'}	{'glutamate'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX442	{'intrinsic neuron'}	{None}	{'INXXX442'}	{'BR'}	{'A8'}	{'secondary'}	{'acetylcholine'}	5	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX443	{'intrinsic neuron'}	{None}	{'INXXX443'}	{'BR'}	{'A3', 'A4', 'A2'}	{'primary'}	{'gaba'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX444	{'intrinsic neuron'}	{None}	{'INXXX444'}	{'BR'}	{'A3', 'A2'}	{'primary'}	{'glutamate'}	3	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX446	{'intrinsic neuron'}	{None}	{'INXXX446'}	{'BR'}	{'A8'}	{'secondary'}	{'acetylcholine'}	16	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX447	{'intrinsic neuron'}	{None}	{'INXXX447'}	{'BR'}	{'A2'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX448	{'intrinsic neuron'}	{None}	{'INXXX448'}	{'BR'}	{'A5', 'A4', 'A3', 'A7', 'A6'}	{'primary'}	{'gaba'}	17	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX449	{'intrinsic neuron'}	{None}	{'INXXX449'}	{'BR', 'BI'}	{'A2'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX450	{'intrinsic neuron'}	{None}	{'INXXX450'}	{'BR'}	{'A3', 'A4'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX451	{'intrinsic neuron'}	{None}	{'INXXX451'}	{'BR'}	{'A8'}	{'secondary'}	{'acetylcholine'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX452	{'intrinsic neuron'}	{None}	{'INXXX452'}	{'BR'}	{'A3', 'A5', 'A4'}	{'primary'}	{'gaba'}	6	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX454	{'intrinsic neuron'}	{None}	{'INXXX454'}	{'BR', 'IR'}	{'A8'}	{'secondary'}	{'acetylcholine'}	11	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX455	{'intrinsic neuron'}	{None}	{'INXXX455'}	{'BR'}	{'A6'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX456	{'intrinsic neuron'}	{None}	{'INXXX456'}	{'BR'}	{'A8'}	{'secondary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX457	{'intrinsic neuron'}	{None}	{'INXXX457'}	{'IR'}	{'A9', 'A8'}	{'secondary'}	{'acetylcholine'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX458	{'intrinsic neuron'}	{None}	{'INXXX458'}	{'BR'}	{'A6'}	{'primary'}	{'gaba'}	2	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX459	{'intrinsic neuron'}	{None}	{'INXXX459'}	{'BR'}	{'A8'}	{'secondary'}	{'acetylcholine'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX460	{'intrinsic neuron'}	{None}	{'INXXX460'}	{'BR'}	{'A3', 'A2'}	{'primary'}	{'gaba'}	4	{'ANm'}	{'ANm'}	{None}	{None}	{None}
INXXX464	{'intrinsic neuron'}	{None}	{'INXXX464'}	{'IR'}	{'T1', 'T3', 'T2'}	{'primary'}	{'acetylcholine'}	6	{'LegNp'}	{'LegNp'}	{None}	{None}	{None}
INXXX466	{'intrinsic neuron'}	{None}	{'INXXX466'}	{'IR'}	{'T1', 'T3', 'T2'}	{'secondary'}	{'acetylcholine'}	6	{'LegNp'}	{'LegNp'}	{None}	{None}	{None}
INXXX467	{'intrinsic neuron'}	{None}	{'INXXX467'}	{'BI'}	{'T1'}	{'primary'}	{'acetylcholine'}	2	{'LegNpT2'}	{'multi'}	{None}	{None}	{None}
INXXX468	{'intrinsic neuron'}	{None}	{'INXXX468'}	{'IR'}	{'T2', 'T3', 'T1'}	{'secondary'}	{'acetylcholine'}	12	{'LegNp'}	{'LegNp'}	{None}	{None}	{None}
INXXX469	{'intrinsic neuron'}	{None}	{'INXXX469'}	{'BI'}	{'T1'}	{'primary'}	{'acetylcholine'}	2	{'LegNpT2'}	{'multi'}	{None}	{None}	{None}
MNad01	{'motor neuron'}	{None}	{'MNad01'}	{'ad'}	{'A2', 'A3', 'A1'}	{'primary'}	{'glutamate'}	6	{'abdomen'}	{'ANm'}	{None}	{'AbN'}	{None}
MNad02	{'motor neuron'}	{None}	{'MNad02'}	{'ad'}	{'A5', 'A1', 'A4', 'A2', 'A3', 'A6'}	{'primary'}	{'gaba'}	12	{'abdomen'}	{'ANm'}	{None}	{'AbN'}	{None}
MNad03	{'motor neuron'}	{None}	{'MNad03'}	{'ad'}	{'A3', 'A5', 'A4'}	{'primary'}	{'glutamate'}	6	{'abdomen'}	{'ANm'}	{None}	{'AbN4'}	{None}
MNad04	{'motor neuron'}	{None}	{'MNad04'}	{'ad'}	{'A9', 'A10'}	{'primary'}	{'glutamate'}	4	{'abdomen'}	{'ANm'}	{None}	{'AbNT'}	{None}
MNad05	{'motor neuron'}	{None}	{'MNad05'}	{'ad'}	{'A3', 'A4', 'A2'}	{'primary'}	{'glutamate'}	6	{'abdomen'}	{'ANm'}	{None}	{'AbN4'}	{None}
MNad06	{'motor neuron'}	{None}	{'MNad06'}	{'ad'}	{'A2', 'A3', 'A4', 'A1'}	{'primary'}	{'glutamate'}	8	{'abdomen'}	{'ANm'}	{None}	{'AbN'}	{None}
MNad08	{'motor neuron'}	{None}	{'MNad08'}	{'ad'}	{'A3', 'A5', 'A2'}	{'primary'}	{'glutamate'}	6	{'abdomen'}	{'ANm'}	{None}	{'AbN4'}	{None}
MNad09	{'motor neuron'}	{None}	{'MNad09'}	{'ad'}	{'A5', 'A4', 'A7', 'A6'}	{'primary'}	{'glutamate'}	8	{'abdomen'}	{'ANm'}	{None}	{'AbNT'}	{None}
MNad10	{'motor neuron'}	{'06A'}	{'MNad10'}	{'ad'}	{'A1', 'A2'}	{'primary'}	{'glutamate'}	4	{'abdomen'}	{'ANm'}	{None}	{'AbN'}	{None}
MNad11	{'motor neuron'}	{None}	{'MNad11'}	{'ad'}	{'A3', 'A5', 'A4', 'A2'}	{'primary'}	{'glutamate'}	8	{'abdomen'}	{'ANm'}	{None}	{'AbN'}	{None}
MNad12	{'motor neuron'}	{None}	{'MNad12'}	{'ad'}	{'A9', 'A8'}	{'primary'}	{'gaba'}	4	{'abdomen'}	{'ANm'}	{None}	{'AbNT'}	{None}
MNad13	{'motor neuron'}	{None}	{'MNad13'}	{'ad'}	{'A5', 'A1', 'A4', 'A2', 'A3', 'A6'}	{'primary'}	{'glutamate'}	12	{'abdomen'}	{'ANm'}	{None}	{'AbN'}	{None}
MNad14	{'motor neuron'}	{None}	{'MNad14'}	{'ad'}	{'A3', 'A5', 'A4', 'A2'}	{'primary'}	{'glutamate'}	8	{'abdomen'}	{'ANm'}	{None}	{'AbN'}	{None}
MNad15	{'motor neuron'}	{None}	{'MNad15'}	{'ad'}	{'A8', 'A6'}	{'primary'}	{'glutamate'}	4	{'abdomen'}	{'ANm'}	{None}	{'AbN4'}	{None}
MNad16	{'motor neuron'}	{None}	{'MNad16'}	{'ad'}	{'A1', 'A3', 'A4', 'A2'}	{'primary'}	{'glutamate'}	8	{'abdomen'}	{'ANm'}	{None}	{'AbN'}	{None}
MNad17	{'motor neuron'}	{None}	{'MNad17'}	{'ad'}	{'A9', 'A8', 'A10'}	{'primary'}	{'gaba'}	6	{'abdomen'}	{'ANm'}	{None}	{'AbNT'}	{None}
MNad18	{'motor neuron'}	{None}	{'MNad18'}	{'ad'}	{'A1', 'A2'}	{'primary'}	{'glutamate'}	4	{'abdomen'}	{None}	{None}	{'AbN'}	{None}
MNad19	{'motor neuron'}	{'06A'}	{'MNad19'}	{'ad'}	{'A3', 'A5', 'A4'}	{'primary'}	{'gaba'}	6	{'abdomen'}	{'ANm'}	{None}	{'AbN4'}	{None}
