type	FBbt_id
IN09A064	FBbt:20009515
IN09A065	FBbt:20009516
IN09A066	FBbt:20009517
IN09A067	FBbt:20009518
IN09A068	FBbt:20009519
IN09A069	FBbt:20009520
IN09A070	FBbt:20009521
IN09A071	FBbt:20009522
IN09A072	FBbt:20009523
IN09A073	FBbt:20009524
IN09A074	FBbt:20009525
IN09A075	FBbt:20009526
IN09A076	FBbt:20009527
IN09A077	FBbt:20009528
IN09A078	FBbt:20009529
IN09A079	FBbt:20009530
IN09A080	FBbt:20009531
IN09A081	FBbt:20009532
IN09A082	FBbt:20009533
IN09A083	FBbt:20009534
IN09A084	FBbt:20009535
IN09A085	FBbt:20009536
IN09A086	FBbt:20009537
IN09A087	FBbt:20009538
IN09A088	FBbt:20009539
IN09A089	FBbt:20009540
IN09A090	FBbt:20009541
IN09A091	FBbt:20009542
IN09A092	FBbt:20009543
IN09A093	FBbt:20009544
IN09A094	FBbt:20009545
IN09A095	FBbt:20009546
IN09A096	FBbt:20009547
IN09B005	FBbt:20009548
IN09B006	FBbt:20009549
IN09B008	FBbt:20009550
IN09B014	FBbt:20009551
IN09B018	FBbt:20009552
IN09B022	FBbt:20009553
IN09B038	FBbt:20009554
IN09B043	FBbt:20009555
IN09B044	FBbt:20009556
IN09B045	FBbt:20009557
IN09B046	FBbt:20009558
IN09B047	FBbt:20009559
IN09B048	FBbt:20009560
IN09B049	FBbt:20009561
IN09B050	FBbt:20009562
IN09B051	FBbt:20009563
IN09B052	FBbt:20009564
IN09B053	FBbt:20009565
IN09B054	FBbt:20009566
IN09B055	FBbt:20009567
IN09B056	FBbt:20009568
IN09B057	FBbt:20009569
IN09B058	FBbt:20009570
IN10B001	FBbt:20009571
IN10B002	FBbt:20009572
IN10B003	FBbt:20009573
IN10B004	FBbt:20009574
IN10B006	FBbt:20009575
IN10B007	FBbt:20009576
IN10B010	FBbt:20009577
IN10B011	FBbt:20009578
IN10B012	FBbt:20009579
IN10B013	FBbt:20009580
IN10B014	FBbt:20009581
IN10B016	FBbt:20009582
IN10B023	FBbt:20009583
IN10B025	FBbt:20009584
IN10B028	FBbt:20009585
IN10B030	FBbt:20009586
IN10B031	FBbt:20009587
IN10B032	FBbt:20009588
IN10B033	FBbt:20009589
IN10B034	FBbt:20009590
IN10B036	FBbt:20009591
IN10B038	FBbt:20009592
IN10B040	FBbt:20009593
IN10B041	FBbt:20009594
IN10B042	FBbt:20009595
IN10B043	FBbt:20009596
IN10B044	FBbt:20009597
IN10B050	FBbt:20009598
IN10B052	FBbt:20009599
IN10B054	FBbt:20009600
IN10B055	FBbt:20009601
IN10B057	FBbt:20009602
IN10B058	FBbt:20009603
IN10B059	FBbt:20009604
IN10B061	FBbt:20009605
IN11A001	FBbt:20009606
IN11A002	FBbt:20009607
IN11A003	FBbt:20009608
IN11A004	FBbt:20009609
IN11A005	FBbt:20009610
IN11A006	FBbt:20009611
IN11A007	FBbt:20009612
IN11A008	FBbt:20009613
IN11A009	FBbt:20009614
IN11A010	FBbt:20009615
IN11A011	FBbt:20009616
IN11A012	FBbt:20009617
IN11A013	FBbt:20009618
IN11A014	FBbt:20009619
IN11A015	FBbt:20009620
IN11A016	FBbt:20009621
IN11A017	FBbt:20009622
IN11A018	FBbt:20009623
IN11A019	FBbt:20009624
IN11A020	FBbt:20009625
IN11A021	FBbt:20009626
IN11A022	FBbt:20009627
IN11A023	FBbt:20009628
IN11A025	FBbt:20009629
IN11A026	FBbt:20009630
IN11A027	FBbt:20009631
IN11A028	FBbt:20009632
IN11A030	FBbt:20009633
IN11A031	FBbt:20009634
IN11A032	FBbt:20009635
IN11A034	FBbt:20009636
IN11A035	FBbt:20009637
IN11A036	FBbt:20009638
IN11A037	FBbt:20009639
IN11A040	FBbt:20009640
IN11A041	FBbt:20009641
IN11A042	FBbt:20009642
IN11A043	FBbt:20009643
IN11A045	FBbt:20009644
IN11B001	FBbt:20009645
IN11B002	FBbt:20009646
IN11B003	FBbt:20009647
IN11B004	FBbt:20009648
IN11B005	FBbt:20009649
IN11B006	FBbt:20009650
IN11B009	FBbt:20009651
IN11B011	FBbt:20009652
IN11B012	FBbt:20009653
IN11B013	FBbt:20009654
IN11B014	FBbt:20009655
IN11B015	FBbt:20009656
IN11B016	FBbt:20009657
IN11B017	FBbt:20009658
IN11B018	FBbt:20009659
IN11B019	FBbt:20009660
IN11B020	FBbt:20009661
IN11B021	FBbt:20009662
IN11B022	FBbt:20009663
IN11B023	FBbt:20009664
IN12A001	FBbt:20009665
IN12A002	FBbt:20009666
IN12A003	FBbt:20009667
IN12A004	FBbt:20009668
IN12A005	FBbt:20009669
IN12A006	FBbt:20009670
IN12A007	FBbt:20009671
IN12A008	FBbt:20009672
IN12A009	FBbt:20009673
IN12A010	FBbt:20009674
IN12A011	FBbt:20009675
IN12A012	FBbt:20009676
IN12A013	FBbt:20009677
IN12A015	FBbt:20009678
IN12A016	FBbt:20009679
IN12A018	FBbt:20009680
IN12A019	FBbt:20009681
IN12A021	FBbt:20009682
IN12A024	FBbt:20009683
IN12A025	FBbt:20009684
IN12A026	FBbt:20009685
IN12A027	FBbt:20009686
IN12A029	FBbt:20009687
IN12A034	FBbt:20009688
IN12A035	FBbt:20009689
IN12A036	FBbt:20009690
IN12A039	FBbt:20009691
IN12A043	FBbt:20009692
IN12A046	FBbt:20009693
IN12A048	FBbt:20009694
IN12A050	FBbt:20009695
IN12A051	FBbt:20009696
IN12A052	FBbt:20009697
IN12A053	FBbt:20009698
IN12A054	FBbt:20009699
IN12A057	FBbt:20009700
IN12A058	FBbt:20009701
IN12A059	FBbt:20009702
IN12A060	FBbt:20009703
IN12A061	FBbt:20009704
IN12A062	FBbt:20009705
IN12A063	FBbt:20009706
IN12A064	FBbt:20009707
IN12B002	FBbt:20009708
IN12B003	FBbt:20009709
IN12B004	FBbt:20009710
IN12B005	FBbt:20009711
IN12B007	FBbt:20009712
IN12B009	FBbt:20009713
IN12B010	FBbt:20009714
IN12B011	FBbt:20009715
IN12B012	FBbt:20009716
IN12B013	FBbt:20009717
IN12B014	FBbt:20009718
IN12B015	FBbt:20009719
IN12B016	FBbt:20009720
IN12B018	FBbt:20009721
IN12B020	FBbt:20009722
IN12B021	FBbt:20009723
IN12B022	FBbt:20009724
IN12B023	FBbt:20009725
IN12B024	FBbt:20009726
IN12B025	FBbt:20009727
IN12B026	FBbt:20009728
IN12B027	FBbt:20009729
IN12B028	FBbt:20009730
IN12B029	FBbt:20009731
IN12B030	FBbt:20009732
IN12B031	FBbt:20009733
IN12B032	FBbt:20009734
IN12B033	FBbt:20009735
IN12B034	FBbt:20009736
IN12B035	FBbt:20009737
IN12B036	FBbt:20009738
IN12B037	FBbt:20009739
IN12B038	FBbt:20009740
IN12B039	FBbt:20009741
IN12B040	FBbt:20009742
IN12B041	FBbt:20009743
IN12B042	FBbt:20009744
IN12B043	FBbt:20009745
IN12B044	FBbt:20009746
IN12B045	FBbt:20009747
IN12B046	FBbt:20009748
IN12B047	FBbt:20009749
IN12B048	FBbt:20009750
IN12B049	FBbt:20009751
IN12B050	FBbt:20009752
IN12B051	FBbt:20009753
IN12B052	FBbt:20009754
IN12B053	FBbt:20009755
IN12B054	FBbt:20009756
IN12B056	FBbt:20009757
IN12B057	FBbt:20009758
IN12B058	FBbt:20009759
IN12B059	FBbt:20009760
IN12B060	FBbt:20009761
IN12B061	FBbt:20009762
IN12B062	FBbt:20009763
IN12B063	FBbt:20009764
IN12B064	FBbt:20009765
IN12B065	FBbt:20009766
IN12B066	FBbt:20009767
IN12B068	FBbt:20009768
IN12B069	FBbt:20009769
IN12B070	FBbt:20009770
IN12B071	FBbt:20009771
IN12B072	FBbt:20009772
IN12B073	FBbt:20009773
IN12B074	FBbt:20009774
IN12B075	FBbt:20009775
IN12B077	FBbt:20009776
IN12B078	FBbt:20009777
IN12B079	FBbt:20009778
IN12B081	FBbt:20009779
IN12B082	FBbt:20009780
IN12B083	FBbt:20009781
IN12B084	FBbt:20009782
IN12B085	FBbt:20009783
IN12B086	FBbt:20009784
IN12B087	FBbt:20009785
IN12B088	FBbt:20009786
IN12B090	FBbt:20009787
IN12B091	FBbt:20009788
IN12B092	FBbt:20009789
IN13A001	FBbt:20009790
IN13A002	FBbt:20009791
IN13A003	FBbt:20009792
IN13A004	FBbt:20009793
IN13A005	FBbt:20009794
IN13A006	FBbt:20009795
IN13A007	FBbt:20009796
IN13A008	FBbt:20009797
IN13A009	FBbt:20009798
IN13A010	FBbt:20009799
IN13A011	FBbt:20009800
IN13A012	FBbt:20009801
IN13A013	FBbt:20009802
IN13A014	FBbt:20009803
IN13A015	FBbt:20009804
IN13A017	FBbt:20009805
IN13A018	FBbt:20009806
IN13A019	FBbt:20009807
IN13A020	FBbt:20009808
IN13A021	FBbt:20009809
IN13A022	FBbt:20009810
IN13A023	FBbt:20009811
IN13A024	FBbt:20009812
IN13A025	FBbt:20009813
IN13A026	FBbt:20009814
IN13A027	FBbt:20009815
IN13A028	FBbt:20009816
IN13A029	FBbt:20009817
IN13A030	FBbt:20009818
IN13A031	FBbt:20009819
IN13A032	FBbt:20009820
IN13A033	FBbt:20009821
IN13A034	FBbt:20009822
IN13A035	FBbt:20009823
IN13A036	FBbt:20009824
IN13A037	FBbt:20009825
IN13A038	FBbt:20009826
IN13A039	FBbt:20009827
IN13A040	FBbt:20009828
IN13A041	FBbt:20009829
IN13A042	FBbt:20009830
IN13A043	FBbt:20009831
IN13A044	FBbt:20009832
IN13A045	FBbt:20009833
IN13A046	FBbt:20009834
IN13A047	FBbt:20009835
IN13A049	FBbt:20009836
IN13A050	FBbt:20009837
IN13A051	FBbt:20009838
IN13A052	FBbt:20009839
IN13A053	FBbt:20009840
IN13A054	FBbt:20009841
IN13A055	FBbt:20009842
IN13A056	FBbt:20009843
IN13A057	FBbt:20009844
IN13A058	FBbt:20009845
IN13A059	FBbt:20009846
IN13A060	FBbt:20009847
IN13A061	FBbt:20009848
IN13A062	FBbt:20009849
IN13A063	FBbt:20009850
IN13A064	FBbt:20009851
IN13A065	FBbt:20009852
IN13A066	FBbt:20009853
IN13A067	FBbt:20009854
IN13A068	FBbt:20009855
IN13A069	FBbt:20009856
IN13A070	FBbt:20009857
IN13A071	FBbt:20009858
IN13A072	FBbt:20009859
IN13A073	FBbt:20009860
IN13B001	FBbt:20009861
IN13B004	FBbt:20009862
IN13B005	FBbt:20009863
IN13B006	FBbt:20009864
IN13B007	FBbt:20009865
IN13B008	FBbt:20009866
IN13B009	FBbt:20009867
IN13B010	FBbt:20009868
IN13B011	FBbt:20009869
IN13B012	FBbt:20009870
IN13B013	FBbt:20009871
IN13B014	FBbt:20009872
IN13B015	FBbt:20009873
IN13B017	FBbt:20009874
IN13B018	FBbt:20009875
IN13B019	FBbt:20009876
IN13B020	FBbt:20009877
IN13B021	FBbt:20009878
IN13B022	FBbt:20009879
IN13B023	FBbt:20009880
IN13B024	FBbt:20009881
IN13B025	FBbt:20009882
IN13B026	FBbt:20009883
IN13B027	FBbt:20009884
IN13B028	FBbt:20009885
IN13B029	FBbt:20009886
IN13B030	FBbt:20009887
IN13B031	FBbt:20009888
IN13B032	FBbt:20009889
IN13B033	FBbt:20009890
IN13B034	FBbt:20009891
IN13B035	FBbt:20009892
IN13B036	FBbt:20009893
IN13B037	FBbt:20009894
IN13B038	FBbt:20009895
IN13B039	FBbt:20009896
IN13B040	FBbt:20009897
IN13B041	FBbt:20009898
IN13B042	FBbt:20009899
IN13B043	FBbt:20009900
IN13B044	FBbt:20009901
IN13B045	FBbt:20009902
IN13B046	FBbt:20009903
IN13B047	FBbt:20009904
IN13B048	FBbt:20009905
IN13B049	FBbt:20009906
IN13B050	FBbt:20009907
IN13B051	FBbt:20009908
IN13B052	FBbt:20009909
IN13B053	FBbt:20009910
IN13B054	FBbt:20009911
IN13B055	FBbt:20009912
IN13B056	FBbt:20009913
IN13B057	FBbt:20009914
IN13B058	FBbt:20009915
IN13B059	FBbt:20009916
IN13B060	FBbt:20009917
IN13B061	FBbt:20009918
IN13B062	FBbt:20009919
IN13B063	FBbt:20009920
IN13B064	FBbt:20009921
IN13B065	FBbt:20009922
IN13B066	FBbt:20009923
IN13B067	FBbt:20009924
IN13B068	FBbt:20009925
IN13B069	FBbt:20009926
IN13B070	FBbt:20009927
IN13B071	FBbt:20009928
IN13B072	FBbt:20009929
IN13B073	FBbt:20009930
IN13B074	FBbt:20009931
IN13B075	FBbt:20009932
IN13B076	FBbt:20009933
IN13B077	FBbt:20009934
IN13B078	FBbt:20009935
IN13B079	FBbt:20009936
IN13B080	FBbt:20009937
IN13B081	FBbt:20009938
IN13B082	FBbt:20009939
IN13B084	FBbt:20009940
IN13B085	FBbt:20009941
IN13B087	FBbt:20009942
IN13B088	FBbt:20009943
IN13B089	FBbt:20009944
IN13B090	FBbt:20009945
IN13B091	FBbt:20009946
IN13B093	FBbt:20009947
IN13B094	FBbt:20009948
IN13B095	FBbt:20009949
IN13B096	FBbt:20009950
IN13B097	FBbt:20009951
IN13B098	FBbt:20009952
IN13B099	FBbt:20009953
IN13B100	FBbt:20009954
IN13B101	FBbt:20009955
IN13B102	FBbt:20009956
IN14A001	FBbt:20009957
IN14A002	FBbt:20009958
IN14A004	FBbt:20009959
IN14A005	FBbt:20009960
IN14A006	FBbt:20009961
IN14A007	FBbt:20009962
IN14A008	FBbt:20009963
IN14A009	FBbt:20009964
IN14A010	FBbt:20009965
IN14A011	FBbt:20009966
IN14A012	FBbt:20009967
IN14A013	FBbt:20009968
IN14A014	FBbt:20009969
IN14A015	FBbt:20009970
IN14A016	FBbt:20009971
IN14A017	FBbt:20009972
IN14A018	FBbt:20009973
IN14A020	FBbt:20009974
IN14A021	FBbt:20009975
IN14A022	FBbt:20009976
IN14A023	FBbt:20009977
IN14A024	FBbt:20009978
IN14A025	FBbt:20009979
IN14A026	FBbt:20009980
IN14A027	FBbt:20009981
IN14A028	FBbt:20009982
IN14A029	FBbt:20009983
IN14A030	FBbt:20009984
IN14A031	FBbt:20009985
IN14A032	FBbt:20009986
IN14A033	FBbt:20009987
IN14A034	FBbt:20009988
IN14A035	FBbt:20009989
IN14A036	FBbt:20009990
IN14A037	FBbt:20009991
IN14A038	FBbt:20009992
IN14A039	FBbt:20009993
IN14A040	FBbt:20009994
IN14A041	FBbt:20009995
IN14A042	FBbt:20009996
IN14A043	FBbt:20009997
IN14A044	FBbt:20009998
IN14A045	FBbt:20009999
IN14A046	FBbt:20010000
IN14A047	FBbt:20010001
IN14A048	FBbt:20010002
IN14A050	FBbt:20010003
IN14A051	FBbt:20010004
IN14A052	FBbt:20010005
IN14A053	FBbt:20010006
IN14A054	FBbt:20010007
IN14A055	FBbt:20010008
IN14A056	FBbt:20010009
IN14A057	FBbt:20010010
IN14A058	FBbt:20010011
IN14A059	FBbt:20010012
IN14A060	FBbt:20010013
IN14A061	FBbt:20010014
IN14A062	FBbt:20010015
IN14A063	FBbt:20010016
IN14A064	FBbt:20010017
IN14A065	FBbt:20010018
IN14A066	FBbt:20010019
IN14A067	FBbt:20010020
IN14A068	FBbt:20010021
IN14A069	FBbt:20010022
IN14A070	FBbt:20010023
IN14A071	FBbt:20010024
IN14A072	FBbt:20010025
IN14A074	FBbt:20010026
IN14A075	FBbt:20010027
IN14A076	FBbt:20010028
IN14A077	FBbt:20010029
IN14A078	FBbt:20010030
IN14A079	FBbt:20010031
IN14A080	FBbt:20010032
IN14A081	FBbt:20010033
IN14A082	FBbt:20010034
IN14A083	FBbt:20010035
IN14A084	FBbt:20010036
IN14A085	FBbt:20010037
IN14A086	FBbt:20010038
IN14A087	FBbt:20010039
IN14A088	FBbt:20010040
IN14A089	FBbt:20010041
IN14A090	FBbt:20010042
IN14A091	FBbt:20010043
IN14A092	FBbt:20010044
IN14A093	FBbt:20010045
IN14A094	FBbt:20010046
IN14A095	FBbt:20010047
IN14A096	FBbt:20010048
IN14A097	FBbt:20010049
IN14A098	FBbt:20010050
IN14A099	FBbt:20010051
IN14A100	FBbt:20010052
IN14A101	FBbt:20010053
IN14A102	FBbt:20010054
IN14A103	FBbt:20010055
IN14A104	FBbt:20010056
IN14A105	FBbt:20010057
IN14A106	FBbt:20010058
IN14A107	FBbt:20010059
IN14A108	FBbt:20010060
IN14A109	FBbt:20010061
IN14A110	FBbt:20010062
IN14A111	FBbt:20010063
IN14A112	FBbt:20010064
IN14A113	FBbt:20010065
IN14A114	FBbt:20010066
IN14A115	FBbt:20010067
IN14A116	FBbt:20010068
IN14A117	FBbt:20010069
IN14A118	FBbt:20010070
IN14A119	FBbt:20010071
IN14A120	FBbt:20010072
IN14A121	FBbt:20010073
IN14A122	FBbt:20010074
IN14A123	FBbt:20010075
IN14A124	FBbt:20010076
IN14B001	FBbt:20010077
IN14B002	FBbt:20010078
IN14B003	FBbt:20010079
IN14B004	FBbt:20010080
IN14B005	FBbt:20010081
IN14B006	FBbt:20010082
IN14B007	FBbt:20010083
IN14B008	FBbt:20010084
IN14B009	FBbt:20010085
IN14B010	FBbt:20010086
IN14B011	FBbt:20010087
IN14B012	FBbt:20010088
IN14B013	FBbt:20010089
IN14B014	FBbt:20010090
IN16B014	FBbt:20010091
IN16B016	FBbt:20010092
IN16B018	FBbt:20010093
IN16B020	FBbt:20010094
IN16B022	FBbt:20010095
IN16B024	FBbt:20010096
IN16B029	FBbt:20010097
IN16B030	FBbt:20010098
IN16B032	FBbt:20010099
IN16B033	FBbt:20010100
IN16B034	FBbt:20010101
IN16B036	FBbt:20010102
IN16B037	FBbt:20010103
IN16B038	FBbt:20010104
IN16B039	FBbt:20010105
IN16B040	FBbt:20010106
IN16B041	FBbt:20010107
IN16B042	FBbt:20010108
IN16B045	FBbt:20010109
IN16B046	FBbt:20010110
IN16B047	FBbt:20010111
IN16B048	FBbt:20010112
IN16B049	FBbt:20010113
IN16B050	FBbt:20010114
IN16B051	FBbt:20010115
IN16B052	FBbt:20010116
IN16B053	FBbt:20010117
IN16B054	FBbt:20010118
IN16B055	FBbt:20010119
IN16B056	FBbt:20010120
IN16B057	FBbt:20010121
IN16B058	FBbt:20010122
IN16B059	FBbt:20010123
IN16B060	FBbt:20010124
IN16B061	FBbt:20010125
IN16B062	FBbt:20010126
IN16B063	FBbt:20010127
IN16B064	FBbt:20010128
IN16B065	FBbt:20010129
IN16B066	FBbt:20010130
IN16B067	FBbt:20010131
IN16B068	FBbt:20010132
IN16B069	FBbt:20010133
IN16B070	FBbt:20010134
IN16B071	FBbt:20010135
IN16B072	FBbt:20010136
IN16B073	FBbt:20010137
IN16B074	FBbt:20010138
IN16B075	FBbt:20010139
IN16B076	FBbt:20010140
IN16B077	FBbt:20010141
IN16B079	FBbt:20010142
IN16B080	FBbt:20010143
IN16B082	FBbt:20010144
IN16B083	FBbt:20010145
IN16B084	FBbt:20010146
IN16B085	FBbt:20010147
IN16B086	FBbt:20010148
IN16B087	FBbt:20010149
IN16B088	FBbt:20010150
IN16B089	FBbt:20010151
IN16B090	FBbt:20010152
IN16B091	FBbt:20010153
IN16B092	FBbt:20010154
IN16B093	FBbt:20010155
IN16B094	FBbt:20010156
IN16B095	FBbt:20010157
IN16B096	FBbt:20010158
IN16B097	FBbt:20010159
IN16B098	FBbt:20010160
IN16B099	FBbt:20010161
IN16B100	FBbt:20010162
IN16B101	FBbt:20010163
IN16B102	FBbt:20010164
IN16B103	FBbt:20010165
IN16B104	FBbt:20010166
IN16B105	FBbt:20010167
IN16B106	FBbt:20010168
IN16B107	FBbt:20010169
IN16B108	FBbt:20010170
IN16B109	FBbt:20010171
IN16B110	FBbt:20010172
IN16B111	FBbt:20010173
IN16B113	FBbt:20010174
IN16B114	FBbt:20010175
IN16B115	FBbt:20010176
IN16B117	FBbt:20010177
IN16B118	FBbt:20010178
IN16B119	FBbt:20010179
IN16B120	FBbt:20010180
IN16B121	FBbt:20010181
IN16B122	FBbt:20010182
IN16B123	FBbt:20010183
IN16B124	FBbt:20010184
IN16B125	FBbt:20010185
IN17A001	FBbt:20010186
IN17A007	FBbt:20010187
IN17A011	FBbt:20010188
IN17A013	FBbt:20010189
IN17A016	FBbt:20010190
IN17A017	FBbt:20010191
IN17A019	FBbt:20010192
IN17A020	FBbt:20010193
IN17A022	FBbt:20010194
IN17A023	FBbt:20010195
IN17A025	FBbt:20010196
IN17A027	FBbt:20010197
IN17A028	FBbt:20010198
IN17A029	FBbt:20010199
IN17A030	FBbt:20010200
IN17A032	FBbt:20010201
IN17A033	FBbt:20010202
IN17A034	FBbt:20010203
IN17A035	FBbt:20010204
IN17A037	FBbt:20010205
IN17A039	FBbt:20010206
IN17A040	FBbt:20010207
IN17A041	FBbt:20010208
IN17A042	FBbt:20010209
IN17A043	FBbt:20010210
IN17A044	FBbt:20010211
IN17A045	FBbt:20010212
IN17A046	FBbt:20010213
IN17A048	FBbt:20010214
IN17A049	FBbt:20010215
IN17A051	FBbt:20010216
IN17A052	FBbt:20010217
IN17A053	FBbt:20010218
IN17A055	FBbt:20010219
IN17A056	FBbt:20010220
IN17A057	FBbt:20010221
IN17A058	FBbt:20010222
IN17A059	FBbt:20010223
IN17A060	FBbt:20010224
IN17A061	FBbt:20010225
IN17A063	FBbt:20010226
IN17A064	FBbt:20010227
IN17A065	FBbt:20010228
IN17A066	FBbt:20010229
IN17A067	FBbt:20010230
IN17A069	FBbt:20010231
IN17A071	FBbt:20010232
IN17A072	FBbt:20010233
IN17A074	FBbt:20010234
IN17A075	FBbt:20010235
IN17A077	FBbt:20010236
IN17A078	FBbt:20010237
IN17A079	FBbt:20010238
IN17A080	FBbt:20010239
IN17A081	FBbt:20010240
IN17A082	FBbt:20010241
IN17A083	FBbt:20010242
IN17A084	FBbt:20010243
IN17A085	FBbt:20010244
IN17A086	FBbt:20010245
IN17A087	FBbt:20010246
IN17A088	FBbt:20010247
IN17A089	FBbt:20010248
IN17A090	FBbt:20010249
IN17A091	FBbt:20010250
IN17A092	FBbt:20010251
IN17A093	FBbt:20010252
IN17A094	FBbt:20010253
IN17A095	FBbt:20010254
IN17A096	FBbt:20010255
IN17A097	FBbt:20010256
IN17A098	FBbt:20010257
IN17A099	FBbt:20010258
IN17A100	FBbt:20010259
IN17A101	FBbt:20010260
IN17A102	FBbt:20010261
IN17A103	FBbt:20010262
IN17A104	FBbt:20010263
IN17A105	FBbt:20010264
IN17A106	FBbt:20010265
IN17A107	FBbt:20010266
IN17A108	FBbt:20010267
IN17A109	FBbt:20010268
IN17A110	FBbt:20010269
IN17A111	FBbt:20010270
IN17A113	FBbt:20010271
IN17A114	FBbt:20010272
IN17A115	FBbt:20010273
IN17A116	FBbt:20010274
IN17A117	FBbt:20010275
IN17A118	FBbt:20010276
IN17A119	FBbt:20010277
IN17A120	FBbt:20010278
IN17B001	FBbt:20010279
IN17B003	FBbt:20010280
IN17B004	FBbt:20010281
IN17B006	FBbt:20010282
IN17B008	FBbt:20010283
IN17B010	FBbt:20010284
IN17B014	FBbt:20010285
IN17B015	FBbt:20010286
IN18B005	FBbt:20010287
IN18B006	FBbt:20010288
IN18B008	FBbt:20010289
IN18B009	FBbt:20010290
IN18B011	FBbt:20010291
IN18B012	FBbt:20010292
IN18B013	FBbt:20010293
IN18B014	FBbt:20010294
IN18B015	FBbt:20010295
IN18B016	FBbt:20010296
IN18B017	FBbt:20010297
IN18B018	FBbt:20010298
IN18B020	FBbt:20010299
IN18B021	FBbt:20010300
IN18B026	FBbt:20010301
IN18B027	FBbt:20010302
IN18B028	FBbt:20010303
IN18B029	FBbt:20010304
IN18B032	FBbt:20010305
IN18B033	FBbt:20010306
IN18B034	FBbt:20010307
IN18B035	FBbt:20010308
IN18B036	FBbt:20010309
IN18B037	FBbt:20010310
IN18B038	FBbt:20010311
IN18B039	FBbt:20010312
IN18B040	FBbt:20010313
IN18B041	FBbt:20010314
IN18B042	FBbt:20010315
IN18B043	FBbt:20010316
IN18B044	FBbt:20010317
IN18B045	FBbt:20010318
IN18B046	FBbt:20010319
IN18B047	FBbt:20010320
IN18B048	FBbt:20010321
IN18B049	FBbt:20010322
IN18B050	FBbt:20010323
IN18B051	FBbt:20010324
IN18B052	FBbt:20010325
IN18B054	FBbt:20010326
IN18B055	FBbt:20010327
IN18B056	FBbt:20010328
IN19A001	FBbt:20010329
IN19A002	FBbt:20010330
IN19A003	FBbt:20010331
IN19A004	FBbt:20010332
IN19A005	FBbt:20010333
IN19A006	FBbt:20010334
IN19A007	FBbt:20010335
IN19A008	FBbt:20010336
IN19A009	FBbt:20010337
IN19A010	FBbt:20010338
IN19A011	FBbt:20010339
IN19A012	FBbt:20010340
IN19A013	FBbt:20010341
IN19A014	FBbt:20010342
IN19A015	FBbt:20010343
IN19A016	FBbt:20010344
IN19A017	FBbt:20010345
IN19A019	FBbt:20010346
IN19A020	FBbt:20010347
IN19A021	FBbt:20010348
IN19A022	FBbt:20010349
IN19A024	FBbt:20010350
IN19A026	FBbt:20010351
IN19A027	FBbt:20010352
IN19A028	FBbt:20010353
IN19A029	FBbt:20010354
IN19A030	FBbt:20010355
IN19A031	FBbt:20010356
IN19A032	FBbt:20010357
IN19A033	FBbt:20010358
IN19A034	FBbt:20010359
IN19A036	FBbt:20010360
IN19A037	FBbt:20010361
IN19A040	FBbt:20010362
IN19A041	FBbt:20010363
IN19A042	FBbt:20010364
IN19A043	FBbt:20010365
IN19A044	FBbt:20010366
IN19A045	FBbt:20010367
IN19A046	FBbt:20010368
IN19A047	FBbt:20010369
IN19A048	FBbt:20010370
IN19A049	FBbt:20010371
IN19A050	FBbt:20010372
IN19A051	FBbt:20010373
IN19A052	FBbt:20010374
IN19A053	FBbt:20010375
IN19A054	FBbt:20010376
IN19A055	FBbt:20010377
IN19A056	FBbt:20010378
IN19A057	FBbt:20010379
IN19A058	FBbt:20010380
IN19A059	FBbt:20010381
IN19A060	FBbt:20010382
IN19A061	FBbt:20010383
IN19A062	FBbt:20010384
IN19A063	FBbt:20010385
IN19A064	FBbt:20010386
IN19A065	FBbt:20010387
IN19A067	FBbt:20010388
IN19A068	FBbt:20010389
IN19A069	FBbt:20010390
IN19A070	FBbt:20010391
IN19A071	FBbt:20010392
IN19A072	FBbt:20010393
IN19A073	FBbt:20010394
IN19A074	FBbt:20010395
IN19A076	FBbt:20010396
IN19A077	FBbt:20010397
IN19A079	FBbt:20010398
IN19A080	FBbt:20010399
IN19A081	FBbt:20010400
IN19A082	FBbt:20010401
IN19A083	FBbt:20010402
IN19A084	FBbt:20010403
IN19A085	FBbt:20010404
IN19A086	FBbt:20010405
IN19A087	FBbt:20010406
IN19A088	FBbt:20010407
IN19A089	FBbt:20010408
IN19A090	FBbt:20010409
IN19A091	FBbt:20010410
IN19A092	FBbt:20010411
IN19A093	FBbt:20010412
IN19A094	FBbt:20010413
IN19A095	FBbt:20010414
IN19A096	FBbt:20010415
IN19A098	FBbt:20010416
IN19A099	FBbt:20010417
IN19A100	FBbt:20010418
IN19A101	FBbt:20010419
IN19A102	FBbt:20010420
IN19A103	FBbt:20010421
IN19A104	FBbt:20010422
IN19A105	FBbt:20010423
IN19A106	FBbt:20010424
IN19A107	FBbt:20010425
IN19A108	FBbt:20010426
IN19A109	FBbt:20010427
IN19A110	FBbt:20010428
IN19A111	FBbt:20010429
IN19A112	FBbt:20010430
IN19A113	FBbt:20010431
IN19A114	FBbt:20010432
IN19A115	FBbt:20010433
IN19A116	FBbt:20010434
IN19A117	FBbt:20010435
IN19A118	FBbt:20010436
IN19A119	FBbt:20010437
IN19A120	FBbt:20010438
IN19A121	FBbt:20010439
IN19A122	FBbt:20010440
IN19A123	FBbt:20010441
IN19A124	FBbt:20010442
IN19A125	FBbt:20010443
IN19A126	FBbt:20010444
IN19A127	FBbt:20010445
IN19A128	FBbt:20010446
