	larvalbrain_Name	FBbt_id	FBbt_Name
0	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00110173	adult abdominal neuromere
1	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00111082	adult thoracico-abdominal ganglion cell body rind
2	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00110053	larval Leucokinin ABLK neuron of the abdominal ganglion
3	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00110051	adult Tachykinin neuron of the thoracic-abdominal ganglion
4	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00110048	larval Tachykinin neuron of the ventral cord
5	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00110054	adult Leucokinin ABLK neuron of the abdominal ganglion
6	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00111304	adult sex peptide abdominal ganglion neuron
7	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00111305	adult dorsal posterior Ilp7 (male) neuron
8	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00004052	thoracico-abdominal ganglion
9	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00047528	neuron projection bundle of thoracico-abdominal ganglion
10	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00110663	serotonergic abdominal giant (male) neuron
11	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00110664	adult post-embryonic ventral posterior Ilp7 (female) neuron
12	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00110662	adult posterior abdominal ganglion neuron
13	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00110881	adult GPA2/GPB5 neuron of the thoracico-abdominal ganglion
14	Abdominal ganglion	http://purl.obolibrary.org/obo/FBbt_00047135	adult DH44 neuron of thoracico-abdominal ganglion
15	Abdominal ganglion 1		
16	Abdominal ganglion 2	http://purl.obolibrary.org/obo/FBbt_00110881	adult GPA2/GPB5 neuron of the thoracico-abdominal ganglion
17	Abdominal ganglion 3		
18	Abdominal ganglion 4	http://purl.obolibrary.org/obo/FBbt_00047135	adult DH44 neuron of thoracico-abdominal ganglion
19	Abdominal ganglion 5	http://purl.obolibrary.org/obo/FBbt_00110881	adult GPA2/GPB5 neuron of the thoracico-abdominal ganglion
20	Abdominal ganglion 6		
21	Abdominal ganglion 7	http://purl.obolibrary.org/obo/FBbt_00111305	adult dorsal posterior Ilp7 (male) neuron
22	Abdominal ganglion 7	http://purl.obolibrary.org/obo/FBbt_00110664	adult post-embryonic ventral posterior Ilp7 (female) neuron
23	Abdominal ganglion 8		
24	Abdominal ganglion 9		
25	Deuterocerebrum	http://purl.obolibrary.org/obo/FBbt_00007146	adult deutocerebrum
26	Deuterocerebrum	http://purl.obolibrary.org/obo/FBbt_00001067	embryonic deutocerebrum
27	Deuterocerebrum	http://purl.obolibrary.org/obo/FBbt_00003923	deutocerebrum
28	Deuterocerebrum	http://purl.obolibrary.org/obo/FBbt_00110410	cell body rind of deutocerebrum
29	Deuterocerebrum	http://purl.obolibrary.org/obo/FBbt_00110046	adult deutocerebrum DC Tachykinin neuron
30	Deuterocerebrum	http://purl.obolibrary.org/obo/FBbt_00001957	embryonic/larval deutocerebrum
31	Labium	http://purl.obolibrary.org/obo/FBbt_00004531	labellum
32	Mandibula	http://purl.obolibrary.org/obo/FBbt_00007159	adult mandibular neuromere
33	Mandibula	http://purl.obolibrary.org/obo/FBbt_00001086	embryonic mandibular neuromere
34	Mandibula	http://purl.obolibrary.org/obo/FBbt_00000012	mandibular segment
35	Mandibula	http://purl.obolibrary.org/obo/FBbt_00002685	larval mandibular segment sensillum
36	Mandibula	http://purl.obolibrary.org/obo/FBbt_00047748	larval mandibular VPM neuron
37	Mandibula	http://purl.obolibrary.org/obo/FBbt_00047759	larval mandibular VUM neuron 1
38	Mandibula	http://purl.obolibrary.org/obo/FBbt_00047753	cell body rind of larval mandibular neuromere
39	Mandibula	http://purl.obolibrary.org/obo/FBbt_00047752	larval mandibular VUM neuron
40	Mandibula	http://purl.obolibrary.org/obo/FBbt_00047760	larval mandibular VUM neuron 2
41	Mandibula	http://purl.obolibrary.org/obo/FBbt_00047763	larval mandibular VUM neuron 3
42	Mandibula	http://purl.obolibrary.org/obo/FBbt_00004497	premandibular suture
43	Mandibula	http://purl.obolibrary.org/obo/FBbt_00100335	mandibular nerve
44	Mandibula	http://purl.obolibrary.org/obo/FBbt_00001973	larval mandibular neuromere
45	Mandibula	http://purl.obolibrary.org/obo/FBbt_00004134	premandibular bristle
46	Mandibula	http://purl.obolibrary.org/obo/FBbt_00015028	centrolateral neuropil of larval mandibular segment
47	Mandibula	http://purl.obolibrary.org/obo/FBbt_00015029	centromedial neuropil of larval mandibular segment
48	Mandibula	http://purl.obolibrary.org/obo/FBbt_00015031	dorsomedial neuropil of larval mandibular segment
49	Mandibula	http://purl.obolibrary.org/obo/FBbt_00015030	dorsolateral neuropil of larval mandibular segment
50	Mandibula	http://purl.obolibrary.org/obo/FBbt_00015034	central neuropil of larval mandibular segment
51	Mandibula	http://purl.obolibrary.org/obo/FBbt_00015033	ventromedial neuropil of larval mandibular segment
52	Mandibula	http://purl.obolibrary.org/obo/FBbt_00015032	ventrolateral neuropil of larval mandibular segment
53	Mandibula	http://purl.obolibrary.org/obo/FBbt_00003015	adult mandibular segment
54	Mandibula	http://purl.obolibrary.org/obo/FBbt_00007626	mandibular segment anterior compartment
55	Mandibula	http://purl.obolibrary.org/obo/FBbt_00007627	mandibular segment posterior compartment
56	Mandibula	http://purl.obolibrary.org/obo/FBbt_00000163	embryonic mandibular segment
57	Mandibula	http://purl.obolibrary.org/obo/FBbt_00001738	larval mandibular segment
58	Mandibula	http://purl.obolibrary.org/obo/FBbt_00110845	presumptive premandibular bristle
59	Mandibula	http://purl.obolibrary.org/obo/FBbt_00110846	presumptive premandibular suture
60	Mandibula	http://purl.obolibrary.org/obo/FBbt_00001621	mandibular/maxillary embryonic fiber tract founder cluster
61	Mandibula	http://purl.obolibrary.org/obo/FBbt_00001640	mandibular/maxillary embryonic fiber tract
62	Mandibular neuromeres		
63	Maxilla	http://purl.obolibrary.org/obo/FBbt_00007158	adult maxillary neuromere
64	Maxilla	http://purl.obolibrary.org/obo/FBbt_00007161	maxillary subesophageal commissure
65	Maxilla	http://purl.obolibrary.org/obo/FBbt_00001085	embryonic maxillary neuromere
66	Maxilla	http://purl.obolibrary.org/obo/FBbt_00002644	dorsomedial papilla
67	Maxilla	http://purl.obolibrary.org/obo/FBbt_00002640	antenno-maxillary complex
68	Maxilla	http://purl.obolibrary.org/obo/FBbt_00000013	maxillary segment
69	Maxilla	http://purl.obolibrary.org/obo/FBbt_00002690	terminal organ
70	Maxilla	http://purl.obolibrary.org/obo/FBbt_00002689	larval maxillary segment sense organ
71	Maxilla	http://purl.obolibrary.org/obo/FBbt_00002683	cirri
72	Maxilla	http://purl.obolibrary.org/obo/FBbt_00007381	spinule of maxillary palpus
73	Maxilla	http://purl.obolibrary.org/obo/FBbt_00007353	maxillary palp olfactory receptor neuron
74	Maxilla	http://purl.obolibrary.org/obo/FBbt_00067035	maxillary palp basiconic sensillum pb2
75	Maxilla	http://purl.obolibrary.org/obo/FBbt_00067040	maxillary palp basiconic sensillum pb1
76	Maxilla	http://purl.obolibrary.org/obo/FBbt_00067006	maxillary palp basiconic sensillum pb3
77	Maxilla	http://purl.obolibrary.org/obo/FBbt_00047749	larval maxillary VPM neuron
78	Maxilla	http://purl.obolibrary.org/obo/FBbt_00047758	larval maxillary VUM neuron 1
79	Maxilla	http://purl.obolibrary.org/obo/FBbt_00047756	larval maxillary VUM neuron
80	Maxilla	http://purl.obolibrary.org/obo/FBbt_00047754	cell body rind of larval maxillary neuromere
81	Maxilla	http://purl.obolibrary.org/obo/FBbt_00047762	larval maxillary VUM neuron 3
82	Maxilla	http://purl.obolibrary.org/obo/FBbt_00047761	larval maxillary VUM neuron 2
83	Maxilla	http://purl.obolibrary.org/obo/FBbt_00100334	maxillary nerve
84	Maxilla	http://purl.obolibrary.org/obo/FBbt_00004536	lacinia
85	Maxilla	http://purl.obolibrary.org/obo/FBbt_00004546	maxillary palpus
86	Maxilla	http://purl.obolibrary.org/obo/FBbt_00004543	adult maxillary structure
87	Maxilla	http://purl.obolibrary.org/obo/FBbt_00004545	maxillary lobe
88	Maxilla	http://purl.obolibrary.org/obo/FBbt_00003263	proboscis muscle 2
89	Maxilla	http://purl.obolibrary.org/obo/FBbt_00003265	maxillary muscle 4
90	Maxilla	http://purl.obolibrary.org/obo/FBbt_00003517	maxillary apodeme
91	Maxilla	http://purl.obolibrary.org/obo/FBbt_00001975	larval maxillary neuromere
92	Maxilla	http://purl.obolibrary.org/obo/FBbt_00001979	embryonic/larval maxillary nerve
93	Maxilla	http://purl.obolibrary.org/obo/FBbt_00005444	maxillary organ specific anlage
94	Maxilla	http://purl.obolibrary.org/obo/FBbt_00004160	maxillary palp bristle
95	Maxilla	http://purl.obolibrary.org/obo/FBbt_00004158	maxillary palp sense organ
96	Maxilla	http://purl.obolibrary.org/obo/FBbt_00004159	maxillary palp sensillum basiconicum
97	Maxilla	http://purl.obolibrary.org/obo/FBbt_00005544	maxillary sensory complex primordium
98	Maxilla	http://purl.obolibrary.org/obo/FBbt_00004028	adult labial nerve
99	Maxilla	http://purl.obolibrary.org/obo/FBbt_00004043	adult maxillary nerve
100	Maxilla	http://purl.obolibrary.org/obo/FBbt_00040057	anterior maxillary sensory center
101	Maxilla	http://purl.obolibrary.org/obo/FBbt_00040056	posterior maxillary sensory center
102	Maxilla	http://purl.obolibrary.org/obo/FBbt_00015039	ventrolateral neuropil of larval maxillary segment
103	Maxilla	http://purl.obolibrary.org/obo/FBbt_00015038	dorsomedial neuropil of larval maxillary segment
104	Maxilla	http://purl.obolibrary.org/obo/FBbt_00015037	dorsolateral neuropil of larval maxillary segment
105	Maxilla	http://purl.obolibrary.org/obo/FBbt_00015036	centromedial neuropil of larval maxillary segment
106	Maxilla	http://purl.obolibrary.org/obo/FBbt_00015041	central neuropil of larval maxillary segment
107	Maxilla	http://purl.obolibrary.org/obo/FBbt_00015040	ventromedial neuropil of larval maxillary segment
108	Maxilla	http://purl.obolibrary.org/obo/FBbt_00015035	centrolateral neuropil of larval maxillary segment
109	Maxilla	http://purl.obolibrary.org/obo/FBbt_00003098	maxillary palpus trachea
110	Maxilla	http://purl.obolibrary.org/obo/FBbt_00005618	embryonic maxillary sensory complex
111	Maxilla	http://purl.obolibrary.org/obo/FBbt_00003016	adult maxillary segment
112	Maxilla	http://purl.obolibrary.org/obo/FBbt_00007628	maxillary segment anterior compartment
113	Maxilla	http://purl.obolibrary.org/obo/FBbt_00007629	maxillary segment posterior compartment
114	Maxilla	http://purl.obolibrary.org/obo/FBbt_00110654	adult maxillary-labial nerve
115	Maxilla	http://purl.obolibrary.org/obo/FBbt_00002717	hypomaxillary organ
116	Maxilla	http://purl.obolibrary.org/obo/FBbt_00002716	embryonic/larval maxillary chordotonal organ with two scolopidia
117	Maxilla	http://purl.obolibrary.org/obo/FBbt_00000164	embryonic maxillary segment
118	Maxilla	http://purl.obolibrary.org/obo/FBbt_00001739	larval maxillary segment
119	Maxilla	http://purl.obolibrary.org/obo/FBbt_00110816	presumptive maxillary palpus
120	Maxilla	http://purl.obolibrary.org/obo/FBbt_00001620	maxillary/labial embryonic fiber tract founder cluster
121	Maxilla	http://purl.obolibrary.org/obo/FBbt_00001621	mandibular/maxillary embryonic fiber tract founder cluster
122	Maxilla	http://purl.obolibrary.org/obo/FBbt_00001639	maxillary/labial embryonic fiber tract
123	Maxilla	http://purl.obolibrary.org/obo/FBbt_00001640	mandibular/maxillary embryonic fiber tract
124	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007145	adult protocerebrum
125	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110126	inferior ventrolateral protocerebrum IVLP-VLP neuron
126	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110125	inferior ventrolateral protocerebrum local IVLP-IVLP neuron
127	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110123	cell body rind of ventrolateral protocerebrum
128	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00001066	embryonic protocerebrum
129	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00003627	protocerebrum
130	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00003928	antennal lobe glomerulus VP2
131	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00003929	antennal lobe glomerulus VP3
132	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007465	corpus cardiacum innervating neuron CC-LP
133	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007462	corpus allatum innervating neuron CA-LP 2
134	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007461	corpus allatum innervating neuron CA-LP 1
135	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007457	prothoracic gland innervating neuron PG-LP
136	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111632	larval odd neuron of the inferior protocerebrum
137	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100356	wedge commissure
138	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100339	anterior superior lateral protocerebrum fascicle
139	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00045027	wedge
140	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00045032	superior intermediate protocerebrum
141	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00045039	antler
142	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00045037	crepine
143	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111361	ventrolateral protocerebrum local VLP1 neuron
144	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111360	intrinsic ventrolateral protocerebrum neuron
145	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110034	dorsal anterior lateral neuron of the protocerebrum
146	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007057	adult inferior lateral protocerebrum
147	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007058	ventrolateral protocerebrum
148	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007055	superior medial protocerebrum
149	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007056	adult inferior medial protocerebrum
150	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007053	lateral horn
151	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007054	superior lateral protocerebrum
152	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007068	embryonic/larval ventrolateral protocerebrum
153	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007066	embryonic/larval posterior superior medial protocerebrum
154	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007064	embryonic/larval superior lateral protocerebrum
155	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007065	embryonic/larval anterior superior medial protocerebrum
156	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111317	adult CCAP protocerebrum neuron
157	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111344	larval CCAP protocerebrum IN-2 neuron
158	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111343	larval CCAP protocerebrum IN-1 neuron
159	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111342	larval CCAP protocerebrum neuron
160	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007071	embryonic/larval ventro-lateral protocerebrum
161	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007070	embryonic/larval posterior inferior protocerebrum
162	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007077	superior posterior lateral protocerebrum commissure
163	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111295	ventrolateral protocerebrum projection neuron 1
164	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111204	embryonic/larval clamp
165	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111203	embryonic/larval superior medial protocerebrum
166	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00001925	embryonic/larval protocerebrum
167	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00005549	protocerebrum primordium
168	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00047314	serotonergic LP neuron
169	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00047326	adult serotonergic DP neuron
170	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00047325	adult serotonergic AP neuron
171	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110922	larval Hugin neuron of the protocerebrum
172	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040037	inferior neuropils
173	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040049	inferior clamp
174	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040048	superior clamp
175	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040042	posterior ventrolateral protocerebrum
176	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040046	posterior superior lateral protocerebrum
177	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040045	anterior superior lateral protocerebrum
178	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040044	posterior lateral protocerebrum
179	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040043	anterior ventrolateral protocerebrum
180	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040050	inferior bridge
181	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040063	posterior superior medial protocerebrum
182	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040062	anterior superior medial protocerebrum
183	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100209	cell body rind of anterior ventrolateral protocerebrum
184	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100202	cell body rind of superior lateral protocerebrum
185	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100203	cell body rind of posterior lateral protocerebrum
186	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100204	cell body rind of superior medial protocerebrum
187	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007666	cell body rind of anterior superior medial protocerebrum
188	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007667	cell body rind of posterior superior medial protocerebrum
189	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007723	embryonic/larval posterior lateral protocerebrum
190	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007721	embryonic/larval superior intermediate protocerebrum
191	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00001587	serotonergic IP neuron
192	Protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110874	inferior ventrolateral protocerebrum local IVLP neuron
193	Thoracic ganglion	http://purl.obolibrary.org/obo/FBbt_00111082	adult thoracico-abdominal ganglion cell body rind
194	Thoracic ganglion	http://purl.obolibrary.org/obo/FBbt_00110051	adult Tachykinin neuron of the thoracic-abdominal ganglion
195	Thoracic ganglion	http://purl.obolibrary.org/obo/FBbt_00004052	thoracico-abdominal ganglion
196	Thoracic ganglion	http://purl.obolibrary.org/obo/FBbt_00047528	neuron projection bundle of thoracico-abdominal ganglion
197	Thoracic ganglion	http://purl.obolibrary.org/obo/FBbt_00110881	adult GPA2/GPB5 neuron of the thoracico-abdominal ganglion
198	Thoracic ganglion	http://purl.obolibrary.org/obo/FBbt_00047135	adult DH44 neuron of thoracico-abdominal ganglion
199	Thoracic ganglion 1		
200	Thoracic ganglion 2	http://purl.obolibrary.org/obo/FBbt_00110881	adult GPA2/GPB5 neuron of the thoracico-abdominal ganglion
201	Thoracic ganglion 3		
202	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00003766	Pdf neuron close to tritocerebrum
203	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00007147	adult tritocerebrum
204	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00001068	embryonic tritocerebrum
205	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00003999	tritocerebrum
206	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00110039	larval tritocerebral Tr Tachykinin neuron
207	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00110050	adult tritocerebral TC1 Tachykinin neuron
208	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00001962	embryonic/larval tritocerebrum
209	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00100176	pupal Pdf neuron close to tritocerebrum
210	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00007720	ventromedial neuropil of larval tritocerebrum
211	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00007717	central neuropil of larval tritocerebrum
212	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00007718	centromedial neuropil of larval tritocerebrum
213	Tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00007719	dorsomedial neuropil of larval tritocerebrum
214	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007226	local interneuron of larval antennal lobe
215	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007225	embryonic/larval antennal lobe projection neuron
216	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00110146	octopaminergic AL2b1 neuron
217	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00110144	octopaminergic AL2i4 neuron
218	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00110145	octopaminergic AL2b neuron
219	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00110142	octopaminergic AL2i2 neuron
220	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007127	embryonic/larval antennal lobe
221	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00110143	octopaminergic AL2i3 neuron
222	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007148	embryonic/larval antennal lobe tract
223	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007107	antennal lobe glomerulus VL2p
224	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007105	antennal lobe glomerulus VC3l
225	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007106	antennal lobe glomerulus VL2a
226	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007172	larval antennal lobe glomerulus m1
227	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007170	larval antennal lobe glomerulus a7
228	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007171	larval antennal lobe glomerulus a8
229	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007178	larval antennal lobe glomerulus m6
230	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007179	larval antennal lobe glomerulus m7
231	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007176	larval antennal lobe glomerulus m4
232	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007177	larval antennal lobe glomerulus m5
233	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007174	larval antennal lobe glomerulus m2
234	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007175	larval antennal lobe glomerulus m3
235	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007183	larval antennal lobe glomerulus p2
236	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007184	larval antennal lobe glomerulus p3
237	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007182	larval antennal lobe glomerulus p1
238	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007180	larval antennal lobe glomerulus m8
239	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007187	larval antennal lobe glomerulus p6
240	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007188	larval antennal lobe glomerulus p7
241	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007185	larval antennal lobe glomerulus p4
242	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007186	larval antennal lobe glomerulus p5
243	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007156	larval antennal lobe glomerulus a3
244	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007154	larval antennal lobe glomerulus a1
245	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007155	larval antennal lobe glomerulus a2
246	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007153	embryonic/larval antennal lobe glomerulus
247	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007169	larval antennal lobe glomerulus a6
248	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007167	larval antennal lobe glomerulus a4
249	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007168	larval antennal lobe glomerulus a5
250	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007103	antennal lobe glomerulus VA7l
251	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007104	antennal lobe glomerulus VC3m
252	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007101	antennal lobe glomerulus VA1d
253	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007102	antennal lobe glomerulus VA7m
254	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007100	antennal lobe glomerulus VA1 medial compartment
255	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00110140	octopaminergic AL2i neuron
256	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00110141	octopaminergic AL2i1 neuron
257	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00110138	glutamatergic local interneuron of the adult antennal lobe
258	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00110139	octopaminergic AL2 neuron
259	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007475	adult antennal lobe projection neuron DP1l adPN
260	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007476	adult antennal lobe projection neuron VC1 lPN
261	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007482	transverse antennal lobe tract
262	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003928	antennal lobe glomerulus VP2
263	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003927	antennal lobe glomerulus VP1
264	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003929	antennal lobe glomerulus VP3
265	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003924	antennal lobe
266	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003926	antennal lobe glomerulus VP
267	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003925	antennal lobe glomerulus
268	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003933	antennal lobe glomerulus DA2
269	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003932	antennal lobe glomerulus DA1
270	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003938	antennal lobe glomerulus VA6
271	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003935	antennal lobe glomerulus DA4
272	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003934	antennal lobe glomerulus DA3
273	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003937	antennal lobe glomerulus VA5
274	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00003936	antennal lobe glomerulus VA1
275	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007402	GABAergic local interneuron of the adult antennal lobe
276	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007403	cholinergic local interneuron of the adult antennal lobe
277	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007422	antennal lobe projection neuron
278	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007417	GABAergic local interneuron of larval antennal lobe
279	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007415	adult multiglomerular antennal lobe projection neuron lPN
280	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007414	adult multiglomerular antennal lobe projection neuron vPN
281	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007401	adult antennal lobe
282	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007456	persistent antennal lobe projection neuron
283	antennal lobe	http://purl.obolibrary.org/obo/FBbt_00007454	adult antennal lobe projection neuron VM7v adPN
