# FBbt ID	Foreign ID	Type	FBbt label	Comment

# Mappings with CL
FBbt:00007233	UBERON:6007233	exact	internal sensillum
FBbt:00007240	UBERON:6007240	exact	embryonic/larval sensillum
FBbt:00007242	UBERON:6007242	exact	embryonic/larval head sensillum
FBbt:00007245	UBERON:6007245	exact	cuticular specialization
FBbt:00007248	UBERON:6007248	exact	chorionic specialization
FBbt:00007280	UBERON:6007280	exact	embryonic/larval head sense organ
FBbt:00007284	UBERON:6007284	exact	region of integument
FBbt:00007285	UBERON:6007285	exact	segmental subdivision of integument
FBbt:00007288	UBERON:6007288	exact	integumentary specialization
FBbt:00007289	UBERON:6007289	exact	tagmatic subdivision of integument
FBbt:00007331	UBERON:6007331	exact	segmental subdivision of organ system
FBbt:00007373	UBERON:6007373	exact	internal sense organ
FBbt:00007424	UBERON:6007424	exact	epithelial furrow
FBbt:00016022	UBERON:6016022	exact	abdominal histoblast primordium
FBbt:00017021	UBERON:6017021	exact	abdominal histoblast anlage
FBbt:00025991	UBERON:6025991	exact	anterior ectoderm derivative
FBbt:00025993	UBERON:6025993	exact	ventral ectoderm derivative
FBbt:00026000	UBERON:6026000	exact	trunk mesoderm derivative
FBbt:00026002	UBERON:6026002	exact	visceral mesoderm derivative
FBbt:00040003	UBERON:6040003	exact	non-connected developing system
FBbt:00040005	UBERON:6040005	exact	synaptic neuropil
FBbt:00040007	UBERON:6040007	exact	synaptic neuropil domain
FBbt:00041000	UBERON:6041000	exact	synaptic neuropil block
FBbt:00057001	UBERON:6057001	exact	anterior-posterior subdivision of organism
FBbt:00100153	UBERON:6100153	exact	sensillum row
FBbt:00110636	UBERON:6110636	exact	adult cerebral ganglion
FBbt:00110746	UBERON:6110746	exact	presumptive prothoracic metatarsus
FBbt:00110811	UBERON:6110811	exact	presumptive arista

# Imported mappings from CL's xrefs
FBbt:00001691	CL:0000398	exact	polygonal cell
FBbt:00004935	CL:0000020	exact	spermatogonium
FBbt:00000092	CL:0000301	exact	primordial germ cell
FBbt:00005063	CL:0000387	exact	hemocyte
FBbt:00003219	CL:0000462	exact	adepithelial cell
FBbt:00001666	CL:0000465	exact	cardioblast
FBbt:00005797	CL:1000155	exact	Malpighian tubule Type II cell
