flow	super_class	cell_class	cell_sub_class	cell_type	hemibrain_type	specificity	FBbt_id	FBbt_name
intrinsic	central				CL089_c	parent_term	FBbt:20000794	adult clamp neuron 089
intrinsic	central				CL090_a	parent_term	FBbt:20000795	adult clamp neuron 090
intrinsic	central				CL090_b	parent_term	FBbt:20000795	adult clamp neuron 090
intrinsic	central				CL090_c	parent_term	FBbt:20000795	adult clamp neuron 090
intrinsic	central				CL090_e	parent_term	FBbt:20000795	adult clamp neuron 090
intrinsic	central				CL091		FBbt:20000796	adult clamp neuron 091
intrinsic	central				CL092		FBbt:20000797	adult clamp neuron 092
intrinsic	central				CL093		FBbt:20000798	adult clamp neuron 093
intrinsic	central				CL094		FBbt:20000799	adult clamp neuron 094
intrinsic	central				CL095		FBbt:20000800	adult clamp neuron 095
intrinsic	central				CL096		FBbt:20000801	adult clamp neuron 096
intrinsic	central				CL097		FBbt:20000802	adult clamp neuron 097
intrinsic	central				CL098		FBbt:20000803	adult clamp neuron 098
intrinsic	central				CL100		FBbt:20000805	adult clamp neuron 100
intrinsic	central				CL101		FBbt:20000806	adult clamp neuron 101
intrinsic	central				CL102		FBbt:20000807	adult clamp neuron 102
intrinsic	central				CL104		FBbt:20000809	adult clamp neuron 104
intrinsic	central				CL107		FBbt:20000812	adult clamp neuron 107
intrinsic	central				CL108		FBbt:20000813	adult clamp neuron 108
intrinsic	central				CL109		FBbt:20000814	adult clamp neuron 109
intrinsic	central				CL110		FBbt:20000815	adult clamp neuron 110
intrinsic	central				CL111		FBbt:20000816	adult clamp neuron 111
intrinsic	central				CL112		FBbt:20000817	adult clamp neuron 112
intrinsic	central				CL113		FBbt:20000818	adult clamp neuron 113
intrinsic	central				CL114		FBbt:20000819	adult clamp neuron 114
intrinsic	central				CL115		FBbt:20000820	adult clamp neuron 115
intrinsic	central				CL116		FBbt:20000821	adult clamp neuron 116
intrinsic	central				CL118		FBbt:20000823	adult clamp neuron 118
intrinsic	central				CL121,CL122		FBbt:20000826	adult clamp neuron 121
intrinsic	central				CL123,CRE061		FBbt:20000828	adult clamp neuron 123
intrinsic	central				CL126		FBbt:20000831	adult clamp neuron 126
intrinsic	central				CL127		FBbt:20000832	adult clamp neuron 127
intrinsic	central				CL129		FBbt:20000834	adult clamp neuron 129
intrinsic	central				CL130		FBbt:20000835	adult clamp neuron 130
intrinsic	central				CL131		FBbt:20000836	adult clamp neuron 131
intrinsic	central				CL132		FBbt:20000837	adult clamp neuron 132
intrinsic	central				CL133		FBbt:20000838	adult clamp neuron 133
intrinsic	central				CL135		FBbt:20000840	adult clamp neuron 135
intrinsic	central				CL136		FBbt:20000841	adult clamp neuron 136
intrinsic	central				CL140		FBbt:20000845	adult clamp neuron 140
intrinsic	central				CL141		FBbt:20000846	adult clamp neuron 141
intrinsic	central				CL142		FBbt:20000847	adult clamp neuron 142
intrinsic	central				CL143		FBbt:20000848	adult clamp neuron 143
intrinsic	central				CL144		FBbt:20000849	adult clamp neuron 144
intrinsic	central				CL146		FBbt:20000851	adult clamp neuron 146
intrinsic	central				CL149		FBbt:20000854	adult clamp neuron 149
intrinsic	central				CL150		FBbt:20000855	adult clamp neuron 150
intrinsic	central				CL151		FBbt:20000856	adult clamp neuron 151
intrinsic	central				CL152		FBbt:20000857	adult clamp neuron 152
intrinsic	central				CL153		FBbt:20000858	adult clamp neuron 153
intrinsic	central				CL154		FBbt:20000859	adult clamp neuron 154
intrinsic	central				CL155		FBbt:20000860	adult clamp neuron 155
intrinsic	central				CL156		FBbt:20000861	adult clamp neuron 156
intrinsic	central				CL157		FBbt:20000862	adult clamp neuron 157
intrinsic	central				CL158		FBbt:20000863	adult clamp neuron 158
intrinsic	central				CL159		FBbt:20000864	adult clamp neuron 159
intrinsic	central				CL160		FBbt:20000865	adult clamp neuron 160
intrinsic	central				CL162		FBbt:20000867	adult clamp neuron 162
intrinsic	central				CL165		FBbt:20000870	adult clamp neuron 165
intrinsic	central				CL166,CL168		FBbt:20000871	adult clamp neuron 166
intrinsic	central				CL169		FBbt:20000874	adult clamp neuron 169
intrinsic	central				CL170		FBbt:20000875	adult clamp neuron 170
intrinsic	central				CL171		FBbt:20000876	adult clamp neuron 171
intrinsic	central				CL172		FBbt:20000877	adult clamp neuron 172
intrinsic	central				CL175		FBbt:20000880	adult clamp neuron 175
intrinsic	central				CL176		FBbt:20000881	adult clamp neuron 176
intrinsic	central				CL177		FBbt:20000882	adult clamp neuron 177
intrinsic	central				CL178		FBbt:20000883	adult clamp neuron 178
intrinsic	central				CL179		FBbt:20000884	adult clamp neuron 179
intrinsic	central				CL180		FBbt:20000885	adult clamp neuron 180
intrinsic	central				CL182		FBbt:20000887	adult clamp neuron 182
intrinsic	central				CL183		FBbt:20000888	adult clamp neuron 183
intrinsic	central				CL186		FBbt:20000891	adult clamp neuron 186
intrinsic	central				CL187		FBbt:20000892	adult clamp neuron 187
intrinsic	central				CL195		FBbt:20000900	adult clamp neuron 195
intrinsic	central				CL199		FBbt:20000904	adult clamp neuron 199
intrinsic	central				CL200		FBbt:20000905	adult clamp neuron 200
intrinsic	central				CL201		FBbt:20000906	adult clamp neuron 201
intrinsic	central				CL203		FBbt:20000908	adult clamp neuron 203
intrinsic	central				CL204		FBbt:20000909	adult clamp neuron 204
intrinsic	central				CL205		FBbt:20000910	adult clamp neuron 205
intrinsic	central				CL208		FBbt:20000913	adult clamp neuron 208
intrinsic	central				CL209		FBbt:20000914	adult clamp neuron 209
intrinsic	central				CL210		FBbt:20000915	adult clamp neuron 210
intrinsic	central				CL211		FBbt:20000916	adult clamp neuron 211
intrinsic	central				CL212		FBbt:20000917	adult clamp neuron 212
intrinsic	central				CL213		FBbt:20000918	adult clamp neuron 213
intrinsic	central				CL214		FBbt:20000919	adult clamp neuron 214
intrinsic	central				CL215		FBbt:20000920	adult clamp neuron 215
intrinsic	central				CL216		FBbt:20000921	adult clamp neuron 216
intrinsic	central				CL228,SMP491		FBbt:20000933	adult clamp neuron 228
intrinsic	central				CL231,CL238		FBbt:20000936	adult clamp neuron 231
intrinsic	central				CL234		FBbt:20000939	adult clamp neuron 234
intrinsic	central				CL235		FBbt:20000940	adult clamp neuron 235
intrinsic	central				CL236		FBbt:20000941	adult clamp neuron 236
intrinsic	central				CL237		FBbt:20000942	adult clamp neuron 237
intrinsic	central				CL239		FBbt:20000944	adult clamp neuron 239
intrinsic	central				CL244		FBbt:20000949	adult clamp neuron 244
intrinsic	central				CL245		FBbt:20000950	adult clamp neuron 245
intrinsic	central				CL246		FBbt:20000951	adult clamp neuron 246
intrinsic	central				CL248		FBbt:20000953	adult clamp neuron 248
intrinsic	central				CL250		FBbt:20000955	adult clamp neuron 250
intrinsic	central				CL251		FBbt:20000956	adult clamp neuron 251
intrinsic	central				CL252		FBbt:20000957	adult clamp neuron 252
intrinsic	central				CL253		FBbt:20000958	adult clamp neuron 253
intrinsic	central				CL254		FBbt:20000959	adult clamp neuron 254
intrinsic	central				CL255		FBbt:20000960	adult clamp neuron 255
intrinsic	central				CL256		FBbt:20000961	adult clamp neuron 256
intrinsic	central				CL257		FBbt:20000962	adult clamp neuron 257
intrinsic	central				CL258		FBbt:20000963	adult clamp neuron 258
intrinsic	central				CL259, CL260		FBbt:20000964	adult clamp neuron 259
intrinsic	central				CL263		FBbt:20000968	adult clamp neuron 263
intrinsic	central				CL264		FBbt:20000969	adult clamp neuron 264
intrinsic	central				CL265		FBbt:20000970	adult clamp neuron 265
intrinsic	central				CL267		FBbt:20000972	adult clamp neuron 267
intrinsic	central				CL268		FBbt:20000973	adult clamp neuron 268
intrinsic	central				CL269		FBbt:20000974	adult clamp neuron 269
intrinsic	central				CL271		FBbt:20000976	adult clamp neuron 271
intrinsic	central				CL272_a	parent_term	FBbt:20000977	adult clamp neuron 272
intrinsic	central				CL272_b	parent_term	FBbt:20000977	adult clamp neuron 272
intrinsic	central				CL273		FBbt:20000978	adult clamp neuron 273
intrinsic	central				CL278		FBbt:20000983	adult clamp neuron 278
intrinsic	central				CL279		FBbt:20000984	adult clamp neuron 279
intrinsic	central				CL282		FBbt:20000987	adult clamp neuron 282
intrinsic	central				CL286		FBbt:20000991	adult clamp neuron 286
intrinsic	central				CL287		FBbt:20000992	adult clamp neuron 287
intrinsic	central				CL288		FBbt:20000993	adult clamp neuron 288
intrinsic	central				CL289		FBbt:20000994	adult clamp neuron 289
intrinsic	central				CL290		FBbt:20000995	adult clamp neuron 290
intrinsic	central				CL291		FBbt:20000996	adult clamp neuron 291
intrinsic	central				CL293		FBbt:20000998	adult clamp neuron 293
intrinsic	central				CL294		FBbt:20000999	adult clamp neuron 294
intrinsic	central				CL301,CL302		FBbt:20001006	adult clamp neuron 301
intrinsic	central				CL303		FBbt:20001008	adult clamp neuron 303
intrinsic	central				CL308		FBbt:20001013	adult clamp neuron 308
intrinsic	central				CL309		FBbt:20001014	adult clamp neuron 309
intrinsic	central				CL310		FBbt:20001015	adult clamp neuron 310
intrinsic	central				CL311		FBbt:20001016	adult clamp neuron 311
intrinsic	central				CL312		FBbt:20001017	adult clamp neuron 312
intrinsic	central				CL313		FBbt:20001018	adult clamp neuron 313
intrinsic	central				CL314		FBbt:20001019	adult clamp neuron 314
intrinsic	central				CL315		FBbt:20001020	adult clamp neuron 315
intrinsic	central				CL316		FBbt:20001021	adult clamp neuron 316
intrinsic	central				CL317		FBbt:20001022	adult clamp neuron 317
intrinsic	central				CL318		FBbt:20001023	adult clamp neuron 318
intrinsic	central				CL319		FBbt:20001024	adult clamp neuron 319
intrinsic	central				CL321		FBbt:20001026	adult clamp neuron 321
intrinsic	central				CL322		FBbt:20001027	adult clamp neuron 322
intrinsic	central				CL326		FBbt:20001031	adult clamp neuron 326
intrinsic	central				CL327		FBbt:20001032	adult clamp neuron 327
intrinsic	central				CL328,IB070,IB071		FBbt:20001033	adult clamp neuron 328
intrinsic	central				CL333		FBbt:20001038	adult clamp neuron 333
intrinsic	central				CL335		FBbt:20001040	adult clamp neuron 335
intrinsic	central				CL336		FBbt:20001041	adult clamp neuron 336
intrinsic	central				CL339		FBbt:20001044	adult clamp neuron 339
intrinsic	central				CL340		FBbt:20001045	adult clamp neuron 340
intrinsic	central				CL344		FBbt:20001049	adult clamp neuron 344
intrinsic	central				CL348		FBbt:20001053	adult clamp neuron 348
intrinsic	central				CL352		FBbt:20001057	adult clamp neuron 352
intrinsic	central				CL356		FBbt:20001061	adult clamp neuron 356
intrinsic	central				CL359		FBbt:20001064	adult clamp neuron 359
intrinsic	central				CL360		FBbt:20001065	adult clamp neuron 360
intrinsic	central				CL361		FBbt:20001066	adult clamp neuron 361
intrinsic	central				CL362		FBbt:20001067	adult clamp neuron 362
intrinsic	central				CL364		FBbt:20001069	adult clamp neuron 364
intrinsic	central				CRE001		FBbt:20001070	adult crepine neuron 001
intrinsic	central				CRE004		FBbt:20001073	adult crepine neuron 004
intrinsic	central				CRE005		FBbt:20001074	adult crepine neuron 005
intrinsic	central				CRE006		FBbt:20001075	adult crepine neuron 006
intrinsic	central				CRE007		FBbt:20001076	adult crepine neuron 007
intrinsic	central				CRE008,CRE010		FBbt:20001077	adult crepine neuron 008
intrinsic	central				CRE009		FBbt:20001078	adult crepine neuron 009
intrinsic	central				CRE011		FBbt:20001080	adult crepine neuron 011
intrinsic	central				CRE012		FBbt:20001081	adult crepine neuron 012
intrinsic	central				CRE013		FBbt:20001082	adult crepine neuron 013
intrinsic	central				CRE015		FBbt:20001084	adult crepine neuron 015
intrinsic	central				CRE016		FBbt:20001085	adult crepine neuron 016
intrinsic	central				CRE017		FBbt:20001086	adult crepine neuron 017
intrinsic	central				CRE018		FBbt:20001087	adult crepine neuron 018
intrinsic	central				CRE019		FBbt:20001088	adult crepine neuron 019
intrinsic	central				CRE020		FBbt:20001089	adult crepine neuron 020
intrinsic	central				CRE021		FBbt:20001090	adult crepine neuron 021
intrinsic	central				CRE022		FBbt:20001091	adult crepine neuron 022
intrinsic	central				CRE023		FBbt:20001092	adult crepine neuron 023
intrinsic	central				CRE024		FBbt:20001093	adult crepine neuron 024
intrinsic	central				CRE025		FBbt:20001094	adult crepine neuron 025
intrinsic	central				CRE027		FBbt:20001096	adult crepine neuron 027
intrinsic	central				CRE040		FBbt:20001109	adult crepine neuron 040
intrinsic	central				CRE041		FBbt:20001110	adult crepine neuron 041
intrinsic	central				CRE042		FBbt:20001111	adult crepine neuron 042
intrinsic	central				CRE043		FBbt:20001112	adult crepine neuron 043
intrinsic	central				CRE044		FBbt:20001113	adult crepine neuron 044
intrinsic	central				CRE045, CRE046		FBbt:20001114	adult crepine neuron 045
intrinsic	central				CRE048		FBbt:20001117	adult crepine neuron 048
intrinsic	central				CRE049		FBbt:20001118	adult crepine neuron 049
intrinsic	central				CRE050		FBbt:20001119	adult crepine neuron 050
intrinsic	central				CRE056		FBbt:20001125	adult crepine neuron 056
intrinsic	central				CRE059		FBbt:20001128	adult crepine neuron 059
intrinsic	central				CRE060,CRE067		FBbt:20001129	adult crepine neuron 060
intrinsic	central				CRE065		FBbt:20001134	adult crepine neuron 065
intrinsic	central				CRE066		FBbt:20001135	adult crepine neuron 066
intrinsic	central				CRE068		FBbt:20001137	adult crepine neuron 068
intrinsic	central				CRE069		FBbt:20001138	adult crepine neuron 069
intrinsic	central				CRE070		FBbt:20001139	adult crepine neuron 070
intrinsic	central				CRE071		FBbt:20001140	adult crepine neuron 071
intrinsic	central				CRE072		FBbt:20001141	adult crepine neuron 072
intrinsic	central				CRE074		FBbt:20001143	adult crepine neuron 074
intrinsic	central				CRE075		FBbt:20001144	adult crepine neuron 075
intrinsic	central				CRE076		FBbt:20001145	adult crepine neuron 076
intrinsic	central				CRE077		FBbt:20001146	adult crepine neuron 077
intrinsic	central				CRE078		FBbt:20001147	adult crepine neuron 078
intrinsic	central				CRE079		FBbt:20001148	adult crepine neuron 079
intrinsic	central				CRE081		FBbt:20001150	adult crepine neuron 081
intrinsic	central				CRE082		FBbt:20001151	adult crepine neuron 082
intrinsic	central				CRE087		FBbt:20001156	adult crepine neuron 087
intrinsic	central				CRE088		FBbt:20001157	adult crepine neuron 088
intrinsic	central				CRE096		FBbt:20001165	adult crepine neuron 096
intrinsic	central				CRE100		FBbt:20001169	adult crepine neuron 100
intrinsic	central				CRE102		FBbt:20001171	adult crepine neuron 102
intrinsic	central				CRE104		FBbt:20001173	adult crepine neuron 104
intrinsic	central				CRE105		FBbt:20001174	adult crepine neuron 105
intrinsic	central				CRE106		FBbt:20001175	adult crepine neuron 106
intrinsic	central				CRE107		FBbt:20001176	adult crepine neuron 107
intrinsic	central				CRE108		FBbt:20001177	adult crepine neuron 108
intrinsic	central				CRZ01,CRZ02	parent_term	FBbt:00051053	adult corazonin neuron
intrinsic	central				CSD		FBbt:00007405	adult CSD interneuron
intrinsic	optic	ME>LO	tangential		CT1		FBbt:00048245	tangential neuron CT1
intrinsic	central	ALPN	uniglomerular		D_adPN		FBbt:00067355	adult antennal lobe projection neuron D adPN
intrinsic	central	ALPN	uniglomerular		DA1_lPN		FBbt:00067363	adult antennal lobe projection neuron DA1 lPN
intrinsic	central	ALPN	uniglomerular		DA1_vPN		FBbt:00067372	adult antennal lobe projection neuron DA1 vPN
intrinsic	central	ALPN	uniglomerular		DA2_lPN		FBbt:00110882	adult antennal lobe projection neuron DA2 lPN
intrinsic	central	ALPN	uniglomerular		DA3_adPN		FBbt:00100384	adult antennal lobe projection neuron DA3 adPN
intrinsic	central	ALPN	uniglomerular		DA4l_adPN		FBbt:00100367	adult antennal lobe projection neuron DA4l adPN
intrinsic	central	ALPN	uniglomerular		DA4m_adPN		FBbt:00047714	adult antennal lobe projection neuron DA4m adPN
intrinsic	central	ALPN	uniglomerular		DC1_adPN		FBbt:00067014	adult antennal lobe projection neuron DC1 adPN
intrinsic	central	ALPN	uniglomerular		DC2_adPN		FBbt:00067354	adult antennal lobe projection neuron DC2 adPN
intrinsic	central	ALPN	uniglomerular		DC3_adPN		FBbt:00040000	adult antennal lobe projection neuron DC3 adPN
intrinsic	central	ALPN	uniglomerular		DC4_adPN		FBbt:00111211	adult antennal lobe projection neuron DC4 adPN
intrinsic	central	ALPN	uniglomerular		DC4_vPN		FBbt:00049771	adult antennal lobe projection neuron DC4 vPN
intrinsic	visual_centrifugal				DCH		FBbt:00048126	dorsal centrifugal horizontal neuron
intrinsic	central	CX			Delta7	parent_term	FBbt:00049807	adult intrinsic protocerebral bridge 18 glomeruli-delta7 neuron
intrinsic	central				DGI		FBbt:00047215	adult dorsal giant interneuron
intrinsic	central	ALPN	uniglomerular		DL1_adPN		FBbt:00067353	adult antennal lobe projection neuron DL1 adPN
intrinsic	central	ALPN	uniglomerular		DL2d_adPN		FBbt:00100389	adult antennal lobe projection neuron DL2d adPN
intrinsic	central	ALPN	uniglomerular		DL2d_vPN		FBbt:00049768	adult antennal lobe projection neuron DL2d vPN
intrinsic	central	ALPN	uniglomerular		DL2v_adPN		FBbt:00100388	adult antennal lobe projection neuron DL2v adPN
intrinsic	central	ALPN	uniglomerular		DL3_lPN		FBbt:00067364	adult antennal lobe projection neuron DL3 lPN
intrinsic	central	ALPN	uniglomerular		DL4_adPN		FBbt:00100382	adult antennal lobe projection neuron DL4 adPN
intrinsic	central	ALPN	uniglomerular		DL5_adPN		FBbt:00067028	adult antennal lobe projection neuron DL5 adPN
intrinsic	central	ALPN	uniglomerular		DM1_lPN		FBbt:00067369	adult antennal lobe projection neuron DM1 lPN
intrinsic	central	ALPN	uniglomerular		DM2_lPN		FBbt:00067368	adult antennal lobe projection neuron DM2 lPN
intrinsic	central	ALPN	uniglomerular		DM3_adPN		FBbt:00067017	adult antennal lobe projection neuron DM3 adPN
intrinsic	central	ALPN	uniglomerular		DM4_adPN		FBbt:00100381	adult antennal lobe projection neuron DM4 adPN
intrinsic	central	ALPN	uniglomerular		DM4_vPN		FBbt:00049767	adult antennal lobe projection neuron DM4 vPN
intrinsic	central	ALPN	uniglomerular		DM5_lPN		FBbt:00067367	adult antennal lobe projection neuron DM5 lPN
intrinsic	central	ALPN	uniglomerular		DM6_adPN		FBbt:00067360	adult antennal lobe projection neuron DM6 adPN
intrinsic	central				DN1a		FBbt:00007429	DN1a neuron
intrinsic	central				DN1pA		FBbt:00052273	ventro-contralateral-projecting DN1p neuron
intrinsic	central				DN1pB		FBbt:00052272	anterior-projecting DN1p neuron
efferent	descending				DNa02		FBbt:00047573	descending neuron of the anterior dorsal brain DNa02
efferent	descending				DNa03		FBbt:00047574	descending neuron of the anterior dorsal brain DNa03
efferent	descending				DNa07		FBbt:00047578	descending neuron of the anterior dorsal brain DNa07
efferent	descending				DNa08	parent_term	FBbt:00047579	descending neuron of the anterior dorsal brain DNa08
efferent	descending				DNa09		FBbt:00047580	descending neuron of the anterior dorsal brain DNa09
efferent	descending				DNa10		FBbt:00047581	descending neuron of the anterior dorsal brain DNa10
efferent	descending				DNb01		FBbt:00047582	descending neuron of the anterior ventral brain DNb01
efferent	descending				DNb02		FBbt:00047583	descending neuron of the anterior ventral brain DNb02
efferent	descending				DNb03		FBbt:00047584	descending neuron of the anterior ventral brain DNb03
efferent	descending				DNb04		FBbt:00047585	descending neuron of the anterior ventral brain DNb04
efferent	descending				DNb05		FBbt:00047586	descending neuron of the anterior ventral brain DNb05
efferent	descending				DNb06	parent_term	FBbt:00047587	descending neuron of the anterior ventral brain DNb06
intrinsic	central				DNd01		FBbt:00047590	descending neuron of the outside anterior cluster DNd01
efferent	endocrine	pars_lateralis			DNES1	parent_term	FBbt:00051054	adult descending neuron to esophagus
efferent	endocrine	pars_lateralis			DNES2	parent_term	FBbt:00051054	adult descending neuron to esophagus
efferent	endocrine	pars_lateralis			DNES3	parent_term	FBbt:00051054	adult descending neuron to esophagus
efferent	descending				DNg30		FBbt:00047622	descending neuron of the gnathal ganglion DNg30
efferent	descending				DNp02		FBbt:00047635	descending neuron of the posterior brain DNp02
efferent	descending				DNp03		FBbt:00047636	descending neuron of the posterior brain DNp03
efferent	descending				DNp04		FBbt:00047637	descending neuron of the posterior brain DNp04
efferent	descending				DNp05		FBbt:00047638	descending neuron of the posterior brain DNp05
efferent	descending				DNp06		FBbt:00047639	descending neuron of the posterior brain DNp06
efferent	descending				DNp07		FBbt:00047640	descending neuron of the posterior brain DNp07
efferent	descending				DNp09	parent_term	FBbt:00047642	descending neuron of the posterior brain DNp09
efferent	descending				DNp10		FBbt:00047643	descending neuron of the posterior brain DNp10
efferent	descending				DNp11		FBbt:00047644	descending neuron of the posterior brain DNp11
efferent	descending				DNp13		FBbt:00049942	descending neuron of the posterior brain DNp13 (female)
efferent	descending				DNp15		FBbt:00047648	descending neuron of the posterior brain DNp15
efferent	descending				DNp16	parent_term	FBbt:00047649	descending neuron of the posterior brain DNp16
efferent	descending				DNp17	parent_term	FBbt:00047650	descending neuron of the posterior brain DNp17
efferent	descending				DNp18		FBbt:00047651	descending neuron of the posterior brain DNp18
efferent	descending				DNp19		FBbt:00047652	descending neuron of the posterior brain DNp19
efferent	descending				DNp20		FBbt:00047653	descending neuron of the posterior brain DNp20
efferent	descending				DNp23	parent_term	FBbt:00047656	descending neuron of the posterior brain DNp23
efferent	descending				DNp24		FBbt:00047657	descending neuron of the posterior brain DNp24
efferent	descending				DNp25		FBbt:00047658	descending neuron of the posterior brain DNp25
efferent	descending				DNp26		FBbt:00047659	descending neuron of the posterior brain DNp26
efferent	descending				DNp27		FBbt:00047660	descending neuron of the posterior brain DNp27
efferent	descending	ocellar			DNp28		FBbt:00047661	descending neuron of the posterior brain DNp28
efferent	descending				DNp31		FBbt:00047664	descending neuron of the posterior brain DNp31
efferent	descending				DNp32		FBbt:00047665	descending neuron of the posterior brain DNp32
efferent	descending				DNp34		FBbt:00047667	descending neuron of the posterior brain DNp34
efferent	descending				DNp42		FBbt:00052181	descending neuron of the posterior brain DNp42
efferent	descending				DNp44		FBbt:00049697	descending neuron of the posterior brain DNp44
efferent	descending				DNp49		FBbt:20007549	descending neuron of the posterior brain DNp49
intrinsic	central	ALPN	uniglomerular		DP1l_adPN		FBbt:00007475	adult antennal lobe projection neuron DP1l adPN
intrinsic	central	ALPN	uniglomerular		DP1l_vPN		FBbt:00049769	adult antennal lobe projection neuron DP1l vPN
intrinsic	central	ALPN	uniglomerular		DP1m_adPN		FBbt:00067021	adult antennal lobe projection neuron DP1m adPN
intrinsic	central	ALPN	multiglomerular		DP1m_vPN		FBbt:00049773	adult antennal lobe projection neuron DP1m vPN
intrinsic	central	MBIN			DPM		FBbt:00005780	mushroom body dorsal paired medial cell
intrinsic	central				DSKMP3		FBbt:00051432	adult Drosulfakinin MP3 neuron
intrinsic	central	CX	columnar		EL		FBbt:00049180	adult ellipsoid body-dorsal gall surround neuron
intrinsic	central	CX			EPG	parent_term	FBbt:00047030	adult ellipsoid body-protocerebral bridge 1 glomerulus-dorsal/ventral gall neuron
intrinsic	central	CX			EPGt		FBbt:00111423	adult ellipsoid body-protocerebral bridge glomerulus 9-gall tip neuron
intrinsic	central	CX	ring neuron		ER1		FBbt:00003650	adult ellipsoid body ring neuron R1
intrinsic	central	CX	ring neuron		ER2		FBbt:00003651	adult ellipsoid body ring neuron R2
intrinsic	central	CX	ring neuron		ER3a		FBbt:00047039	adult ellipsoid body ring neuron R3a
intrinsic	central	CX	ring neuron		ER3d		FBbt:00047037	adult ellipsoid body ring neuron R3d
intrinsic	central	CX	ring neuron		ER3m		FBbt:00047038	adult ellipsoid body ring neuron R3m
intrinsic	central	CX	ring neuron		ER3p		FBbt:00047040	adult ellipsoid body ring neuron R3p
intrinsic	central	CX	ring neuron		ER3w		FBbt:00047041	adult ellipsoid body ring neuron R3w
intrinsic	central	CX	ring neuron		ER4d		FBbt:00007538	adult ellipsoid body ring neuron R4d
intrinsic	central	CX	ring neuron		ER4m		FBbt:00007537	adult ellipsoid body ring neuron R4m
intrinsic	central	CX	ring neuron		ER5		FBbt:00047042	adult ellipsoid body ring neuron R5
intrinsic	central	CX	ring neuron		ER6		FBbt:00047043	adult ellipsoid body ring neuron R6
intrinsic	central	CX			ExR1		FBbt:00003655	adult ellipsoid body extrinsic ring neuron ExR1
intrinsic	central	CX			ExR3		FBbt:00047035	adult ellipsoid body extrinsic ring neuron ExR3
intrinsic	central	CX			ExR4		FBbt:00047036	adult ellipsoid body extrinsic ring neuron ExR4
intrinsic	central	CX			ExR5		FBbt:00051230	adult ellipsoid body extrinsic ring neuron ExR5
intrinsic	central	CX			ExR6		FBbt:00051229	adult ellipsoid body extrinsic ring neuron ExR6
intrinsic	central	CX			ExR7		FBbt:00051231	adult ellipsoid body extrinsic ring neuron ExR7
intrinsic	central	CX			ExR8		FBbt:00051232	adult ellipsoid body extrinsic ring neuron ExR8
intrinsic	central	CX	tangential		FB4A,FB4D,FB4E,FB4F,FB4G,FB4H,FB4I,FB4J	parent_term	FBbt:00007543	adult fan-shaped body layer 4 tangential neuron
intrinsic	central	CX	tangential		FB5J,FB5K,FB5L,FB5M,FB5N,FB5W	parent_term	FBbt:00007544	adult fan-shaped body layer 5 tangential neuron
intrinsic	central	CX	columnar		FC1A,FC1B,FC1F	general_term	FBbt:00051238	adult fan-shaped body 1 column-crepine neuron
intrinsic	central	CX	columnar		FC1C	general_term	FBbt:00051238	adult fan-shaped body 1 column-crepine neuron
intrinsic	central	CX	columnar		FC1D,FC1E	general_term	FBbt:00051238	adult fan-shaped body 1 column-crepine neuron
intrinsic	central	CX	columnar		FC2A	general_term	FBbt:00051238	adult fan-shaped body 1 column-crepine neuron
intrinsic	central	CX	columnar		FC2B	general_term	FBbt:00051238	adult fan-shaped body 1 column-crepine neuron
intrinsic	central	CX	columnar		FC2C	general_term	FBbt:00051238	adult fan-shaped body 1 column-crepine neuron
intrinsic	central	CX	columnar		FC3	general_term	FBbt:00051238	adult fan-shaped body 1 column-crepine neuron
intrinsic	central	CX	columnar		FR1		FBbt:00051235	adult fan-shaped body 1 column-rubus neuron 1
intrinsic	central	CX	columnar		FR2		FBbt:00051236	adult fan-shaped body 1 column-rubus neuron 2
intrinsic	central	CX	columnar		FS1A,FS1B	general_term	FBbt:00051237	adult fan-shaped body 1 column-superior medial protocerebrum neuron
intrinsic	central	CX	tangential		FS1A,FS1B	general_term	FBbt:00051237	adult fan-shaped body 1 column-superior medial protocerebrum neuron
intrinsic	central	CX	columnar		FS2	general_term	FBbt:00051237	adult fan-shaped body 1 column-superior medial protocerebrum neuron
intrinsic	central	CX	columnar		FS3	general_term	FBbt:00051237	adult fan-shaped body 1 column-superior medial protocerebrum neuron
intrinsic	central	CX	columnar		FS4A,FS4B,FS4C	general_term	FBbt:00051237	adult fan-shaped body 1 column-superior medial protocerebrum neuron
intrinsic	central	CX			GLNO		FBbt:00049135	adult lateral accessory lobe-gall-nodulus 1 neuron
intrinsic	optic	bilateral			H1		FBbt:00047991	lobula plate tangential neuron H1
intrinsic	visual_projection				H2		FBbt:00052267	lobula plate tangential neuron H2
intrinsic	optic	optic_lobes			HBeyelet		FBbt:00005740	eyelet photoreceptor cell
intrinsic	central	CX	columnar		hDeltaA		FBbt:00052277	adult fan-shaped body horizontal delta neuron A
intrinsic	central	CX	columnar		hDeltaB		FBbt:00052278	adult fan-shaped body horizontal delta neuron B
intrinsic	central	CX	columnar		hDeltaC		FBbt:00052279	adult fan-shaped body horizontal delta neuron C
intrinsic	central	CX	columnar		hDeltaD		FBbt:00052280	adult fan-shaped body horizontal delta neuron D
intrinsic	central	CX	columnar		hDeltaE		FBbt:00052281	adult fan-shaped body horizontal delta neuron E
intrinsic	central	CX	columnar		hDeltaF		FBbt:00052282	adult fan-shaped body horizontal delta neuron F
intrinsic	central	CX	columnar		hDeltaG		FBbt:00052283	adult fan-shaped body horizontal delta neuron G
